SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	RESPONSE	RT	START TIME
010	2	1	01	01	other_00795_941205_fb_edt.bmp	2	7	2.425957	12058.047418
010	2	1	02	02	other_00668_941121_fa_edt.bmp	2	8	2.813023	12060.596096
010	2	1	03	03	black_mb065.bmp	1	6	2.216807	12063.528355
010	2	1	04	04	white_mw063.bmp	0	5	2.836285	12065.860869
010	2	1	05	05	black_mb094.bmp	1	4	1.903114	12068.809906
010	2	1	06	06	white_mw053.bmp	0	7	1.942334	12070.842399
010	2	1	07	07	other_00797_941205_fb_edt.bmp	2	5	2.069142	12072.891666
010	2	1	08	08	white_mw084.bmp	0	7	2.526496	12075.074236
010	2	1	09	09	other_00726_941201_fb_edt.bmp	2	7	1.466232	12077.806576
010	2	1	10	10	other_00672_941121_fa_edt.bmp	2	6	2.691154	12079.389360
010	2	1	11	11	white_mw099.bmp	0	5	2.932191	12082.188359
010	2	1	12	12	white_mw051.bmp	0	5	1.715312	12085.237268
010	2	1	13	13	white_mw085.bmp	0	5	2.330479	12087.069966
010	2	1	14	14	other_00869_940307_fa_edt.bmp	2	7	1.481371	12089.519057
010	2	1	15	15	white_mw060.bmp	0	3	3.337885	12091.118509
010	2	1	16	16	black_mb092.bmp	1	6	2.200945	12094.567260
010	2	1	17	17	black_mb060.bmp	1	6	1.029089	12096.883114
010	2	1	18	18	black_mb093.bmp	1	6	1.535462	12098.032700
010	2	1	19	19	black_mb063.bmp	1	5	2.942015	12099.682112
010	2	1	20	20	other_00673_941121_fa_edt_rot.bmp	2	8	1.524841	12102.731029
010	2	1	21	21	black_mb046.bmp	1	8	4.068134	12104.363756
010	2	1	22	22	other_00698_941121_fb_edt.bmp	2	8	1.150327	12108.545597
010	2	1	23	23	white_mw082.bmp	0	6	2.100007	12109.811826
010	2	1	24	24	other_00976_960627_fb_edt.bmp	2	7	1.868130	12112.027688
010	2	1	25	25	white_mw068.bmp	0	5	2.245522	12114.010329
010	2	1	26	26	black_mb069.bmp	1	5	0.951527	12116.376151
010	2	1	27	27	other_00926_960627_fa_edt.bmp	2	6	2.077199	12117.442431
010	2	1	28	28	other_00763_941201_fb_edt.bmp	2	6	1.949938	12119.641651
010	2	1	29	29	white_mw035.bmp	0	7	1.635805	12121.707581
010	2	1	30	30	white_mw065.bmp	0	7	1.150567	12123.456937
010	2	1	31	31	black_mb049.bmp	1	7	1.148359	12124.723157
010	2	1	32	32	white_mw080.bmp	0	7	1.321912	12125.989381
010	2	1	33	33	black_mb040.bmp	1	7	0.033237	12127.422186
010	2	1	34	34	other_00828_940307_fa_edt.bmp	2	7	1.571255	12127.572131
010	2	1	35	35	white_mw029.bmp	0	4	1.928222	12129.254910
010	2	1	36	36	other_00912_960530_fa_edt.bmp	2	3	1.663125	12131.304133
010	2	1	37	37	other_00629_940928_fa_edt.bmp	2	9	1.832066	12133.086846
010	2	1	38	38	black_mb088.bmp	1	4	2.506878	12135.036157
010	2	1	39	39	other_00810_941205_fb_edt_rot.bmp	2	7	2.946962	12137.651881
010	2	1	40	40	black_mb064.bmp	1	4	2.201399	12140.717467
010	2	1	41	41	white_mw072.bmp	0	3	1.637483	12143.033292
010	2	1	42	42	white_mw066.bmp	0	7	2.544292	12144.782650
010	2	1	43	43	black_mb042.bmp	1	7	6.510262	12147.448381
010	2	1	44	44	black_mb083.bmp	1	5	2.079342	12154.079352
010	2	1	45	45	black_mb085.bmp	1	8	1.743990	12156.278561
010	2	1	46	46	black_mb096.bmp	1	6	1.597835	12158.144564
010	2	1	47	47	other_00621_941121_fa_edt.bmp	2	6	2.089693	12159.860612
010	2	1	48	48	white_mw040.bmp	0	6	1.154602	12162.059829
010	2	1	49	49	other_00911_960530_fa_edt.bmp	2	8	1.712290	12163.326055
010	2	1	50	50	black_mb056.bmp	1	4	1.999659	12165.158718
010	2	1	51	51	white_mw048.bmp	0	3	1.587574	12167.274631
010	2	1	52	52	black_mb098.bmp	1	3	1.728151	12168.974023
010	2	1	53	53	black_mb047.bmp	1	4	1.974760	12170.823348
010	2	1	54	54	black_mb071.bmp	1	4	1.691902	12172.905952
010	2	1	55	55	white_mw056.bmp	0	3	2.636506	12174.705308
010	2	1	56	56	black_mb039.bmp	1	6	2.943578	12177.454329
010	2	1	57	57	black_mb055.bmp	1	3	2.429636	12180.519903
010	2	1	58	58	white_mw077.bmp	0	1	2.600491	12183.069017
010	2	1	59	59	black_mb068.bmp	1	1	1.117064	12185.784668
010	2	1	60	60	white_mw067.bmp	0	3	3.612058	12187.017577
010	2	1	61	61	white_mw092.bmp	0	4	1.448045	12190.749576
010	2	1	62	62	black_mb045.bmp	1	4	1.585844	12192.315686
010	2	1	63	63	other_00625_940928_fb_edt.bmp	2	7	1.582318	12194.015062
010	2	1	64	64	white_mw052.bmp	0	7	2.970948	12195.714471
010	2	1	65	65	white_mw089.bmp	0	4	2.712470	12198.796702
010	2	1	66	66	black_mb072.bmp	1	3	3.648112	12201.629027
010	2	1	67	67	black_mb100.bmp	1	3	4.322678	12205.394329
010	2	1	68	68	white_mw033.bmp	0	7	3.226781	12209.826097
010	2	1	69	69	black_mb044.bmp	1	7	1.918088	12213.174899
010	2	2	01	70	other_00809_941205_fa_edt.bmp	2	9	4.325458	12221.239082
010	2	2	02	71	white_mw043.bmp	0	1	1.437467	12225.687092
010	2	2	03	72	other_00623_940928_fb_edt.bmp	2	7	1.807764	12227.236569
010	2	2	04	73	black_mb054.bmp	1	5	4.771709	12229.152505
010	2	2	05	74	other_00712_941205_fa_edt.bmp	2	7	2.250205	12234.034097
010	2	2	06	75	white_mw078.bmp	0	4	3.228300	12236.399945
010	2	2	07	76	black_mb099.bmp	1	4	1.639425	12239.748739
010	2	2	08	77	black_mb067.bmp	1	4	1.058047	12241.498114
010	2	2	09	78	other_00724_941201_fa_edt.bmp	2	5	1.619613	12242.664346
010	2	2	10	79	white_mw058.bmp	0	5	2.374880	12244.397082
010	2	2	11	80	other_00734_941201_fa_edt.bmp	2	6	1.148440	12246.879507
010	2	2	12	81	black_mb079.bmp	1	6	0.906071	12248.145742
010	2	2	13	82	black_mb050.bmp	1	5	0.977671	12249.162071
010	2	2	14	83	black_mb070.bmp	1	7	1.374196	12250.261638
010	2	2	15	84	other_00640_941031_fa_edt_rot.bmp	2	3	1.531325	12251.744463
010	2	2	16	85	white_mw041.bmp	0	3	1.361961	12253.393866
010	2	2	17	86	black_mb058.bmp	1	7	1.751092	12254.876651
010	2	2	18	87	white_mw039.bmp	0	7	1.180762	12256.742652
010	2	2	19	88	white_mw047.bmp	0	3	3.209329	12258.042216
010	2	2	20	89	white_mw054.bmp	0	7	2.397114	12261.374359
010	2	2	21	90	black_mb057.bmp	1	4	2.233327	12263.890119
010	2	2	22	91	black_mb066.bmp	1	4	2.052083	12266.239307
010	2	2	23	92	white_mw042.bmp	0	4	1.454094	12268.405150
010	2	2	24	93	black_mb089.bmp	1	8	1.824087	12269.971270
010	2	2	25	94	other_00656_941121_fb_edt.bmp	2	8	1.091099	12271.903917
010	2	2	26	95	black_mb062.bmp	1	8	0.995468	12273.103484
010	2	2	27	96	white_mw057.bmp	0	6	2.919155	12274.219994
010	2	2	28	97	black_mb081.bmp	1	8	2.023056	12277.252010
010	2	2	29	98	white_mw034.bmp	0	8	0.818466	12279.384574
010	2	2	30	99	black_mb061.bmp	1	8	1.109429	12280.317575
010	2	2	31	100	black_mb038.bmp	1	3	1.829106	12281.533806
010	2	2	32	101	other_00921_960627_fb_edt.bmp	2	9	2.039827	12283.483114
010	2	2	33	102	black_mb078.bmp	1	9	1.594493	12285.632346
010	2	2	34	103	other_00740_941205_fa_edt.bmp	2	9	0.982263	12287.348400
010	2	2	35	104	white_mw095.bmp	0	4	1.930723	12288.448007
010	2	2	36	105	white_mw075.bmp	0	5	2.081495	12290.497278
010	2	2	37	106	other_00666_941121_fa_edt_rot.bmp	2	7	3.610040	12292.696491
010	2	2	38	107	other_00880_960530_fa_edt.bmp	2	7	1.086133	12296.428488
010	2	2	39	108	other_00841_940307_fb_edt.bmp	2	5	1.414359	12297.628073
010	2	2	40	109	other_00859_940307_fa_edt.bmp	2	4	1.961676	12299.160831
010	2	2	41	110	black_mb059.bmp	1	6	2.430963	12301.243435
010	2	2	42	111	other_00793_941205_fb_edt.bmp	2	7	1.601793	12303.792525
010	2	2	43	112	white_mw097.bmp	0	4	2.205623	12305.508579
010	2	2	44	113	other_00622_940928_fb_edt.bmp	2	3	1.945237	12307.824418
010	2	2	45	114	white_mw049.bmp	0	3	2.031675	12309.890334
010	2	2	46	115	other_00652_941031_fb_edt.bmp	2	8	4.802314	12312.039578
010	2	2	47	116	white_mw071.bmp	0	6	2.367488	12316.954472
010	2	2	48	117	black_mb097.bmp	1	1	1.492318	12319.436936
010	2	2	49	118	other_00737_941201_fa_edt.bmp	2	7	3.965290	12321.036371
010	2	2	50	119	white_mw070.bmp	0	7	1.163903	12325.118239
010	2	2	51	120	black_mb075.bmp	1	5	1.727948	12326.401115
010	2	2	52	121	other_00933_960627_fa_edt.bmp	2	8	1.446979	12328.250531
010	2	2	53	122	other_00733_941201_fa_edt.bmp	2	8	2.449004	12329.816568
010	2	2	54	123	white_mw091.bmp	0	7	1.571098	12332.382311
010	2	2	55	124	white_mw044.bmp	0	8	1.128625	12334.065026
010	2	2	56	125	white_mw046.bmp	0	3	3.014737	12335.314597
010	2	2	57	126	other_00866_940307_fa_edt.bmp	2	7	1.922504	12338.446858
010	2	2	58	127	white_mw038.bmp	0	7	4.153742	12340.479422
010	2	2	59	128	black_mb077.bmp	1	8	2.904385	12344.744565
010	2	2	60	129	black_mb082.bmp	1	6	1.800950	12347.760153
010	2	2	61	130	white_mw074.bmp	0	4	1.748754	12349.676137
010	2	2	62	131	white_mw096.bmp	0	4	1.770937	12351.542133
010	2	2	63	132	white_mw073.bmp	0	4	1.112211	12353.424792
010	2	2	64	133	black_mb073.bmp	1	4	0.759046	12354.657689
010	2	2	65	134	other_01207_940128_fb_edt.bmp	2	4	2.508822	12355.524043
010	2	2	66	135	white_mw098.bmp	0	4	2.828947	12358.139772
010	2	2	67	136	white_mw076.bmp	0	4	0.984050	12361.088707
010	2	2	68	137	black_mb051.bmp	1	1	1.644372	12362.188339
010	2	2	69	138	other_00710_960530_fa_edt.bmp	2	7	2.598209	12363.954368
