SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
010	1	8	1	1	Terrific	1	NaN	1	1	1.016216	0.200133	NaN	NaN
010	1	8	2	2	Revolting	0	NaN	0	1	1.713231	0.200107	NaN	NaN
010	1	8	3	3	Terrific	1	NaN	1	1	0.789234	0.200073	NaN	NaN
010	1	8	4	4	Superb	1	NaN	1	1	0.670396	0.200007	NaN	NaN
010	1	8	5	5	Fabulous	1	NaN	1	1	0.628074	0.200046	NaN	NaN
010	1	8	6	6	Fabulous	1	NaN	1	1	0.971634	0.200058	NaN	NaN
010	1	8	7	7	Nice	1	NaN	1	1	0.654175	0.200028	NaN	NaN
010	1	8	8	8	Wonderful	1	NaN	1	1	0.611909	0.200074	NaN	NaN
010	1	8	9	9	Disgusting	0	NaN	0	1	0.699597	0.200046	NaN	NaN
010	1	8	10	10	Wonderful	1	NaN	1	1	0.440642	0.200081	NaN	NaN
010	1	8	11	11	Disgusting	0	NaN	0	1	0.470869	0.200050	NaN	NaN
010	1	8	12	12	Disgusting	0	NaN	0	1	0.531068	0.200026	NaN	NaN
010	1	8	13	13	Superb	1	NaN	1	1	1.084813	0.200040	NaN	NaN
010	1	8	14	14	Horrible	0	NaN	0	1	0.545189	0.200061	NaN	NaN
010	1	8	15	15	Nice	1	NaN	1	1	0.474262	0.200061	NaN	NaN
010	1	8	16	16	Foul	0	NaN	0	1	0.670590	0.200050	NaN	NaN
010	1	8	17	17	Disgusting	0	NaN	1	0	0.442282	0.200023	1.210188	12508.556070
010	1	8	18	18	Nasty	0	NaN	0	1	2.418735	0.200046	NaN	NaN
010	1	8	19	19	Horrid	0	NaN	0	1	0.963015	0.200008	NaN	NaN
010	1	8	20	20	Revolting	0	NaN	0	1	0.572816	0.200029	NaN	NaN
010	1	2	1	21	B2jpg.jpg	NaN	1	0	1	0.604328	0.200083	NaN	NaN
010	1	2	2	22	W3jpg.jpg	NaN	0	1	1	0.604633	0.200066	NaN	NaN
010	1	2	3	23	W2jpg.jpg	NaN	0	0	0	0.604965	0.200102	1.308905	12522.850699
010	1	2	4	24	W3jpg.jpg	NaN	0	1	1	0.826093	0.200067	NaN	NaN
010	1	2	5	25	W4jpg.jpg	NaN	0	1	1	0.658503	0.200003	NaN	NaN
010	1	2	6	26	W3jpg.jpg	NaN	0	1	1	0.536195	0.200053	NaN	NaN
010	1	2	7	27	B3jpg.jpg	NaN	1	0	1	0.595230	0.200043	NaN	NaN
010	1	2	8	28	B1jpg.jpg	NaN	1	0	1	0.482793	0.200037	NaN	NaN
010	1	2	9	29	W5jpg.jpg	NaN	0	1	1	0.470542	0.200072	NaN	NaN
010	1	2	10	30	W7jpg.jpg	NaN	0	1	1	0.603474	0.200051	NaN	NaN
010	1	2	11	31	B5jpg.jpg	NaN	1	0	1	0.323176	0.200054	NaN	NaN
010	1	2	12	32	W8jpg.jpg	NaN	0	1	1	0.533383	0.200110	NaN	NaN
010	1	2	13	33	W8jpg.jpg	NaN	0	1	1	0.446904	0.200074	NaN	NaN
010	1	2	14	34	B0jpg.jpg	NaN	1	0	1	0.421333	0.200088	NaN	NaN
010	1	2	15	35	B7jpg.jpg	NaN	1	0	1	0.530849	0.200039	NaN	NaN
010	1	2	16	36	B5jpg.jpg	NaN	1	0	1	0.443954	0.200082	NaN	NaN
010	1	2	17	37	W1jpg.jpg	NaN	0	1	1	0.592933	0.200059	NaN	NaN
010	1	2	18	38	B9jpg.jpg	NaN	1	0	1	0.664579	0.200065	NaN	NaN
010	1	2	19	39	B5jpg.jpg	NaN	1	0	1	0.812283	0.200045	NaN	NaN
010	1	2	20	40	B3jpg.jpg	NaN	1	0	1	0.409349	0.200023	NaN	NaN
010	1	4	1	41	B8jpg.jpg	NaN	1	0	1	1.804371	0.200058	NaN	NaN
010	1	4	2	42	Terrible	0	NaN	0	1	2.755911	0.200009	NaN	NaN
010	1	4	3	43	B5jpg.jpg	NaN	1	0	1	1.318902	0.200078	NaN	NaN
010	1	4	4	44	Superb	1	NaN	1	1	0.723440	0.200004	NaN	NaN
010	1	4	5	45	B8jpg.jpg	NaN	1	0	1	1.207164	0.200008	NaN	NaN
010	1	4	6	46	Nice	1	NaN	1	1	0.559744	0.200069	NaN	NaN
010	1	4	7	47	W5jpg.jpg	NaN	0	1	1	0.705383	0.200034	NaN	NaN
010	1	4	8	48	Nice	1	NaN	1	1	0.452401	0.200032	NaN	NaN
010	1	4	9	49	W7jpg.jpg	NaN	0	1	1	0.457944	0.200078	NaN	NaN
010	1	4	10	50	Terrible	0	NaN	0	1	0.695016	0.200060	NaN	NaN
010	1	4	11	51	W2jpg.jpg	NaN	0	1	1	0.963206	0.200057	NaN	NaN
010	1	4	12	52	Fabulous	1	NaN	1	1	0.541139	0.200005	NaN	NaN
010	1	4	13	53	W4jpg.jpg	NaN	0	1	1	0.488713	0.200028	NaN	NaN
010	1	4	14	54	Terrific	1	NaN	0	0	0.501098	0.200063	1.093045	12565.752443
010	1	4	15	55	B1jpg.jpg	NaN	1	0	1	1.378250	0.200064	NaN	NaN
010	1	4	16	56	Horrid	0	NaN	0	1	0.746091	0.200043	NaN	NaN
010	1	4	17	57	W7jpg.jpg	NaN	0	1	1	0.570484	0.200047	NaN	NaN
010	1	4	18	58	Disgusting	0	NaN	0	1	0.556270	0.200118	NaN	NaN
010	1	4	19	59	B9jpg.jpg	NaN	1	0	1	0.472665	0.200055	NaN	NaN
010	1	4	20	60	Foul	0	NaN	0	1	0.412230	0.200036	NaN	NaN
010	1	4	1	61	W6jpg.jpg	NaN	0	1	1	0.667195	0.200055	NaN	NaN
010	1	4	2	62	Wonderful	1	NaN	1	1	0.546106	0.200077	NaN	NaN
010	1	4	3	63	B0jpg.jpg	NaN	1	0	1	0.476506	0.200007	NaN	NaN
010	1	4	4	64	Disgusting	0	NaN	0	1	0.522090	0.200082	NaN	NaN
010	1	4	5	65	B5jpg.jpg	NaN	1	0	1	0.381079	0.200016	NaN	NaN
010	1	4	6	66	Nasty	0	NaN	0	1	0.606721	0.200070	NaN	NaN
010	1	4	7	67	W5jpg.jpg	NaN	0	1	1	0.526359	0.200059	NaN	NaN
010	1	4	8	68	Terrible	0	NaN	0	1	2.217994	0.200003	NaN	NaN
010	1	4	9	69	W5jpg.jpg	NaN	0	1	1	1.200818	0.200015	NaN	NaN
010	1	4	10	70	Disgusting	0	NaN	0	1	0.545461	0.200070	NaN	NaN
010	1	4	11	71	W4jpg.jpg	NaN	0	1	1	0.627093	0.200082	NaN	NaN
010	1	4	12	72	Superb	1	NaN	1	1	0.552664	0.200071	NaN	NaN
010	1	4	13	73	B5jpg.jpg	NaN	1	0	1	2.042939	0.200004	NaN	NaN
010	1	4	14	74	Wonderful	1	NaN	1	1	1.137813	0.200002	NaN	NaN
010	1	4	15	75	W5jpg.jpg	NaN	0	1	1	0.620396	0.200011	NaN	NaN
010	1	4	16	76	Fantastic	1	NaN	1	1	0.475987	0.200083	NaN	NaN
010	1	4	17	77	B5jpg.jpg	NaN	1	0	1	0.474254	0.200057	NaN	NaN
010	1	4	18	78	Fabulous	1	NaN	1	1	0.511247	0.200036	NaN	NaN
010	1	4	19	79	W6jpg.jpg	NaN	0	1	1	0.603549	0.200070	NaN	NaN
010	1	4	20	80	Great	1	NaN	1	1	0.532516	0.200029	NaN	NaN
010	1	4	21	81	B9jpg.jpg	NaN	1	0	1	0.720211	0.200047	NaN	NaN
010	1	4	22	82	Foul	0	NaN	1	0	0.483109	0.200071	1.219123	12604.638919
010	1	4	23	83	W9jpg.jpg	NaN	0	1	1	1.890334	0.200028	NaN	NaN
010	1	4	24	84	Fantastic	1	NaN	1	1	0.927856	0.200056	NaN	NaN
010	1	4	25	85	B7jpg.jpg	NaN	1	0	1	0.459615	0.200079	NaN	NaN
010	1	4	26	86	Great	1	NaN	1	1	0.561904	0.200013	NaN	NaN
010	1	4	27	87	W7jpg.jpg	NaN	0	1	1	0.548208	0.200059	NaN	NaN
010	1	4	28	88	Disgusting	0	NaN	0	1	0.512508	0.200061	NaN	NaN
010	1	4	29	89	W3jpg.jpg	NaN	0	1	1	0.940113	0.200028	NaN	NaN
010	1	4	30	90	Foul	0	NaN	0	1	0.791889	0.200061	NaN	NaN
010	1	4	31	91	B5jpg.jpg	NaN	1	0	1	0.478977	0.200019	NaN	NaN
010	1	4	32	92	Foul	0	NaN	0	1	0.346620	0.200050	NaN	NaN
010	1	4	33	93	B4jpg.jpg	NaN	1	0	1	0.290863	0.200060	NaN	NaN
010	1	4	34	94	Disgusting	0	NaN	0	1	0.541764	0.200007	NaN	NaN
010	1	4	35	95	W4jpg.jpg	NaN	0	1	1	0.471296	0.200047	NaN	NaN
010	1	4	36	96	Wonderful	1	NaN	0	0	1.029705	0.200068	1.533654	12620.866612
010	1	4	37	97	B6jpg.jpg	NaN	1	0	1	0.754233	0.200003	NaN	NaN
010	1	4	38	98	Fantastic	1	NaN	0	0	0.803347	0.200025	1.499367	12623.732294
010	1	4	39	99	B7jpg.jpg	NaN	1	0	1	0.944675	0.200084	NaN	NaN
010	1	4	40	100	Foul	0	NaN	0	1	0.801838	0.200067	NaN	NaN
010	1	1	1	101	Great	1	NaN	0	1	0.548304	0.200073	NaN	NaN
010	1	1	2	102	Wonderful	1	NaN	0	1	0.479286	0.200020	NaN	NaN
010	1	1	3	103	Terrible	0	NaN	1	1	0.500311	0.200036	NaN	NaN
010	1	1	4	104	Horrible	0	NaN	1	1	0.577223	0.200021	NaN	NaN
010	1	1	5	105	Horrible	0	NaN	1	1	0.411568	0.200028	NaN	NaN
