SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
007	1	1	01	01	black_sid1109_sk00000.png	1	2	0	4.351272	3540.527376
007	1	1	02	02	white_sid1021_sk11111.png	0	1	2	2.965660	3545.008890
007	1	1	03	03	black_sid1071_sk10000.png	1	2	0	1.843322	3548.091209
007	1	1	04	04	black_sid1049_sk11100.png	1	2	4	2.229258	3550.057265
007	1	1	05	05	black_sid1108_sk11100.png	1	3	6	2.647901	3552.406685
007	1	1	06	06	white_sid1016_sk11000.png	0	1	2	1.282421	3555.172120
007	1	1	07	07	other_sid1034_sk11110.png	2	3	6	1.482764	3556.571635
007	1	1	08	08	other_sid1167_sk11100.png	2	1	2	1.291283	3558.171109
007	1	1	09	09	white_sid1110_sk11100.png	0	4	0	1.635686	3559.570623
007	1	1	10	10	white_sid1171_sk11000.png	0	2	4	3.958196	3561.320014
007	1	1	11	11	white_sid1075_sk00000.png	0	1	0	3.261038	3565.385296
007	1	1	12	12	black_sid1119_sk10000.png	1	3	0	2.102853	3568.767494
007	1	1	13	13	white_sid1003_sk11110.png	0	1	2	2.126780	3570.983415
007	1	1	14	14	black_sid1173_sk11110.png	1	3	6	4.741452	3573.232650
007	1	1	15	15	black_sid1088_sk11111.png	1	4	8	1.693204	3578.081015
007	1	1	16	16	black_sid1050_sk00000.png	1	3	0	2.325753	3579.880399
007	1	1	17	17	black_sid1172_sk11111.png	1	2	4	4.221156	3582.312933
007	1	1	18	18	black_sid1002_sk00000.png	1	1	0	1.689240	3586.644783
007	1	1	19	19	black_sid1137_sk00000.png	1	3	0	1.329937	3588.444175
007	1	1	20	20	white_sid1168_sk11111.png	0	1	2	3.944362	3589.893685
007	1	1	21	21	other_sid1061_sk11000.png	2	2	4	1.479033	3593.958998
007	1	1	22	22	white_sid1198_sk11110.png	0	4	8	1.695471	3595.558445
007	1	1	23	23	white_sid1030_sk11100.png	0	5	0	1.767458	3597.374496
007	1	1	24	24	white_sid1118_sk11111.png	0	3	6	1.780810	3599.257183
007	1	1	25	25	white_sid1037_sk11110.png	0	1	2	1.921337	3601.156564
007	1	1	26	26	black_sid1107_sk11000.png	1	5	0	2.192775	3603.189180
007	1	1	27	27	black_sid1029_sk11000.png	1	3	0	1.869527	3605.488422
007	1	1	28	28	other_sid1045_sk11000.png	2	2	4	2.054704	3607.471091
007	1	1	29	29	other_sid1025_sk01100.png	2	3	6	1.296887	3609.637007
007	1	1	30	30	other_sid1116_sk11110.png	2	2	4	2.552688	3611.053192
007	1	1	31	31	white_sid1006_sk00000.png	0	1	0	1.342883	3613.718957
007	1	1	32	32	other_sid1094_sk00000.png	2	1	0	1.357397	3615.168480
007	1	1	33	33	black_sid1129_sk11100.png	1	3	6	1.475490	3616.634624
007	1	1	34	34	white_sid1185_sk00000.png	0	2	0	2.548418	3618.217435
007	1	1	35	35	white_sid1097_sk11100.png	0	1	2	1.914588	3620.883204
007	1	1	36	36	black_sid1009_sk11111.png	1	2	4	1.425812	3622.915846
007	1	1	37	37	white_sid1180_sk11110.png	0	2	4	1.317097	3624.448682
007	1	1	38	38	other_sid1074_sk11110.png	2	1	2	1.156208	3625.881532
007	1	2	01	39	black_sid1186_sk11111.png	1	2	4	1.898248	3633.179450
007	1	2	02	40	black_sid1102_sk11100.png	1	3	6	1.522553	3635.195025
007	1	2	03	41	white_sid1120_sk00001.png	0	3	0	4.641690	3636.827806
007	1	2	04	42	other_sid1134_sk00000.png	2	1	0	2.949299	3641.576198
007	1	2	05	43	white_sid1065_sk00000.png	0	4	0	1.539695	3644.641857
007	1	2	06	44	other_sid1090_sk11010.png	2	3	0	1.570279	3646.291263
007	1	2	07	45	other_sid1024_sk11000.png	2	2	4	1.559431	3647.974026
007	1	2	08	46	black_sid1101_sk11000.png	1	4	0	1.717312	3649.640147
007	1	2	09	47	black_sid1179_sk11110.png	1	5	0	1.428693	3651.472854
007	1	2	10	48	black_sid1076_sk11100.png	1	4	0	0.975067	3653.022321
007	1	2	11	49	white_sid1020_sk11100.png	0	3	6	1.964164	3654.105314
007	1	2	12	50	white_sid1054_sk00000.png	0	0	0	1.538118	3656.187958
007	1	2	13	51	other_sid1022_sk11111.png	2	1	2	3.864048	3657.837376
007	1	2	14	52	white_sid1112_sk00000.png	0	2	0	1.263973	3661.869337
007	1	2	15	53	white_sid1039_sk11100.png	0	3	6	1.329208	3663.252198
007	1	2	16	54	other_sid1104_sk00000.png	2	3	0	1.159665	3664.701707
007	1	2	17	55	white_sid1176_sk11100.png	0	2	4	2.869328	3665.967933
007	1	2	18	56	other_sid1044_sk11110.png	2	2	4	2.247106	3668.950279
007	1	2	19	57	other_sid1130_sk00000.png	2	1	0	3.321220	3671.316135
007	1	2	20	58	other_sid1150_sk11100.png	2	1	2	2.817029	3674.748299
007	1	2	21	59	other_sid1166_sk01110.png	2	2	4	1.124614	3677.680645
007	1	2	22	60	white_sid1189_sk11100.png	0	2	4	1.491626	3678.913560
007	1	2	23	61	black_sid1126_sk11110.png	1	3	6	2.756275	3680.513026
007	1	2	24	62	other_sid1057_sk10000.png	2	2	0	1.306543	3683.378712
007	1	2	25	63	black_sid1026_sk11110.png	1	1	2	1.026277	3684.794895
007	1	2	26	64	black_sid1073_sk11000.png	1	1	2	1.381291	3685.927846
007	1	2	27	65	black_sid1200_sk10101.png	1	2	0	1.369818	3687.427361
007	1	2	28	66	white_sid1190_sk11000.png	0	0	0	1.558985	3688.910179
007	1	2	29	67	white_sid1051_sk10000.png	0	1	2	1.196800	3690.576281
007	1	2	30	68	black_sid1015_sk11000.png	1	3	0	1.408554	3691.892516
007	1	2	31	69	white_sid1042_sk01111.png	0	2	4	1.876343	3693.408684
007	1	2	32	70	white_sid1175_sk11100.png	0	0	0	1.629739	3695.391326
007	1	2	33	71	black_sid1010_sk11111.png	1	3	6	4.832295	3697.140740
007	1	2	34	72	black_sid1201_sk11110.png	1	3	6	2.108024	3702.089059
007	1	2	35	73	other_sid1047_sk01101.png	2	0	0	1.380041	3704.304974
007	1	2	36	74	black_sid1184_sk00000.png	1	1	0	1.640426	3705.804479
007	1	2	37	75	other_sid1145_sk11111.png	2	2	4	2.051144	3707.553870
007	1	2	38	76	white_sid1031_sk11110.png	0	1	2	1.453227	3709.719805
