SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
007	0	1	1	1	Terrible	0	NaN	1	1	0.527574	0.200052	NaN	NaN
007	0	1	2	2	Fabulous	1	NaN	0	1	0.587970	0.200082	NaN	NaN
007	0	1	3	3	Superb	1	NaN	0	1	0.525584	0.200104	NaN	NaN
007	0	1	4	4	Disgusting	0	NaN	1	1	0.545810	0.200071	NaN	NaN
007	0	1	5	5	Disgusting	0	NaN	1	1	0.508895	0.200098	NaN	NaN
007	0	1	6	6	Awful	0	NaN	1	1	0.545414	0.200009	NaN	NaN
007	0	1	7	7	Foul	0	NaN	1	1	0.437434	0.200057	NaN	NaN
007	0	1	8	8	Lovely	1	NaN	0	1	0.476916	0.200057	NaN	NaN
007	0	1	9	9	Horrid	0	NaN	1	1	0.603934	0.200012	NaN	NaN
007	0	1	10	10	Fantastic	1	NaN	0	1	0.508971	0.200062	NaN	NaN
007	0	1	11	11	Foul	0	NaN	1	1	0.474554	0.200011	NaN	NaN
007	0	1	12	12	Nice	1	NaN	0	1	0.480539	0.200081	NaN	NaN
007	0	1	13	13	Horrible	0	NaN	1	1	0.543180	0.200074	NaN	NaN
007	0	1	14	14	Fantastic	1	NaN	0	1	0.427453	0.200038	NaN	NaN
007	0	1	15	15	Horrible	0	NaN	1	1	0.475454	0.200043	NaN	NaN
007	0	1	16	16	Fantastic	1	NaN	1	0	0.378103	0.200004	1.178025	4653.084208
007	0	1	17	17	Superb	1	NaN	0	1	0.484539	0.200040	NaN	NaN
007	0	1	18	18	Superb	1	NaN	0	1	0.347474	0.200073	NaN	NaN
007	0	1	19	19	Fabulous	1	NaN	1	0	0.407630	0.200023	0.503683	4656.199743
007	0	1	20	20	Terrible	0	NaN	1	1	0.880603	0.200046	NaN	NaN
007	0	2	1	21	W7jpg.jpg	NaN	0	1	1	0.437748	0.200046	NaN	NaN
007	0	2	2	22	W4jpg.jpg	NaN	0	1	1	0.342931	0.200045	NaN	NaN
007	0	2	3	23	W0jpg.jpg	NaN	0	1	1	0.299028	0.200036	NaN	NaN
007	0	2	4	24	B8jpg.jpg	NaN	1	0	1	0.336495	0.200010	NaN	NaN
007	0	2	5	25	B6jpg.jpg	NaN	1	0	1	0.461120	0.200004	NaN	NaN
007	0	2	6	26	B2jpg.jpg	NaN	1	0	1	0.307825	0.200002	NaN	NaN
007	0	2	7	27	W4jpg.jpg	NaN	0	0	0	0.272709	0.200041	0.992662	4669.111952
007	0	2	8	28	B2jpg.jpg	NaN	1	0	1	0.651055	0.200054	NaN	NaN
007	0	2	9	29	W4jpg.jpg	NaN	0	1	1	0.515447	0.200007	NaN	NaN
007	0	2	10	30	B8jpg.jpg	NaN	1	0	1	0.535631	0.200058	NaN	NaN
007	0	2	11	31	W5jpg.jpg	NaN	0	1	1	0.523376	0.200062	NaN	NaN
007	0	2	12	32	B8jpg.jpg	NaN	1	0	1	0.424308	0.200013	NaN	NaN
007	0	2	13	33	B7jpg.jpg	NaN	1	0	1	0.439934	0.200049	NaN	NaN
007	0	2	14	34	W3jpg.jpg	NaN	0	1	1	0.432202	0.200075	NaN	NaN
007	0	2	15	35	B5jpg.jpg	NaN	1	0	1	0.481791	0.200003	NaN	NaN
007	0	2	16	36	B6jpg.jpg	NaN	1	0	1	0.527403	0.200040	NaN	NaN
007	0	2	17	37	W2jpg.jpg	NaN	0	1	1	0.515021	0.200051	NaN	NaN
007	0	2	18	38	W7jpg.jpg	NaN	0	1	1	0.440573	0.200056	NaN	NaN
007	0	2	19	39	B2jpg.jpg	NaN	1	0	1	0.464196	0.200012	NaN	NaN
007	0	2	20	40	W8jpg.jpg	NaN	0	1	1	0.406474	0.200016	NaN	NaN
007	0	3	1	41	W6jpg.jpg	NaN	0	1	1	2.802119	0.200027	NaN	NaN
007	0	3	2	42	Foul	0	NaN	1	1	0.758572	0.200082	NaN	NaN
007	0	3	3	43	W3jpg.jpg	NaN	0	1	1	0.666291	0.200014	NaN	NaN
007	0	3	4	44	Lovely	1	NaN	1	0	0.617308	0.200051	1.233535	4697.685584
007	0	3	5	45	B5jpg.jpg	NaN	1	0	1	0.890978	0.200038	NaN	NaN
007	0	3	6	46	Superb	1	NaN	0	1	0.514730	0.200044	NaN	NaN
007	0	3	7	47	B1jpg.jpg	NaN	1	0	1	0.441122	0.200086	NaN	NaN
007	0	3	8	48	Wonderful	1	NaN	0	1	0.481415	0.200015	NaN	NaN
007	0	3	9	49	W2jpg.jpg	NaN	0	0	0	0.383004	0.200043	0.903108	4702.767531
007	0	3	10	50	Nice	1	NaN	0	1	0.533483	0.200062	NaN	NaN
007	0	3	11	51	W4jpg.jpg	NaN	0	0	0	0.553716	0.200035	1.273742	4705.116402
007	0	3	12	52	Terrible	0	NaN	0	0	0.856193	0.200077	1.896226	4707.049046
