SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	RESPONSE	RT	START TIME
029	1	1	01	01	other_00673_941121_fa_edt_rot.bmp	2	6	12.362820	6809.176792
029	1	1	02	02	white_mw066.bmp	0	4	9.012013	6821.655495
029	1	1	03	03	black_mb099.bmp	1	6	17.937591	6830.785660
029	1	1	04	04	black_mb050.bmp	1	4	4.093075	6848.846107
029	1	1	05	05	black_mb092.bmp	1	6	50.925062	6853.061419
029	1	1	06	06	white_mw054.bmp	0	3	2.475942	6904.110378
029	1	1	07	07	black_mb078.bmp	1	7	3.100754	6906.709482
029	1	1	08	08	black_mb098.bmp	1	4	4.581092	6909.925070
029	1	1	09	09	white_mw073.bmp	0	4	41.346097	6914.623424
029	1	1	10	10	white_mw099.bmp	0	3	17.156828	6956.092466
029	1	1	11	11	black_mb062.bmp	1	4	5.919229	6973.369870
029	1	1	12	12	white_mw092.bmp	0	4	11.903830	6979.401052
029	1	1	13	13	other_00795_941205_fb_edt.bmp	2	6	7.867263	6991.413580
029	1	1	14	14	other_00793_941205_fb_edt.bmp	2	4	30.710400	6999.394223
029	1	1	15	15	white_mw080.bmp	0	3	2.463335	7030.216902
029	1	1	16	16	other_00797_941205_fb_edt.bmp	2	6	5.320731	7032.799431
029	1	1	17	17	black_mb065.bmp	1	7	5.241304	7038.230807
029	1	1	18	18	white_mw076.bmp	0	3	51.676368	7043.578994
029	1	1	19	19	other_00869_940307_fa_edt.bmp	2	4	7.237304	7095.377778
029	1	1	20	20	white_mw052.bmp	0	6	25.857609	7102.725252
029	1	1	21	21	black_mb060.bmp	1	6	16.826919	7128.699617
029	1	1	22	22	black_mb045.bmp	1	6	6.394571	7145.643775
029	1	1	23	23	white_mw038.bmp	0	6	68.079107	7152.158223
029	1	1	24	24	white_mw074.bmp	0	5	7.429810	7220.351347
029	1	1	25	25	other_00712_941205_fa_edt.bmp	2	7	27.882042	7227.898737
029	1	1	26	26	other_00976_960627_fb_edt.bmp	2	4	7.083481	7255.889092
029	1	1	27	27	other_00629_940928_fa_edt.bmp	2	7	5.589947	7263.086621
029	1	1	28	28	white_mw053.bmp	0	3	3.747899	7268.784656
029	1	1	29	29	other_00623_940928_fb_edt.bmp	2	4	10.874330	7272.649993
029	1	1	30	30	other_00625_940928_fb_edt.bmp	2	6	5.629947	7283.646268
029	1	1	31	31	other_00726_941201_fb_edt.bmp	2	4	10.489861	7289.394208
029	1	1	32	32	black_mb072.bmp	1	6	8.373573	7299.990555
029	1	1	33	33	white_mw035.bmp	0	4	34.044412	7308.470961
029	1	1	34	34	other_00698_941121_fb_edt.bmp	2	7	6.145670	7342.625871
029	1	1	35	35	black_mb067.bmp	1	7	3.152806	7348.890375
029	1	1	36	36	other_00710_960530_fa_edt.bmp	2	6	2.967281	7352.155907
029	1	1	37	37	white_mw098.bmp	0	4	3.220924	7355.238186
029	1	1	38	38	white_mw049.bmp	0	7	2.976708	7358.570367
029	1	1	39	39	white_mw070.bmp	0	4	4.461575	7361.669286
029	1	1	40	40	white_mw046.bmp	0	3	4.791824	7366.251055
029	1	1	41	41	black_mb096.bmp	1	4	4.829511	7371.149346
029	1	1	42	42	white_mw029.bmp	0	6	3.289182	7376.097648
029	1	1	43	43	black_mb058.bmp	1	4	5.202205	7379.496474
029	1	1	44	44	other_00912_960530_fa_edt.bmp	2	4	5.311316	7384.811322
029	1	1	45	45	black_mb051.bmp	1	6	4.343751	7390.242791
029	1	1	46	46	black_mb073.bmp	1	7	3.366626	7394.707912
029	1	1	47	47	other_00809_941205_fa_edt.bmp	2	6	4.300371	7398.190049
029	1	1	48	48	other_00737_941201_fa_edt.bmp	2	5	4.509187	7402.605189
029	1	1	49	49	black_mb047.bmp	1	4	50.364656	7407.236916
029	1	1	50	50	black_mb040.bmp	1	7	3.441996	7457.719521
029	1	1	51	51	black_mb044.bmp	1	6	2.925227	7461.268277
029	1	1	52	52	other_00640_941031_fa_edt_rot.bmp	2	4	8.228761	7464.300591
029	1	1	53	53	black_mb039.bmp	1	6	2.713523	7472.647697
029	1	1	54	54	black_mb069.bmp	1	4	10.825068	7475.480085
029	1	1	55	55	black_mb100.bmp	1	6	5.190747	7486.426278
029	1	1	56	56	white_mw089.bmp	0	4	6.444505	7491.724452
029	1	1	57	57	other_00621_941121_fa_edt.bmp	2	7	3.760051	7498.288854
029	1	1	58	58	black_mb089.bmp	1	8	4.589970	7502.170850
029	1	1	59	59	white_mw065.bmp	0	6	3.131504	7506.869243
029	1	1	60	60	other_00672_941121_fa_edt.bmp	2	6	3.370604	7510.118111
029	1	1	61	61	white_mw043.bmp	0	6	13.064255	7513.600242
029	1	1	62	62	black_mb083.bmp	1	6	5.093356	7526.779050
029	1	1	63	63	other_00859_940307_fa_edt.bmp	2	4	2.182503	7531.993924
029	1	1	64	64	black_mb054.bmp	1	6	4.211262	7534.293111
029	1	1	65	65	other_00666_941121_fa_edt_rot.bmp	2	4	2.991341	7538.624962
029	1	1	66	66	white_mw084.bmp	0	4	7.316270	7541.723893
029	1	1	67	67	white_mw047.bmp	0	3	6.973386	7549.154662
029	1	1	68	68	white_mw040.bmp	0	4	5.724361	7556.235559
029	1	1	69	69	black_mb038.bmp	1	4	4.460923	7562.066869
029	1	2	01	70	black_mb061.bmp	1	4	6.239572	7572.680100
029	1	2	02	71	black_mb063.bmp	1	4	2.371977	7579.027701
029	1	2	03	72	other_00740_941205_fa_edt.bmp	2	6	1.425411	7581.510163
029	1	2	04	73	black_mb056.bmp	1	4	2.228595	7583.042984
029	1	2	05	74	black_mb057.bmp	1	4	4.607232	7585.392164
029	1	2	06	75	white_mw068.bmp	0	4	3.420420	7590.107214
029	1	2	07	76	other_00911_960530_fa_edt.bmp	2	6	1.528098	7593.639332
029	1	2	08	77	black_mb059.bmp	1	6	4.854559	7595.288747
029	1	2	09	78	white_mw033.bmp	0	4	27.857241	7600.253717
029	1	2	10	79	black_mb042.bmp	1	6	1.499488	7628.227432
029	1	2	11	80	black_mb068.bmp	1	4	25.595292	7629.843517
029	1	2	12	81	black_mb075.bmp	1	6	2.223128	7655.551320
029	1	2	13	82	white_mw067.bmp	0	3	2.354547	7657.883847
029	1	2	14	83	other_00828_940307_fa_edt.bmp	2	4	2.752700	7660.349665
029	1	2	15	84	black_mb077.bmp	1	6	1.943019	7663.215330
029	1	2	16	85	white_mw051.bmp	0	3	1.557746	7665.264625
029	1	2	17	86	other_00866_940307_fa_edt.bmp	2	4	1.643520	7666.930716
029	1	2	18	87	white_mw097.bmp	0	4	1.941487	7668.696770
029	1	2	19	88	other_00724_941201_fa_edt.bmp	2	6	2.148040	7670.746080
029	1	2	20	89	other_00668_941121_fa_edt.bmp	2	6	2.242193	7673.011953
029	1	2	21	90	black_mb070.bmp	1	7	2.108964	7675.361154
029	1	2	22	91	black_mb049.bmp	1	6	2.109078	7677.577045
029	1	2	23	92	black_mb085.bmp	1	6	2.125127	7679.792964
029	1	2	24	93	black_mb097.bmp	1	7	3.268461	7682.025526
029	1	2	25	94	white_mw044.bmp	0	6	5.942190	7685.407693
029	1	2	26	95	other_00622_940928_fb_edt.bmp	2	6	3.469462	7691.472268
029	1	2	27	96	black_mb094.bmp	1	5	3.087462	7695.054367
029	1	2	28	97	black_mb081.bmp	1	6	6.384426	7698.253267
029	1	2	29	98	white_mw039.bmp	0	4	3.718592	7704.751012
029	1	2	30	99	other_00763_941201_fb_edt.bmp	2	6	1.806519	7708.583037
029	1	2	31	100	black_mb071.bmp	1	6	3.242461	7710.499043
029	1	2	32	101	other_00734_941201_fa_edt.bmp	2	6	1.789712	7713.847868
029	1	2	33	102	other_00733_941201_fa_edt.bmp	2	6	5.210200	7715.747235
029	1	2	34	103	other_00656_941121_fb_edt.bmp	2	4	2.758624	7721.078719
029	1	2	35	104	white_mw034.bmp	0	3	1.388934	7723.944408
029	1	2	36	105	white_mw056.bmp	0	3	1.761453	7725.443880
029	1	2	37	106	white_mw082.bmp	0	4	4.270720	7727.326573
029	1	2	38	107	white_mw077.bmp	0	4	2.896838	7731.708400
029	1	2	39	108	black_mb093.bmp	1	6	1.841176	7734.724025
029	1	2	40	109	white_mw078.bmp	0	4	4.795771	7736.673340
029	1	2	41	110	white_mw060.bmp	0	4	1.368751	7741.588325
029	1	2	42	111	white_mw071.bmp	0	6	1.653869	7743.071145
029	1	2	43	112	black_mb064.bmp	1	6	1.599817	7744.837203
029	1	2	44	113	other_00921_960627_fb_edt.bmp	2	5	2.099713	7746.553282
029	1	2	45	114	other_00933_960627_fa_edt.bmp	2	7	2.115835	7748.769183
029	1	2	46	115	white_mw058.bmp	0	3	1.555168	7751.001750
029	1	2	47	116	other_00841_940307_fb_edt.bmp	2	4	5.185013	7752.667838
029	1	2	48	117	white_mw041.bmp	0	3	2.188779	7758.015994
029	1	2	49	118	white_mw057.bmp	0	3	1.809581	7760.315203
029	1	2	50	119	other_00652_941031_fb_edt.bmp	2	6	1.789540	7762.231227
029	1	2	51	120	white_mw072.bmp	0	4	3.858186	7764.130539
029	1	2	52	121	white_mw095.bmp	0	6	3.036779	7768.095861
029	1	2	53	122	white_mw075.bmp	0	4	44.015196	7771.244753
029	1	2	54	123	white_mw063.bmp	0	3	1.680388	7815.379540
029	1	2	55	124	black_mb079.bmp	1	6	3.384847	7817.178931
029	1	2	56	125	other_00810_941205_fb_edt_rot.bmp	2	6	3.134108	7820.677704
029	1	2	57	126	black_mb088.bmp	1	4	3.253085	7823.926606
029	1	2	58	127	other_01207_940128_fb_edt.bmp	2	6	1.655623	7827.292100
029	1	2	59	128	white_mw048.bmp	0	3	1.377702	7829.058156
029	1	2	60	129	black_mb082.bmp	1	6	1.638029	7830.557653
029	1	2	61	130	other_00926_960627_fa_edt.bmp	2	5	2.248597	7832.307048
029	1	2	62	131	white_mw042.bmp	0	4	1.386704	7834.672900
029	1	2	63	132	black_mb046.bmp	1	6	2.375378	7836.172370
029	1	2	64	133	white_mw091.bmp	0	6	1.780695	7838.654860
029	1	2	65	134	other_00880_960530_fa_edt.bmp	2	7	1.625335	7840.554210
029	1	2	66	135	black_mb055.bmp	1	6	1.788605	7842.286941
029	1	2	67	136	white_mw096.bmp	0	4	1.425158	7844.186290
029	1	2	68	137	black_mb066.bmp	1	4	3.812240	7845.719091
029	1	2	69	138	white_mw085.bmp	0	4	1.944374	7849.651057
