SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
040	0	1	1	1	Horrid	0	NaN	1	1	0.743053	0.200179	NaN	NaN
040	0	1	2	2	Wonderful	1	NaN	0	1	0.504743	0.200104	NaN	NaN
040	0	1	3	3	Fabulous	1	NaN	0	1	0.453038	0.200061	NaN	NaN
040	0	1	4	4	Horrible	0	NaN	1	1	0.530640	0.200045	NaN	NaN
040	0	1	5	5	Horrible	0	NaN	1	1	0.461913	0.200142	NaN	NaN
040	0	1	6	6	Superb	1	NaN	0	1	0.506606	0.200052	NaN	NaN
040	0	1	7	7	Revolting	0	NaN	1	1	0.598968	0.200051	NaN	NaN
040	0	1	8	8	Lovely	1	NaN	0	1	0.543225	0.200021	NaN	NaN
040	0	1	9	9	Foul	0	NaN	1	1	0.570170	0.200045	NaN	NaN
040	0	1	10	10	Horrible	0	NaN	1	1	0.747811	0.200097	NaN	NaN
040	0	1	11	11	Horrid	0	NaN	1	1	0.582035	0.200053	NaN	NaN
040	0	1	12	12	Fantastic	1	NaN	0	1	0.695221	0.200060	NaN	NaN
040	0	1	13	13	Fabulous	1	NaN	0	1	0.524226	0.200026	NaN	NaN
040	0	1	14	14	Wonderful	1	NaN	0	1	0.520370	0.200056	NaN	NaN
040	0	1	15	15	Nasty	0	NaN	1	1	0.533479	0.200045	NaN	NaN
040	0	1	16	16	Foul	0	NaN	1	1	0.592375	0.200065	NaN	NaN
040	0	1	17	17	Terrific	1	NaN	1	0	0.560755	0.200079	1.160779	11780.593733
040	0	1	18	18	Foul	0	NaN	1	1	0.620222	0.200062	NaN	NaN
040	0	1	19	19	Fantastic	1	NaN	0	1	0.572496	0.200020	NaN	NaN
040	0	1	20	20	Nice	1	NaN	0	1	0.582450	0.200044	NaN	NaN
040	0	2	1	21	W1jpg.jpg	NaN	0	1	1	0.584027	0.200031	NaN	NaN
040	0	2	2	22	B9jpg.jpg	NaN	1	0	1	0.512287	0.200022	NaN	NaN
040	0	2	3	23	W7jpg.jpg	NaN	0	1	1	0.476666	0.200064	NaN	NaN
040	0	2	4	24	B1jpg.jpg	NaN	1	0	1	0.434256	0.200052	NaN	NaN
040	0	2	5	25	W2jpg.jpg	NaN	0	1	1	0.448805	0.200007	NaN	NaN
040	0	2	6	26	B3jpg.jpg	NaN	1	0	1	0.447469	0.200045	NaN	NaN
040	0	2	7	27	B4jpg.jpg	NaN	1	0	1	0.453827	0.200084	NaN	NaN
040	0	2	8	28	B2jpg.jpg	NaN	1	0	1	0.412062	0.200052	NaN	NaN
040	0	2	9	29	W4jpg.jpg	NaN	0	1	1	0.476303	0.200078	NaN	NaN
040	0	2	10	30	B2jpg.jpg	NaN	1	0	1	0.425128	0.200071	NaN	NaN
040	0	2	11	31	W1jpg.jpg	NaN	0	1	1	0.473076	0.200080	NaN	NaN
040	0	2	12	32	B8jpg.jpg	NaN	1	0	1	0.654610	0.200037	NaN	NaN
040	0	2	13	33	B7jpg.jpg	NaN	1	0	1	0.557707	0.200045	NaN	NaN
040	0	2	14	34	W4jpg.jpg	NaN	0	1	1	0.495363	0.200037	NaN	NaN
040	0	2	15	35	W2jpg.jpg	NaN	0	1	1	0.459436	0.200019	NaN	NaN
040	0	2	16	36	W8jpg.jpg	NaN	0	1	1	0.497801	0.200035	NaN	NaN
040	0	2	17	37	W0jpg.jpg	NaN	0	1	1	0.446254	0.200102	NaN	NaN
040	0	2	18	38	W0jpg.jpg	NaN	0	1	1	0.436870	0.200037	NaN	NaN
040	0	2	19	39	B8jpg.jpg	NaN	1	0	1	0.507270	0.200059	NaN	NaN
040	0	2	20	40	B3jpg.jpg	NaN	1	0	1	0.462910	0.200095	NaN	NaN
040	0	3	1	41	Wonderful	1	NaN	0	1	0.830323	0.200007	NaN	NaN
040	0	3	2	42	W2jpg.jpg	NaN	0	1	1	0.605421	0.200053	NaN	NaN
040	0	3	3	43	Foul	0	NaN	0	0	0.861601	0.200036	1.509688	11818.347070
040	0	3	4	44	W7jpg.jpg	NaN	0	1	1	1.601083	0.200042	NaN	NaN
040	0	3	5	45	Terrific	1	NaN	0	1	0.713706	0.200022	NaN	NaN
040	0	3	6	46	W4jpg.jpg	NaN	0	1	1	0.693503	0.200024	NaN	NaN
