SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	RESPONSE	RT	START TIME
032	2	1	01	01	other_00652_941031_fb_edt.bmp	2	4	2.446518	4221.612245
032	2	1	02	02	black_mb071.bmp	1	5	1.393116	4224.177605
032	2	1	03	03	black_mb098.bmp	1	6	1.916938	4225.693766
032	2	1	04	04	black_mb047.bmp	1	8	2.844231	4227.726384
032	2	1	05	05	white_mw067.bmp	0	4	1.982406	4230.692133
032	2	1	06	06	white_mw060.bmp	0	3	2.851424	4232.791252
032	2	1	07	07	white_mw043.bmp	0	6	2.741713	4235.756859
032	2	1	08	08	black_mb055.bmp	1	6	4.044421	4238.605852
032	2	1	09	09	other_00763_941201_fb_edt.bmp	2	9	6.127142	4242.771080
032	2	1	10	10	other_00810_941205_fb_edt_rot.bmp	2	7	4.919165	4249.018893
032	2	1	11	11	white_mw041.bmp	0	7	3.599575	4254.050441
032	2	1	12	12	black_mb039.bmp	1	8	7.604031	4257.765821
032	2	1	13	13	other_00809_941205_fa_edt.bmp	2	4	4.745956	4265.479759
032	2	1	14	14	black_mb096.bmp	1	5	3.024916	4270.344743
032	2	1	15	15	white_mw097.bmp	0	4	5.050552	4273.526963
032	2	1	16	16	black_mb054.bmp	1	7	8.205527	4278.691809
032	2	1	17	17	black_mb051.bmp	1	6	4.819708	4287.005551
032	2	1	18	18	white_mw096.bmp	0	9	13.623753	4291.937161
032	2	1	19	19	other_00869_940307_fa_edt.bmp	2	6	8.494400	4305.682328
032	2	1	20	20	black_mb066.bmp	1	7	9.360463	4314.295991
032	2	1	21	21	other_00926_960627_fa_edt.bmp	2	4	5.744354	4323.775979
032	2	1	22	22	black_mb042.bmp	1	9	8.879652	4329.640607
032	2	1	23	23	black_mb089.bmp	1	6	2.642482	4338.637671
032	2	1	24	24	white_mw040.bmp	0	5	5.005562	4341.386458
032	2	1	25	25	white_mw049.bmp	0	8	5.506558	4346.501375
032	2	1	26	26	white_mw078.bmp	0	3	8.235737	4352.116080
032	2	1	27	27	white_mw052.bmp	0	6	6.376458	4360.463105
032	2	1	28	28	white_mw071.bmp	0	7	4.190652	4366.960849
032	2	1	29	29	other_00623_940928_fb_edt.bmp	2	5	4.972054	4371.259331
032	2	1	30	30	white_mw056.bmp	0	8	5.018396	4376.340894
032	2	1	31	31	black_mb062.bmp	1	1	10.622678	4381.472423
032	2	1	32	32	white_mw066.bmp	0	4	8.724835	4392.201994
032	2	1	33	33	white_mw098.bmp	0	6	3.005940	4401.048887
032	2	1	34	34	black_mb081.bmp	1	8	3.466200	4404.164466
