SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
025	1	1	01	01	white_sid1198_sk11110.png	0	4	8	9.117574	8038.798807
025	1	1	02	02	white_sid1190_sk11000.png	0	3	0	19.014536	8048.045345
025	1	1	03	03	black_sid1109_sk00000.png	1	5	0	13.559828	8067.172218
025	1	1	04	04	white_sid1031_sk11110.png	0	2	4	2.137023	8080.850955
025	1	1	05	05	black_sid1029_sk11000.png	1	3	0	6.384013	8083.100278
025	1	1	06	06	black_sid1103_sk11100.png	1	4	0	10.661401	8089.614628
025	1	1	07	07	black_sid1201_sk11110.png	1	5	0	1.377395	8100.394336
025	1	1	08	08	white_sid1042_sk01111.png	0	3	6	3.205870	8101.893815
025	1	1	09	09	white_sid1037_sk11110.png	0	0	0	2.042419	8105.209373
025	1	1	10	10	white_sid1003_sk11110.png	0	4	8	5.628191	8107.375292
025	1	1	11	11	black_sid1050_sk00000.png	1	4	0	3.144595	8113.123335
025	1	1	12	12	black_sid1010_sk11111.png	1	5	10	6.622935	8116.388912
025	1	1	13	13	black_sid1076_sk11100.png	1	2	4	2.659860	8123.119968
025	1	1	14	14	white_sid1030_sk11100.png	0	5	0	2.076897	8125.902371
025	1	1	15	15	white_sid1189_sk11100.png	0	3	6	1.725800	8128.101671
025	1	1	16	16	other_sid1057_sk10000.png	2	5	0	3.237427	8129.934329
025	1	1	17	17	white_sid1180_sk11110.png	0	3	6	4.392197	8133.283210
025	1	1	18	18	other_sid1116_sk11110.png	2	4	8	4.205676	8137.781651
025	1	1	19	19	other_sid1022_sk11111.png	2	2	4	4.738310	8142.096865
025	1	1	20	20	white_sid1075_sk00000.png	0	2	0	1.802157	8146.945253
025	1	1	21	21	other_sid1024_sk11000.png	2	3	0	1.590244	8148.861258
025	1	1	22	22	other_sid1145_sk11111.png	2	4	8	3.298326	8150.560696
025	1	1	23	23	black_sid1184_sk00000.png	1	4	0	1.883299	8153.976186
025	1	1	24	24	white_sid1006_sk00000.png	0	1	0	6.859369	8155.975521
025	1	1	25	25	other_sid1130_sk00000.png	2	2	0	7.102375	8162.956503
025	1	1	26	26	white_sid1097_sk11100.png	0	4	0	5.248634	8170.170729
025	1	1	27	27	other_sid1044_sk11110.png	2	5	0	5.955686	8175.535580
025	1	1	28	28	other_sid1090_sk11010.png	2	4	8	8.850490	8181.600183
025	1	1	29	29	white_sid1118_sk11111.png	0	1	2	8.487247	8190.563829
025	1	1	30	30	other_sid1074_sk11110.png	2	3	6	2.817648	8199.160922
025	1	1	31	31	white_sid1020_sk11100.png	0	2	4	1.565602	8202.093264
025	1	1	32	32	black_sid1179_sk11110.png	1	1	2	8.082969	8203.776027
025	1	1	33	33	other_sid1166_sk01110.png	2	1	0	4.493694	8211.973227
025	1	1	34	34	other_sid1047_sk01101.png	2	0	0	3.822408	8216.588328
025	1	1	35	35	white_sid1175_sk11100.png	0	2	4	10.386413	8220.520363
025	1	1	36	36	black_sid1071_sk10000.png	1	3	0	1.353378	8231.016797
025	1	1	37	37	other_sid1061_sk11000.png	2	3	0	1.999849	8232.482936
025	1	1	38	38	white_sid1054_sk00000.png	0	0	0	1.363674	8234.598932
025	1	2	01	39	black_sid1002_sk00000.png	1	4	0	4.296864	8242.113453
025	1	2	02	40	black_sid1049_sk11100.png	1	2	4	5.577993	8246.528226
