SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	INK	MASK	STIM RACE	RESPONSE	RT	START TIME
025	1	80	01	01	black_mb003.bmp	pd_sm_inkblot_170816_1750_034.png	pdPR_noiseMask_170814_1952_052.png	1	1	1.985627	9056.120948
025	1	80	02	02	white_00577_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_068.png	pdPR_noiseMask_170814_1952_033.png	0	0	1.119069	9058.403621
025	1	80	03	03	other_00461_940422_fb_edt.bmp	pd_sm_inkblot_170816_1750_081.png	pdPR_noiseMask_170814_1952_099.png	2	0	1.270371	9059.836361
025	1	1	01	01	white_00764_941201_fa_edt.bmp	pd_sm_inkblot_170816_1750_080.png	pdPR_noiseMask_170814_1952_029.png	0	1	1.293261	9067.533789
025	1	1	02	02	black_39M_NE_C.bmp	pd_sm_inkblot_170816_1750_014.png	pdPR_noiseMask_170814_1952_069.png	1	1	1.072547	9069.049912
025	1	1	03	03	other_00490_940519_fb_edt.bmp	pd_sm_inkblot_170816_1750_072.png	pdPR_noiseMask_170814_1952_048.png	2	0	1.013057	9070.349458
025	1	1	04	04	black_mb008.bmp	pd_sm_inkblot_170816_1750_050.png	pdPR_noiseMask_170814_1952_028.png	1	1	0.875436	9071.599050
025	1	1	05	05	white_00659_941121_fa_edt.bmp	pd_sm_inkblot_170816_1750_028.png	pdPR_noiseMask_170814_1952_007.png	0	0	0.792257	9072.698709
025	1	1	06	06	other_00282_940422_fb_edt.bmp	pd_sm_inkblot_170816_1750_073.png	pdPR_noiseMask_170814_1952_051.png	2	1	0.767320	9073.715000
025	1	1	07	07	other_00570_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_099.png	pdPR_noiseMask_170814_1952_023.png	2	0	1.352250	9074.714648
025	1	1	08	08	other_00096_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_000.png	pdPR_noiseMask_170814_1952_059.png	2	0	2.073452	9076.297461
025	1	1	09	09	black_00586_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_001.png	pdPR_noiseMask_170814_1952_087.png	1	0	1.237626	9078.596770
025	1	1	10	10	white_mw003.bmp	pd_sm_inkblot_170816_1750_088.png	pdPR_noiseMask_170814_1952_069.png	0	0	0.667813	9080.062849
025	1	1	11	11	white_00658_941121_fb_edt.bmp	pd_sm_inkblot_170816_1750_063.png	pdPR_noiseMask_170814_1952_018.png	0	0	0.647787	9080.962552
025	1	1	12	12	white_00939_960627_fa_edt.bmp	pd_sm_inkblot_170816_1750_017.png	pdPR_noiseMask_170814_1952_039.png	0	0	0.805200	9081.845585
025	1	1	13	13	other_00601_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_093.png	pdPR_noiseMask_170814_1952_027.png	2	0	0.676090	9082.878567
025	1	1	14	14	white_00816_941205_fa_edt.bmp	pd_sm_inkblot_170816_1750_084.png	pdPR_noiseMask_170814_1952_059.png	0	1	0.704570	9083.778279
025	1	1	15	15	white_mw019.bmp	pd_sm_inkblot_170816_1750_042.png	pdPR_noiseMask_170814_1952_065.png	0	0	0.667072	9084.711268
025	1	1	16	16	black_mb002.bmp	pd_sm_inkblot_170816_1750_028.png	pdPR_noiseMask_170814_1952_077.png	1	0	1.007399	9085.610977
025	1	1	17	17	black_mb005.bmp	pd_sm_inkblot_170816_1750_073.png	pdPR_noiseMask_170814_1952_079.png	1	0	0.750387	9086.843892
025	1	1	18	18	black_00531_940519_fa_edt.bmp	pd_sm_inkblot_170816_1750_099.png	pdPR_noiseMask_170814_1952_043.png	1	1	1.447955	9087.826894
025	1	1	19	19	white_00109_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_025.png	pdPR_noiseMask_170814_1952_097.png	0	1	0.637180	9089.509660
025	1	1	20	20	black_00857_940307_fa_edt.bmp	pd_sm_inkblot_170816_1750_011.png	pdPR_noiseMask_170814_1952_019.png	1	1	0.594509	9090.376033
025	1	1	21	21	other_00205_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_052.png	pdPR_noiseMask_170814_1952_003.png	2	1	0.649836	9091.192431
025	1	1	22	22	black_00257_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_086.png	pdPR_noiseMask_170814_1952_040.png	1	1	0.806796	9092.075442
025	1	1	23	23	black_mb026.bmp	pd_sm_inkblot_170816_1750_010.png	pdPR_noiseMask_170814_1952_011.png	1	1	0.510360	9093.108437
025	1	1	24	24	white_00972_960627_fa_edt.bmp	pd_sm_inkblot_170816_1750_023.png	pdPR_noiseMask_170814_1952_001.png	0	0	0.905231	9093.841511
025	1	1	25	25	other_00619_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_078.png	pdPR_noiseMask_170814_1952_054.png	2	1	1.108105	9094.974489
025	1	1	26	26	other_00247_941121_fb_edt.bmp	pd_sm_inkblot_170816_1750_019.png	pdPR_noiseMask_170814_1952_022.png	2	1	1.391206	9096.307358
025	1	1	27	27	white_00591_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_055.png	pdPR_noiseMask_170814_1952_098.png	0	0	0.894701	9097.923479
025	1	1	28	28	black_00453_940422_fb_edt.bmp	pd_sm_inkblot_170816_1750_084.png	pdPR_noiseMask_170814_1952_045.png	1	0	0.514450	9099.039753
025	1	1	29	29	other_00058_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_037.png	pdPR_noiseMask_170814_1952_030.png	2	1	0.685314	9099.789511
025	1	1	30	30	other_00545_940519_fa_edt.bmp	pd_sm_inkblot_170816_1750_070.png	pdPR_noiseMask_170814_1952_029.png	2	1	0.632823	9100.705854
025	1	2	01	31	black_00801_941205_fa_edt.bmp	pd_sm_inkblot_170816_1750_097.png	pdPR_noiseMask_170814_1952_066.png	1	1	2.462885	9107.603536
025	1	2	02	32	other_00132_931230_fb_edt.bmp	pd_sm_inkblot_170816_1750_098.png	pdPR_noiseMask_170814_1952_026.png	2	1	1.339820	9110.302622
025	1	2	03	33	black_mb011.bmp	pd_sm_inkblot_170816_1750_052.png	pdPR_noiseMask_170814_1952_003.png	1	1	0.997278	9111.868758
025	1	2	04	34	white_00120_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_097.png	pdPR_noiseMask_170814_1952_087.png	0	0	1.332876	9113.101684
025	1	2	05	35	black_mb033.bmp	pd_sm_inkblot_170816_1750_062.png	pdPR_noiseMask_170814_1952_051.png	1	1	0.846779	9114.667816
025	1	2	06	36	white_00766_941201_fb_edt.bmp	pd_sm_inkblot_170816_1750_011.png	pdPR_noiseMask_170814_1952_092.png	0	1	0.891287	9115.750765
025	1	2	07	37	black_mb029.bmp	pd_sm_inkblot_170816_1750_013.png	pdPR_noiseMask_170814_1952_062.png	1	0	2.134997	9116.867067
025	1	2	08	38	other_00070_941121_fb_edt.bmp	pd_sm_inkblot_170816_1750_049.png	pdPR_noiseMask_170814_1952_044.png	2	0	0.745459	9119.232920
025	1	2	09	39	white_00519_940519_fb_edt.bmp	pd_sm_inkblot_170816_1750_019.png	pdPR_noiseMask_170814_1952_005.png	0	1	0.666991	9120.199273
025	1	2	10	40	other_00216_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_085.png	pdPR_noiseMask_170814_1952_062.png	2	0	0.687533	9121.098955
025	1	2	11	41	black_00746_941201_fb_edt.bmp	pd_sm_inkblot_170816_1750_017.png	pdPR_noiseMask_170814_1952_039.png	1	1	0.642668	9122.015326
025	1	2	12	42	other_00588_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_080.png	pdPR_noiseMask_170814_1952_001.png	2	1	0.592779	9122.881700
025	1	2	13	43	other_00578_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_084.png	pdPR_noiseMask_170814_1952_071.png	2	0	1.256382	9123.698103
025	1	2	14	44	other_00318_940422_fb_edt.bmp	pd_sm_inkblot_170816_1750_014.png	pdPR_noiseMask_170814_1952_028.png	2	1	0.573018	9125.180944
025	1	2	15	45	white_00341_940422_fa_edt.bmp	pd_sm_inkblot_170816_1750_043.png	pdPR_noiseMask_170814_1952_040.png	0	1	0.621363	9125.980650
025	1	2	16	46	white_00874_940307_fa_edt.bmp	pd_sm_inkblot_170816_1750_001.png	pdPR_noiseMask_170814_1952_042.png	0	1	1.220120	9126.830363
025	1	2	17	47	white_00340_940422_fa_edt.bmp	pd_sm_inkblot_170816_1750_099.png	pdPR_noiseMask_170814_1952_049.png	0	1	1.218556	9128.279876
025	1	2	18	48	other_00604_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_038.png	pdPR_noiseMask_170814_1952_018.png	2	1	0.600953	9129.729368
025	1	2	19	49	other_00122_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_077.png	pdPR_noiseMask_170814_1952_008.png	2	1	0.671994	9130.562421
025	1	2	20	50	black_00677_941121_fa_edt.bmp	pd_sm_inkblot_170816_1750_033.png	pdPR_noiseMask_170814_1952_071.png	1	0	0.716048	9131.462131
025	1	2	21	51	white_00757_941201_fa_edt.bmp	pd_sm_inkblot_170816_1750_010.png	pdPR_noiseMask_170814_1952_044.png	0	0	0.557927	9132.411938
025	1	2	22	52	black_00467_940519_fb_edt.bmp	pd_sm_inkblot_170816_1750_091.png	pdPR_noiseMask_170814_1952_032.png	1	0	0.551541	9133.194876
025	1	2	23	53	white_mw013.bmp	pd_sm_inkblot_170816_1750_004.png	pdPR_noiseMask_170814_1952_009.png	0	1	0.712294	9133.977966
025	1	2	24	54	black_mb030.bmp	pd_sm_inkblot_170816_1750_031.png	pdPR_noiseMask_170814_1952_049.png	1	0	0.595458	9134.910964
025	1	2	25	55	other_00139_931230_fb_edt.bmp	pd_sm_inkblot_170816_1750_004.png	pdPR_noiseMask_170814_1952_083.png	2	1	1.290489	9135.727354
025	1	2	26	56	black_mb020.bmp	pd_sm_inkblot_170816_1750_088.png	pdPR_noiseMask_170814_1952_097.png	1	0	0.870353	9137.243508
025	1	2	27	57	white_mw006.bmp	pd_sm_inkblot_170816_1750_057.png	pdPR_noiseMask_170814_1952_020.png	0	0	0.994727	9138.343139
025	1	2	28	58	black_mb001.bmp	pd_sm_inkblot_170816_1750_000.png	pdPR_noiseMask_170814_1952_090.png	1	1	0.498395	9139.559391
025	1	2	29	59	other_00237_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_096.png	pdPR_noiseMask_170814_1952_042.png	2	1	0.653326	9140.292476
025	1	2	30	60	white_00602_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_031.png	pdPR_noiseMask_170814_1952_011.png	0	0	0.498365	9141.175509
025	1	3	01	61	other_00114_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_044.png	pdPR_noiseMask_170814_1952_069.png	2	1	0.734365	9147.939887
025	1	3	02	62	other_00583_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_091.png	pdPR_noiseMask_170814_1952_017.png	2	1	0.680033	9148.906216
025	1	3	03	63	black_00108_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_043.png	pdPR_noiseMask_170814_1952_057.png	1	1	0.747664	9149.822583
025	1	3	04	64	other_00614_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_020.png	pdPR_noiseMask_170814_1952_019.png	2	0	1.412103	9150.805586
025	1	3	05	65	other_00616_940928_fa_edt_rot.bmp	pd_sm_inkblot_170816_1750_028.png	pdPR_noiseMask_170814_1952_038.png	2	0	0.779314	9152.438351
025	1	3	06	66	white_00807_941205_fb_edt.bmp	pd_sm_inkblot_170816_1750_040.png	pdPR_noiseMask_170814_1952_002.png	0	0	0.691312	9153.454690
025	1	3	07	67	black_mb019.bmp	pd_sm_inkblot_170816_1750_042.png	pdPR_noiseMask_170814_1952_005.png	1	0	0.838623	9154.371046
025	1	3	08	68	other_00584_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_001.png	pdPR_noiseMask_170814_1952_043.png	2	0	0.500571	9155.437365
025	1	3	09	69	white_mw018.bmp	pd_sm_inkblot_170816_1750_078.png	pdPR_noiseMask_170814_1952_071.png	0	1	0.887245	9156.170424
025	1	3	10	70	white_mw002.bmp	pd_sm_inkblot_170816_1750_059.png	pdPR_noiseMask_170814_1952_057.png	0	0	1.243434	9157.286712
