SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
042	1	1	01	01	black_sid1184_sk00000.png	1	3	0	3.845234	3798.981213
042	1	1	02	02	other_sid1045_sk11000.png	2	2	4	1.784461	3802.946069
042	1	1	03	03	black_sid1026_sk11110.png	1	4	8	3.652861	3804.845370
042	1	1	04	04	other_sid1094_sk00000.png	2	1	0	2.071500	3808.610747
042	1	1	05	05	black_sid1109_sk00000.png	1	3	0	5.800947	3810.793420
042	1	1	06	06	other_sid1034_sk11110.png	2	2	4	2.429575	3816.724567
042	1	1	07	07	white_sid1075_sk00000.png	0	2	0	1.240278	3819.273673
042	1	1	08	08	white_sid1190_sk11000.png	0	2	4	1.834712	3820.623183
042	1	1	09	09	white_sid1037_sk11110.png	0	1	2	1.373527	3822.572515
042	1	1	10	10	white_sid1120_sk00001.png	0	2	0	4.074462	3824.055328
042	1	1	11	11	black_sid1015_sk11000.png	1	3	0	1.611802	3828.253854
042	1	1	12	12	other_sid1116_sk11110.png	2	3	6	1.191140	3829.986550
042	1	1	13	13	white_sid1168_sk11111.png	0	3	6	2.067522	3831.286125
042	1	1	14	14	other_sid1145_sk11111.png	2	2	4	1.597136	3833.468693
042	1	1	15	15	white_sid1039_sk11100.png	0	3	6	3.416761	3835.184820
042	1	1	16	16	black_sid1172_sk11111.png	1	3	6	6.932767	3838.716851
042	1	1	17	17	other_sid1025_sk01100.png	2	2	4	1.245037	3845.764378
042	1	1	18	18	white_sid1185_sk00000.png	0	1	0	1.798708	3847.130566
042	1	1	19	19	white_sid1112_sk00000.png	0	2	0	1.706717	3849.046572
042	1	1	20	20	white_sid1031_sk11110.png	0	2	4	14.642298	3850.862590
042	1	1	21	21	other_sid1024_sk11000.png	2	3	0	4.000673	3865.624078
042	1	1	22	22	white_sid1175_sk11100.png	0	1	2	1.453502	3869.739318
042	1	1	23	23	black_sid1186_sk11111.png	1	2	4	1.183402	3871.305417
042	1	1	24	24	black_sid1201_sk11110.png	1	1	2	1.227773	3872.604947
042	1	1	25	25	black_sid1103_sk11100.png	1	0	0	1.694345	3873.954488
042	1	1	26	26	white_sid1189_sk11100.png	0	1	2	1.142206	3875.770519
042	1	1	27	27	white_sid1198_sk11110.png	0	1	2	1.228648	3877.020065
042	1	1	28	28	other_sid1134_sk00000.png	2	1	0	1.494955	3878.369605
042	1	1	29	29	black_sid1073_sk11000.png	1	2	4	6.198820	3879.985705
042	1	1	30	30	other_sid1104_sk00000.png	2	4	0	1.492331	3886.300151
042	1	1	31	31	other_sid1090_sk11010.png	2	3	0	1.804764	3887.899606
042	1	1	32	32	other_sid1061_sk11000.png	2	2	4	2.241087	3889.815591
042	1	1	33	33	other_sid1044_sk11110.png	2	3	6	0.979599	3892.164770
042	1	1	34	34	black_sid1050_sk00000.png	1	3	0	0.991938	3893.264389
042	1	1	35	35	black_sid1076_sk11100.png	1	4	0	1.340505	3894.363995
042	1	1	36	36	other_sid1166_sk01110.png	2	4	8	1.578782	3895.813485
042	1	1	37	37	white_sid1006_sk00000.png	0	1	0	6.967275	3897.512889
042	1	1	38	38	white_sid1054_sk00000.png	0	2	0	1.190237	3904.593829
042	1	2	01	39	white_sid1051_sk10000.png	0	2	0	1.907158	3911.924699
042	1	2	02	40	white_sid1110_sk11100.png	0	3	6	1.147432	3913.940459
042	1	2	03	41	black_sid1107_sk11000.png	1	2	4	5.433062	3915.206682
042	1	2	04	42	other_sid1022_sk11111.png	2	4	8	3.829538	3920.754735
042	1	2	05	43	black_sid1002_sk00000.png	1	3	0	1.200269	3924.703355
042	1	2	06	44	white_sid1042_sk01111.png	0	3	6	2.508010	3926.019541
042	1	2	07	45	white_sid1030_sk11100.png	0	3	6	1.196786	3928.635307
042	1	2	08	46	black_sid1122_sk11110.png	1	2	4	1.007951	3929.951509
042	1	2	09	47	black_sid1049_sk11100.png	1	3	6	1.251086	3931.084443
042	1	2	10	48	white_sid1021_sk11111.png	0	1	2	1.044867	3932.450633
042	1	2	11	49	other_sid1150_sk11100.png	2	0	0	1.934560	3933.616877
042	1	2	12	50	black_sid1009_sk11111.png	1	2	4	4.381441	3935.666170
042	1	2	13	51	other_sid1074_sk11110.png	2	3	6	1.010763	3940.164592
042	1	2	14	52	other_sid1057_sk10000.png	2	3	0	6.806304	3941.297526
042	1	2	15	53	black_sid1179_sk11110.png	1	5	0	2.251346	3948.211769
042	1	2	16	54	black_sid1035_sk11100.png	1	2	4	5.165400	3950.577595
042	1	2	17	55	black_sid1200_sk10101.png	1	2	0	4.515833	3955.859085
042	1	2	18	56	black_sid1173_sk11110.png	1	3	6	0.924083	3960.490778
042	1	2	19	57	black_sid1102_sk11100.png	1	2	4	5.866994	3961.523763
042	1	2	20	58	white_sid1097_sk11100.png	0	1	2	1.165941	3967.504989
042	1	2	21	59	black_sid1101_sk11000.png	1	2	4	1.267015	3968.787852
042	1	2	22	60	white_sid1016_sk11000.png	0	0	0	0.940437	3970.170700
042	1	2	23	61	other_sid1130_sk00000.png	2	1	0	1.338273	3971.220342
042	1	2	24	62	white_sid1180_sk11110.png	0	0	0	1.552749	3972.669822
042	1	2	25	63	white_sid1171_sk11000.png	0	2	4	0.958675	3974.335900
042	1	2	26	64	black_sid1010_sk11111.png	1	2	4	1.756294	3975.402206
042	1	2	27	65	black_sid1029_sk11000.png	1	1	2	1.362469	3977.268209
042	1	2	28	66	other_sid1167_sk11100.png	2	3	6	1.567454	3978.751057
042	1	2	29	67	white_sid1176_sk11100.png	0	3	6	1.412875	3980.433797
042	1	2	30	68	black_sid1108_sk11100.png	1	4	0	2.471820	3981.966578
042	1	2	31	69	other_sid1047_sk01101.png	2	1	0	1.505309	3984.549030
042	1	2	32	70	black_sid1129_sk11100.png	1	2	4	1.193158	3986.165121
042	1	2	33	71	white_sid1020_sk11100.png	0	3	6	2.221588	3987.464648
042	1	2	34	72	white_sid1118_sk11111.png	0	4	8	1.096978	3989.797178
042	1	2	35	73	white_sid1003_sk11110.png	0	4	8	1.576809	3991.013419
042	1	2	36	74	white_sid1065_sk00000.png	0	4	0	1.093450	3992.712832
042	1	2	37	75	black_sid1119_sk10000.png	1	3	0	1.182199	3993.912380
042	1	2	38	76	black_sid1071_sk10000.png	1	2	0	5.074015	3995.211932
