SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
042	0	1	1	1	Great	1	NaN	0	1	0.528093	0.200070	NaN	NaN
042	0	1	2	2	Disgusting	0	NaN	1	1	0.557780	0.200055	NaN	NaN
042	0	1	3	3	Foul	0	NaN	0	0	0.531230	0.200079	1.418512	5047.109776
042	0	1	4	4	Superb	1	NaN	0	1	0.525318	0.200071	NaN	NaN
042	0	1	5	5	Superb	1	NaN	0	1	0.451464	0.200147	NaN	NaN
042	0	1	6	6	Disgusting	0	NaN	1	1	0.459793	0.200045	NaN	NaN
042	0	1	7	7	Terrible	0	NaN	1	1	0.427407	0.200032	NaN	NaN
042	0	1	8	8	Wonderful	1	NaN	0	1	0.437871	0.200008	NaN	NaN
042	0	1	9	9	Nice	1	NaN	0	1	0.455223	0.200081	NaN	NaN
042	0	1	10	10	Revolting	0	NaN	1	1	0.431479	0.200044	NaN	NaN
042	0	1	11	11	Disgusting	0	NaN	1	1	0.401128	0.200026	NaN	NaN
042	0	1	12	12	Fantastic	1	NaN	0	1	0.500020	0.200082	NaN	NaN
042	0	1	13	13	Horrid	0	NaN	1	1	0.362302	0.200066	NaN	NaN
042	0	1	14	14	Fantastic	1	NaN	0	1	0.390608	0.200005	NaN	NaN
042	0	1	15	15	Foul	0	NaN	1	1	0.378760	0.200083	NaN	NaN
042	0	1	16	16	Nice	1	NaN	0	1	0.350504	0.200063	NaN	NaN
042	0	1	17	17	Superb	1	NaN	1	0	0.427171	0.200036	1.083247	5058.622315
042	0	1	18	18	Wonderful	1	NaN	0	1	0.554362	0.200037	NaN	NaN
042	0	1	19	19	Horrible	0	NaN	1	1	0.463309	0.200083	NaN	NaN
042	0	1	20	20	Horrible	0	NaN	1	1	0.384263	0.200078	NaN	NaN
042	0	2	1	21	B3jpg.jpg	NaN	1	0	1	0.635556	0.200099	NaN	NaN
042	0	2	2	22	B6jpg.jpg	NaN	1	0	1	0.525044	0.200052	NaN	NaN
042	0	2	3	23	W5jpg.jpg	NaN	0	1	1	0.531599	0.200055	NaN	NaN
042	0	2	4	24	B5jpg.jpg	NaN	1	0	1	0.321000	0.200073	NaN	NaN
042	0	2	5	25	B7jpg.jpg	NaN	1	0	1	0.647267	0.200082	NaN	NaN
042	0	2	6	26	W5jpg.jpg	NaN	0	1	1	0.488179	0.200069	NaN	NaN
042	0	2	7	27	W5jpg.jpg	NaN	0	1	1	0.447183	0.200033	NaN	NaN
042	0	2	8	28	B3jpg.jpg	NaN	1	0	1	0.400076	0.200068	NaN	NaN
042	0	2	9	29	W2jpg.jpg	NaN	0	1	1	0.306331	0.200029	NaN	NaN
042	0	2	10	30	B5jpg.jpg	NaN	1	0	1	0.240585	0.200080	NaN	NaN
