SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
035	1	1	01	01	other_sid1150_sk11100.png	2	5	0	1.623367	2653.667288
035	1	1	02	02	other_sid1104_sk00000.png	2	5	0	0.602276	2655.416397
035	1	1	03	03	white_sid1075_sk00000.png	0	5	0	0.005836	2656.132775
035	1	1	04	04	black_sid1200_sk10101.png	1	5	10	0.113196	2656.249387
035	1	1	05	05	white_sid1118_sk11111.png	0	5	10	0.055912	2656.482732
035	1	1	06	06	white_sid1185_sk00000.png	0	5	0	0.032906	2656.665910
035	1	1	07	07	white_sid1031_sk11110.png	0	5	0	0.154575	2656.815854
035	1	1	08	08	black_sid1049_sk11100.png	1	5	0	0.080089	2657.082439
035	1	1	09	09	white_sid1054_sk00000.png	0	5	0	0.056184	2657.282354
035	1	1	10	10	black_sid1186_sk11111.png	1	5	10	0.089743	2657.448980
035	1	1	11	11	other_sid1047_sk01101.png	2	5	10	0.089593	2657.648909
035	1	1	12	12	black_sid1035_sk11100.png	1	5	0	0.073659	2657.848827
035	1	1	13	13	black_sid1184_sk00000.png	1	5	0	0.130397	2658.032081
035	1	1	14	14	black_sid1102_sk11100.png	1	5	0	0.104507	2658.282019
035	1	1	15	15	white_sid1097_sk11100.png	0	5	0	0.079930	2658.498644
035	1	1	16	16	other_sid1074_sk11110.png	2	5	0	0.063953	2658.698538
035	1	1	17	17	other_sid1134_sk00000.png	2	5	0	0.096684	2658.881822
035	1	1	18	18	other_sid1094_sk00000.png	2	5	0	0.056082	2659.098415
035	1	1	19	19	other_sid1130_sk00000.png	2	5	0	0.089410	2659.265014
035	1	1	20	20	white_sid1176_sk11100.png	0	5	0	0.105533	2659.464941
035	1	1	21	21	black_sid1109_sk00000.png	1	5	0	0.073032	2659.681532
035	1	1	22	22	other_sid1044_sk11110.png	2	5	0	0.097615	2659.864804
035	1	1	23	23	black_sid1108_sk11100.png	1	5	0	0.049170	2660.081381
035	1	1	24	24	black_sid1010_sk11111.png	1	5	10	0.082478	2660.248006
035	1	1	25	25	white_sid1120_sk00001.png	0	5	10	0.098445	2660.447937
035	1	1	26	26	black_sid1172_sk11111.png	1	5	10	0.106597	2660.664535
035	1	1	27	27	black_sid1201_sk11110.png	1	5	0	0.105244	2660.881125
035	1	1	28	28	white_sid1042_sk01111.png	0	5	10	0.088768	2661.097732
035	1	1	29	29	other_sid1090_sk11010.png	2	5	0	0.088841	2661.297649
035	1	1	30	30	black_sid1126_sk11110.png	1	5	0	0.088866	2661.497596
035	1	1	31	31	black_sid1009_sk11111.png	1	5	10	0.104856	2661.697512
035	1	1	32	32	white_sid1003_sk11110.png	0	5	0	0.104336	2661.914115
035	1	1	33	33	black_sid1107_sk11000.png	1	5	0	0.103699	2662.130700
035	1	1	34	34	black_sid1179_sk11110.png	1	5	0	0.095174	2662.347275
035	1	1	35	35	black_sid1071_sk10000.png	1	5	0	0.086553	2662.563900
035	1	1	36	36	white_sid1189_sk11100.png	0	5	0	0.118535	2662.763814
035	1	1	37	37	black_sid1173_sk11110.png	1	5	0	0.117384	2662.997073
035	1	1	38	38	white_sid1175_sk11100.png	0	5	0	0.116126	2663.230309
035	1	2	01	39	white_sid1030_sk11100.png	0	5	0	0.419085	2669.495259
035	1	2	02	40	other_sid1045_sk11000.png	2	5	0	0.094360	2670.027997
035	1	2	03	41	other_sid1061_sk11000.png	2	5	0	0.053792	2670.244586
035	1	2	04	42	black_sid1103_sk11100.png	1	5	0	0.039520	2670.411205
035	1	2	05	43	black_sid1029_sk11000.png	1	5	0	0.073196	2670.561144
035	1	2	06	44	white_sid1037_sk11110.png	0	5	0	0.026418	2670.744421
035	1	2	07	45	black_sid1076_sk11100.png	1	5	0	0.132634	2670.877714
035	1	2	08	46	white_sid1020_sk11100.png	0	5	0	0.114729	2671.127630
035	1	2	09	47	white_sid1171_sk11000.png	0	5	0	0.057369	2671.360875
035	1	2	10	48	white_sid1006_sk00000.png	0	5	0	0.090781	2671.527487
035	1	2	11	49	white_sid1110_sk11100.png	0	5	0	0.146915	2671.727432
035	1	2	12	50	other_sid1034_sk11110.png	2	5	0	0.088376	2671.993997
035	1	2	13	51	other_sid1145_sk11111.png	2	5	10	0.064462	2672.193922
