SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	INK	MASK	STIM RACE	RESPONSE	RT	START TIME
034	0	80	01	01	black_mb015.bmp	pd_sm_inkblot_170816_1750_012.png	pdPL_noiseMask_170814_1952_047.png	1	0	1.221508	4372.677210
034	0	80	02	02	white_00757_941201_fa_edt.bmp	pd_sm_inkblot_170816_1750_020.png	pdPL_noiseMask_170814_1952_065.png	0	0	1.498050	4374.576547
034	0	80	03	03	other_00516_940519_fb_edt.bmp	pd_sm_inkblot_170816_1750_082.png	pdPL_noiseMask_170814_1952_055.png	2	0	1.441458	4376.409266
034	0	1	01	01	black_mb033.bmp	pd_sm_inkblot_170816_1750_070.png	pdPL_noiseMask_170814_1952_024.png	1	1	1.112081	4390.754312
034	0	1	02	02	white_00764_941201_fa_edt.bmp	pd_sm_inkblot_170816_1750_098.png	pdPL_noiseMask_170814_1952_004.png	0	0	0.882425	4392.103827
034	0	1	03	03	other_00029_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_009.png	pdPL_noiseMask_170814_1952_077.png	2	0	0.694209	4393.220125
034	0	1	04	04	other_00461_940422_fb_edt.bmp	pd_sm_inkblot_170816_1750_023.png	pdPL_noiseMask_170814_1952_054.png	2	0	1.201840	4394.136461
034	0	1	05	05	other_00261_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_040.png	pdPL_noiseMask_170814_1952_091.png	2	0	0.624971	4395.569390
034	0	1	06	06	white_00299_940422_fa_edt.bmp	pd_sm_inkblot_170816_1750_060.png	pdPL_noiseMask_170814_1952_075.png	0	1	1.550639	4396.435672
034	0	1	07	07	white_00199_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_000.png	pdPL_noiseMask_170814_1952_037.png	0	1	1.008095	4398.218395
034	0	1	08	08	black_00857_940307_fa_edt.bmp	pd_sm_inkblot_170816_1750_073.png	pdPL_noiseMask_170814_1952_006.png	1	0	0.694890	4399.451302
034	0	1	09	09	black_mb032.bmp	pd_sm_inkblot_170816_1750_023.png	pdPL_noiseMask_170814_1952_011.png	1	1	1.002460	4400.367646
034	0	1	10	10	other_00601_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_094.png	pdPL_noiseMask_170814_1952_075.png	2	1	1.057627	4401.600558
034	0	1	11	11	black_00716_941201_fa_edt_rot.bmp	pd_sm_inkblot_170816_1750_009.png	pdPL_noiseMask_170814_1952_023.png	1	0	0.647183	4402.883465
034	0	1	12	12	white_00129_931230_fb_edt.bmp	pd_sm_inkblot_170816_1750_069.png	pdPL_noiseMask_170814_1952_079.png	0	1	0.803701	4403.766475
