SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
003	0	1	1	1	Foul	0	NaN	1	1	1.117082	0.200105	NaN	NaN
003	0	1	2	2	Fabulous	1	NaN	0	1	0.682068	0.200113	NaN	NaN
003	0	1	3	3	Disgusting	0	NaN	1	1	0.702706	0.200081	NaN	NaN
003	0	1	4	4	Foul	0	NaN	1	1	0.595632	0.200033	NaN	NaN
003	0	1	5	5	Nasty	0	NaN	1	1	0.588668	0.200129	NaN	NaN
003	0	1	6	6	Wonderful	1	NaN	0	1	0.502276	0.200028	NaN	NaN
003	0	1	7	7	Great	1	NaN	0	1	0.491983	0.200051	NaN	NaN
003	0	1	8	8	Nasty	0	NaN	1	1	0.593621	0.200031	NaN	NaN
003	0	1	9	9	Superb	1	NaN	0	1	0.620648	0.200043	NaN	NaN
003	0	1	10	10	Wonderful	1	NaN	0	1	0.668906	0.200071	NaN	NaN
003	0	1	11	11	Horrible	0	NaN	1	1	0.626880	0.200058	NaN	NaN
003	0	1	12	12	Terrific	1	NaN	0	1	0.705469	0.200049	NaN	NaN
003	0	1	13	13	Foul	0	NaN	1	1	0.558605	0.200042	NaN	NaN
003	0	1	14	14	Great	1	NaN	0	1	0.552147	0.200060	NaN	NaN
003	0	1	15	15	Terrible	0	NaN	1	1	0.650579	0.200079	NaN	NaN
003	0	1	16	16	Nice	1	NaN	0	1	0.582857	0.200065	NaN	NaN
003	0	1	17	17	Terrible	0	NaN	1	1	0.576575	0.200026	NaN	NaN
003	0	1	18	18	Great	1	NaN	0	1	0.521604	0.200075	NaN	NaN
003	0	1	19	19	Revolting	0	NaN	1	1	0.685174	0.200036	NaN	NaN
003	0	1	20	20	Superb	1	NaN	0	1	0.635603	0.200050	NaN	NaN
003	0	2	1	21	W2jpg.jpg	NaN	0	1	1	0.655511	0.200013	NaN	NaN
003	0	2	2	22	B1jpg.jpg	NaN	1	0	1	0.479131	0.200049	NaN	NaN
003	0	2	3	23	B4jpg.jpg	NaN	1	0	1	0.395427	0.200034	NaN	NaN
003	0	2	4	24	B5jpg.jpg	NaN	1	0	1	0.437043	0.200018	NaN	NaN
003	0	2	5	25	W5jpg.jpg	NaN	0	1	1	0.500232	0.200069	NaN	NaN
003	0	2	6	26	W6jpg.jpg	NaN	0	1	1	0.465548	0.200021	NaN	NaN
003	0	2	7	27	B6jpg.jpg	NaN	1	0	1	0.791842	0.200050	NaN	NaN
003	0	2	8	28	B6jpg.jpg	NaN	1	0	1	0.497648	0.200014	NaN	NaN
003	0	2	9	29	W2jpg.jpg	NaN	0	1	1	0.495227	0.200069	NaN	NaN
003	0	2	10	30	W6jpg.jpg	NaN	0	1	1	0.548848	0.200040	NaN	NaN
003	0	2	11	31	B0jpg.jpg	NaN	1	0	1	0.473130	0.200077	NaN	NaN
003	0	2	12	32	B8jpg.jpg	NaN	1	0	1	0.360043	0.200008	NaN	NaN
003	0	2	13	33	W2jpg.jpg	NaN	0	1	1	0.466908	0.200010	NaN	NaN
003	0	2	14	34	W5jpg.jpg	NaN	0	0	0	0.427110	0.200070	1.034504	5610.611294
003	0	2	15	35	B4jpg.jpg	NaN	1	0	1	0.532360	0.200045	NaN	NaN
003	0	2	16	36	W6jpg.jpg	NaN	0	1	1	0.544600	0.200028	NaN	NaN
003	0	2	17	37	B5jpg.jpg	NaN	1	0	1	0.467711	0.200045	NaN	NaN
003	0	2	18	38	W1jpg.jpg	NaN	0	1	1	0.578025	0.200012	NaN	NaN
003	0	2	19	39	W9jpg.jpg	NaN	0	1	1	0.586806	0.200053	NaN	NaN
003	0	2	20	40	B4jpg.jpg	NaN	1	0	1	0.507937	0.200031	NaN	NaN
003	0	3	1	41	W6jpg.jpg	NaN	0	1	1	1.071772	0.200029	NaN	NaN
003	0	3	2	42	Foul	0	NaN	1	1	0.647233	0.200050	NaN	NaN
003	0	3	3	43	B3jpg.jpg	NaN	1	0	1	0.534149	0.200077	NaN	NaN
003	0	3	4	44	Wonderful	1	NaN	0	1	0.512672	0.200032	NaN	NaN
003	0	3	5	45	B7jpg.jpg	NaN	1	0	1	0.508204	0.200061	NaN	NaN
003	0	3	6	46	Horrible	0	NaN	1	1	0.519730	0.200068	NaN	NaN
003	0	3	7	47	B7jpg.jpg	NaN	1	0	1	0.555509	0.200028	NaN	NaN
003	0	3	8	48	Superb	1	NaN	1	0	0.789119	0.200045	1.541389	5632.920104
003	0	3	9	49	W1jpg.jpg	NaN	0	1	1	1.242618	0.200069	NaN	NaN
003	0	3	10	50	Superb	1	NaN	0	1	0.970544	0.200055	NaN	NaN
003	0	3	11	51	W4jpg.jpg	NaN	0	1	1	0.836049	0.200061	NaN	NaN
003	0	3	12	52	Disgusting	0	NaN	1	1	0.619088	0.200076	NaN	NaN
003	0	3	13	53	W8jpg.jpg	NaN	0	1	1	0.642043	0.200058	NaN	NaN
003	0	3	14	54	Terrible	0	NaN	1	1	0.609104	0.200006	NaN	NaN
003	0	3	15	55	B4jpg.jpg	NaN	1	0	1	0.626155	0.200083	NaN	NaN
003	0	3	16	56	Fabulous	1	NaN	0	1	1.426558	0.200097	NaN	NaN
003	0	3	17	57	B7jpg.jpg	NaN	1	0	1	0.515708	0.200062	NaN	NaN
003	0	3	18	58	Revolting	0	NaN	1	1	0.529885	0.200021	NaN	NaN
003	0	3	19	59	W1jpg.jpg	NaN	0	1	1	0.758804	0.200031	NaN	NaN
003	0	3	20	60	Fantastic	1	NaN	0	1	0.664622	0.200031	NaN	NaN
003	0	3	1	61	W3jpg.jpg	NaN	0	1	1	0.623862	0.200024	NaN	NaN
003	0	3	2	62	Fantastic	1	NaN	0	1	0.640059	0.200061	NaN	NaN
003	0	3	3	63	B8jpg.jpg	NaN	1	0	1	0.703155	0.200053	NaN	NaN
003	0	3	4	64	Terrible	0	NaN	1	1	0.531555	0.200009	NaN	NaN
003	0	3	5	65	W6jpg.jpg	NaN	0	0	0	1.534465	0.200088	2.070500	5660.243851
003	0	3	6	66	Nice	1	NaN	0	1	0.926580	0.200011	NaN	NaN
003	0	3	7	67	B4jpg.jpg	NaN	1	0	1	0.577951	0.200087	NaN	NaN
003	0	3	8	68	Revolting	0	NaN	1	1	0.698124	0.200043	NaN	NaN
003	0	3	9	69	W1jpg.jpg	NaN	0	1	1	0.677827	0.200018	NaN	NaN
003	0	3	10	70	Foul	0	NaN	1	1	0.666838	0.200019	NaN	NaN
003	0	3	11	71	B7jpg.jpg	NaN	1	0	1	0.776459	0.200055	NaN	NaN
003	0	3	12	72	Horrible	0	NaN	1	1	0.697425	0.200058	NaN	NaN
003	0	3	13	73	W0jpg.jpg	NaN	0	1	1	0.677787	0.200089	NaN	NaN
003	0	3	14	74	Disgusting	0	NaN	1	1	1.202949	0.200009	NaN	NaN
003	0	3	15	75	B5jpg.jpg	NaN	1	0	1	0.666209	0.200056	NaN	NaN
003	0	3	16	76	Superb	1	NaN	0	1	0.727800	0.200051	NaN	NaN
003	0	3	17	77	B2jpg.jpg	NaN	1	0	1	0.587498	0.200029	NaN	NaN
003	0	3	18	78	Great	1	NaN	0	1	0.684230	0.200056	NaN	NaN
003	0	3	19	79	B6jpg.jpg	NaN	1	0	1	0.601311	0.200019	NaN	NaN
003	0	3	20	80	Foul	0	NaN	1	1	0.921275	0.200003	NaN	NaN
003	0	3	21	81	B8jpg.jpg	NaN	1	0	1	0.612924	0.200066	NaN	NaN
003	0	3	22	82	Terrible	0	NaN	1	1	0.903052	0.200078	NaN	NaN
003	0	3	23	83	W6jpg.jpg	NaN	0	1	1	1.012404	0.200033	NaN	NaN
003	0	3	24	84	Foul	0	NaN	1	1	0.813299	0.200026	NaN	NaN
003	0	3	25	85	W6jpg.jpg	NaN	0	1	1	0.734385	0.200060	NaN	NaN
003	0	3	26	86	Fantastic	1	NaN	0	1	0.658628	0.200059	NaN	NaN
003	0	3	27	87	B1jpg.jpg	NaN	1	0	1	0.609896	0.200037	NaN	NaN
003	0	3	28	88	Awful	0	NaN	1	1	0.554782	0.200022	NaN	NaN
003	0	3	29	89	W2jpg.jpg	NaN	0	1	1	0.583061	0.200024	NaN	NaN
003	0	3	30	90	Nice	1	NaN	0	1	0.544207	0.200019	NaN	NaN
003	0	3	31	91	B6jpg.jpg	NaN	1	0	1	0.907703	0.200103	NaN	NaN
003	0	3	32	92	Lovely	1	NaN	1	0	0.872123	0.200015	1.560223	5691.133109
003	0	3	33	93	W6jpg.jpg	NaN	0	1	1	1.379449	0.200032	NaN	NaN
003	0	3	34	94	Superb	1	NaN	0	1	1.029768	0.200017	NaN	NaN
003	0	3	35	95	B5jpg.jpg	NaN	1	0	1	0.646512	0.200036	NaN	NaN
003	0	3	36	96	Horrid	0	NaN	1	1	0.747658	0.200069	NaN	NaN
003	0	3	37	97	W3jpg.jpg	NaN	0	1	1	0.622930	0.200061	NaN	NaN
