SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
003	0	1	1	1	Nasty	0	NaN	0	1	0.715018	0.200080	NaN	NaN
003	0	1	2	2	Revolting	0	NaN	0	1	0.662840	0.200088	NaN	NaN
003	0	1	3	3	Terrific	1	NaN	1	1	0.758328	0.200107	NaN	NaN
003	0	1	4	4	Terrific	1	NaN	1	1	0.607621	0.200049	NaN	NaN
003	0	1	5	5	Fabulous	1	NaN	1	1	0.736514	0.200173	NaN	NaN
003	0	1	6	6	Awful	0	NaN	0	1	0.628260	0.200011	NaN	NaN
003	0	1	7	7	Horrid	0	NaN	0	1	0.596588	0.200035	NaN	NaN
003	0	1	8	8	Awful	0	NaN	0	1	0.638922	0.200045	NaN	NaN
003	0	1	9	9	Revolting	0	NaN	0	1	0.655140	0.200087	NaN	NaN
003	0	1	10	10	Nice	1	NaN	1	1	0.526900	0.200082	NaN	NaN
003	0	1	11	11	Wonderful	1	NaN	1	1	0.595162	0.200049	NaN	NaN
003	0	1	12	12	Terrific	1	NaN	1	1	0.717388	0.200043	NaN	NaN
003	0	1	13	13	Great	1	NaN	1	1	0.769816	0.200012	NaN	NaN
003	0	1	14	14	Horrid	0	NaN	0	1	0.684890	0.200026	NaN	NaN
003	0	1	15	15	Nice	1	NaN	1	1	0.579495	0.200034	NaN	NaN
003	0	1	16	16	Horrible	0	NaN	0	1	0.621556	0.200041	NaN	NaN
003	0	1	17	17	Lovely	1	NaN	1	1	0.581930	0.200025	NaN	NaN
003	0	1	18	18	Horrid	0	NaN	0	1	0.535574	0.200027	NaN	NaN
003	0	1	19	19	Nice	1	NaN	1	1	0.643983	0.200028	NaN	NaN
003	0	1	20	20	Revolting	0	NaN	0	1	0.667482	0.200047	NaN	NaN
003	0	2	1	21	W7jpg.jpg	NaN	0	0	1	1.136665	0.200074	NaN	NaN
003	0	2	2	22	W5jpg.jpg	NaN	0	0	1	0.605259	0.200008	NaN	NaN
003	0	2	3	23	W5jpg.jpg	NaN	0	0	1	0.742622	0.200054	NaN	NaN
003	0	2	4	24	B8jpg.jpg	NaN	1	1	1	0.626491	0.200076	NaN	NaN
003	0	2	5	25	W8jpg.jpg	NaN	0	0	1	0.697921	0.200081	NaN	NaN
003	0	2	6	26	W5jpg.jpg	NaN	0	0	1	0.800570	0.200059	NaN	NaN
003	0	2	7	27	B0jpg.jpg	NaN	1	1	1	0.585650	0.200056	NaN	NaN
003	0	2	8	28	B3jpg.jpg	NaN	1	1	1	0.739864	0.200023	NaN	NaN
