SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
047	0	1	1	1	Fabulous	1	NaN	1	1	1.277136	0.200198	NaN	NaN
047	0	1	2	2	Lovely	1	NaN	1	1	0.450378	0.200166	NaN	NaN
047	0	1	3	3	Terrible	0	NaN	0	1	0.441384	0.200065	NaN	NaN
047	0	1	4	4	Wonderful	1	NaN	0	0	0.345307	0.200072	1.065572	19432.385919
047	0	1	5	5	Fantastic	1	NaN	1	1	0.519578	0.200011	NaN	NaN
047	0	1	6	6	Terrific	1	NaN	0	0	0.452525	0.200039	1.148388	19434.868338
047	0	1	7	7	Horrid	0	NaN	0	1	0.582850	0.200085	NaN	NaN
047	0	1	8	8	Terrible	0	NaN	0	1	0.521311	0.200014	NaN	NaN
047	0	1	9	9	Nice	1	NaN	1	1	0.437535	0.200035	NaN	NaN
047	0	1	10	10	Nice	1	NaN	1	1	0.414836	0.200039	NaN	NaN
047	0	1	11	11	Horrid	0	NaN	0	1	0.440605	0.200016	NaN	NaN
047	0	1	12	12	Nice	1	NaN	1	1	0.664863	0.200067	NaN	NaN
047	0	1	13	13	Terrific	1	NaN	1	1	1.193464	0.200056	NaN	NaN
047	0	1	14	14	Terrible	0	NaN	0	1	0.852966	0.200080	NaN	NaN
047	0	1	15	15	Nice	1	NaN	1	1	1.155530	0.200035	NaN	NaN
047	0	1	16	16	Foul	0	NaN	0	1	0.526738	0.200075	NaN	NaN
047	0	1	17	17	Awful	0	NaN	0	1	0.424356	0.200076	NaN	NaN
047	0	1	18	18	Revolting	0	NaN	0	1	0.432794	0.200052	NaN	NaN
047	0	1	19	19	Awful	0	NaN	0	1	0.456645	0.200045	NaN	NaN
047	0	1	20	20	Nasty	0	NaN	0	1	0.463103	0.200052	NaN	NaN
047	0	2	1	21	W6jpg.jpg	NaN	0	0	1	0.612855	0.200068	NaN	NaN
047	0	2	2	22	W3jpg.jpg	NaN	0	0	1	0.452404	0.200024	NaN	NaN
047	0	2	3	23	B1jpg.jpg	NaN	1	1	1	0.372466	0.200059	NaN	NaN
047	0	2	4	24	W1jpg.jpg	NaN	0	0	1	0.449050	0.200042	NaN	NaN
047	0	2	5	25	B2jpg.jpg	NaN	1	1	1	0.423779	0.200080	NaN	NaN
047	0	2	6	26	W2jpg.jpg	NaN	0	0	1	0.376415	0.200042	NaN	NaN
047	0	2	7	27	B2jpg.jpg	NaN	1	1	1	0.417485	0.200076	NaN	NaN
047	0	2	8	28	B3jpg.jpg	NaN	1	1	1	0.386772	0.200076	NaN	NaN
047	0	2	9	29	B6jpg.jpg	NaN	1	1	1	0.293393	0.200034	NaN	NaN
047	0	2	10	30	B2jpg.jpg	NaN	1	1	1	0.355018	0.200079	NaN	NaN
047	0	2	11	31	W2jpg.jpg	NaN	0	1	0	0.367341	0.200019	0.879279	19465.674136
047	0	2	12	32	B3jpg.jpg	NaN	1	1	1	0.436933	0.200009	NaN	NaN
047	0	2	13	33	W3jpg.jpg	NaN	0	0	1	0.501464	0.200036	NaN	NaN
047	0	2	14	34	B2jpg.jpg	NaN	1	1	1	0.410527	0.200056	NaN	NaN
047	0	2	15	35	B3jpg.jpg	NaN	1	0	0	0.315779	0.200042	0.851892	19469.389532
047	0	2	16	36	B9jpg.jpg	NaN	1	1	1	0.818207	0.200060	NaN	NaN
047	0	2	17	37	W8jpg.jpg	NaN	0	0	1	0.508533	0.200080	NaN	NaN
047	0	2	18	38	W6jpg.jpg	NaN	0	0	1	0.426312	0.200028	NaN	NaN
047	0	2	19	39	W5jpg.jpg	NaN	0	0	1	0.402903	0.200053	NaN	NaN
047	0	2	20	40	W7jpg.jpg	NaN	0	0	1	0.330732	0.200029	NaN	NaN
047	0	3	1	41	B1jpg.jpg	NaN	1	1	1	0.928330	0.200068	NaN	NaN
047	0	3	2	42	Nice	1	NaN	0	0	0.629041	0.200052	1.572763	19484.617656
047	0	3	3	43	W3jpg.jpg	NaN	0	0	1	0.790738	0.200042	NaN	NaN
047	0	3	4	44	Terrific	1	NaN	1	1	1.016150	0.200014	NaN	NaN
047	0	3	5	45	W2jpg.jpg	NaN	0	0	1	0.658513	0.200009	NaN	NaN
047	0	3	6	46	Wonderful	1	NaN	1	1	0.752466	0.200051	NaN	NaN
047	0	3	7	47	W2jpg.jpg	NaN	0	0	1	0.403504	0.200028	NaN	NaN
047	0	3	8	48	Terrific	1	NaN	1	1	0.692668	0.200010	NaN	NaN
047	0	3	9	49	W9jpg.jpg	NaN	0	0	1	0.586241	0.200056	NaN	NaN
047	0	3	10	50	Horrible	0	NaN	0	1	0.698434	0.200027	NaN	NaN
047	0	3	11	51	B2jpg.jpg	NaN	1	1	1	0.631497	0.200045	NaN	NaN
047	0	3	12	52	Nice	1	NaN	1	1	0.694914	0.200088	NaN	NaN
047	0	3	13	53	B5jpg.jpg	NaN	1	1	1	0.443775	0.200018	NaN	NaN
047	0	3	14	54	Revolting	0	NaN	0	1	0.603284	0.200082	NaN	NaN
047	0	3	15	55	B3jpg.jpg	NaN	1	1	1	0.643385	0.200017	NaN	NaN
047	0	3	16	56	Horrid	0	NaN	0	1	0.993663	0.200058	NaN	NaN
047	0	3	17	57	W9jpg.jpg	NaN	0	0	1	0.481754	0.200056	NaN	NaN
047	0	3	18	58	Horrid	0	NaN	0	1	0.726224	0.200077	NaN	NaN
047	0	3	19	59	B5jpg.jpg	NaN	1	1	1	0.594123	0.200040	NaN	NaN
047	0	3	20	60	Disgusting	0	NaN	0	1	0.771862	0.200019	NaN	NaN
047	0	3	1	61	Revolting	0	NaN	0	1	1.049202	0.200013	NaN	NaN
047	0	3	2	62	B0jpg.jpg	NaN	1	1	1	0.631844	0.200077	NaN	NaN
047	0	3	3	63	Superb	1	NaN	1	1	0.609126	0.200012	NaN	NaN
047	0	3	4	64	B6jpg.jpg	NaN	1	1	1	0.402953	0.200011	NaN	NaN
047	0	3	5	65	Horrible	0	NaN	0	1	0.588234	0.200028	NaN	NaN
047	0	3	6	66	W0jpg.jpg	NaN	0	0	1	0.447492	0.200075	NaN	NaN
047	0	3	7	67	Wonderful	1	NaN	0	0	0.487031	0.200040	2.071154	19518.122898
047	0	3	8	68	W4jpg.jpg	NaN	0	0	1	0.741553	0.200033	NaN	NaN
