SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	INK	MASK	STIM RACE	RESPONSE	RT	START TIME
047	0	80	01	01	black_mb017.bmp	pd_sm_inkblot_170816_1750_083.png	pdPL_noiseMask_170814_1952_025.png	1	1	3.031624	3191.277062
047	0	80	02	02	white_00761_941201_fb_edt.bmp	pd_sm_inkblot_170816_1750_066.png	pdPL_noiseMask_170814_1952_091.png	0	1	2.108849	3194.775829
047	0	80	03	03	other_00614_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_056.png	pdPL_noiseMask_170814_1952_061.png	2	0	1.634244	3197.258291
047	0	1	01	01	white_00897_960530_fb_edt.bmp	pd_sm_inkblot_170816_1750_009.png	pdPL_noiseMask_170814_1952_081.png	0	1	1.217229	3206.155187
047	0	1	02	02	other_00545_940519_fa_edt.bmp	pd_sm_inkblot_170816_1750_050.png	pdPL_noiseMask_170814_1952_038.png	2	0	1.687945	3207.604663
047	0	1	03	03	black_00929_960627_fa_edt.bmp	pd_sm_inkblot_170816_1750_046.png	pdPL_noiseMask_170814_1952_043.png	1	1	1.787925	3209.520688
047	0	1	04	04	other_00490_940519_fb_edt.bmp	pd_sm_inkblot_170816_1750_035.png	pdPL_noiseMask_170814_1952_001.png	2	0	2.371764	3211.536644
047	0	1	05	05	black_mb004.bmp	pd_sm_inkblot_170816_1750_078.png	pdPL_noiseMask_170814_1952_027.png	1	0	1.156873	3214.135781
047	0	1	06	06	other_00247_941121_fb_edt.bmp	pd_sm_inkblot_170816_1750_006.png	pdPL_noiseMask_170814_1952_079.png	2	1	1.245451	3215.535224
047	0	1	07	07	white_00659_941121_fa_edt.bmp	pd_sm_inkblot_170816_1750_002.png	pdPL_noiseMask_170814_1952_085.png	0	0	0.834208	3217.018014
047	0	1	08	08	white_00577_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_018.png	pdPL_noiseMask_170814_1952_070.png	0	0	1.111939	3218.084293
047	0	1	09	09	black_00857_940307_fa_edt.bmp	pd_sm_inkblot_170816_1750_070.png	pdPL_noiseMask_170814_1952_020.png	1	0	1.091222	3219.417176
047	0	1	10	10	other_00588_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_095.png	pdPL_noiseMask_170814_1952_032.png	2	1	1.014650	3220.733376
047	0	1	11	11	other_00318_940422_fb_edt.bmp	pd_sm_inkblot_170816_1750_025.png	pdPL_noiseMask_170814_1952_070.png	2	0	0.829702	3221.982939
047	0	1	12	12	black_mb035.bmp	pd_sm_inkblot_170816_1750_012.png	pdPL_noiseMask_170814_1952_035.png	1	1	0.954775	3223.049234
047	0	1	13	13	white_mw013.bmp	pd_sm_inkblot_170816_1750_046.png	pdPL_noiseMask_170814_1952_090.png	0	1	0.739801	3224.232150
047	0	1	14	14	black_mb018.bmp	pd_sm_inkblot_170816_1750_042.png	pdPL_noiseMask_170814_1952_029.png	1	1	0.645758	3225.198478
047	0	1	15	15	other_00617_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_067.png	pdPL_noiseMask_170814_1952_059.png	2	0	0.634392	3226.081502
047	0	1	16	16	other_00246_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_042.png	pdPL_noiseMask_170814_1952_077.png	2	1	0.792615	3226.947850
047	0	1	17	17	white_00248_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_058.png	pdPL_noiseMask_170814_1952_072.png	0	1	0.719607	3227.964175
047	0	1	18	18	black_00801_941205_fa_edt.bmp	pd_sm_inkblot_170816_1750_092.png	pdPL_noiseMask_170814_1952_082.png	1	0	0.642415	3228.913829
047	0	1	19	19	other_00234_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_002.png	pdPL_noiseMask_170814_1952_052.png	2	0	3.519628	3229.780207
047	0	1	20	20	other_00616_940928_fa_edt_rot.bmp	pd_sm_inkblot_170816_1750_069.png	pdPL_noiseMask_170814_1952_092.png	2	1	2.163278	3233.528879
047	0	1	21	21	other_00122_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_099.png	pdPL_noiseMask_170814_1952_074.png	2	1	2.283895	3235.928033
