SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
015	0	1	1	1	Wonderful	1	NaN	0	1	0.912088	0.200059	NaN	NaN
015	0	1	2	2	Superb	1	NaN	0	1	0.636423	0.200042	NaN	NaN
015	0	1	3	3	Terrible	0	NaN	1	1	0.588784	0.200025	NaN	NaN
015	0	1	4	4	Nice	1	NaN	0	1	0.582408	0.200051	NaN	NaN
015	0	1	5	5	Terrible	0	NaN	1	1	0.656114	0.200091	NaN	NaN
015	0	1	6	6	Superb	1	NaN	0	1	0.469706	0.200042	NaN	NaN
015	0	1	7	7	Terrific	1	NaN	0	1	1.010967	0.200080	NaN	NaN
015	0	1	8	8	Foul	0	NaN	0	0	0.729188	0.200075	2.753038	5205.192384
015	0	1	9	9	Terrible	0	NaN	1	1	0.964126	0.200005	NaN	NaN
015	0	1	10	10	Terrible	0	NaN	1	1	0.662564	0.200054	NaN	NaN
015	0	1	11	11	Awful	0	NaN	1	1	0.596330	0.200085	NaN	NaN
015	0	1	12	12	Revolting	0	NaN	0	0	0.781389	0.200030	0.917301	5210.707075
015	0	1	13	13	Nice	1	NaN	0	1	1.121756	0.200049	NaN	NaN
015	0	1	14	14	Nasty	0	NaN	0	0	0.677462	0.200044	1.829522	5214.189108
015	0	1	15	15	Nasty	0	NaN	1	1	0.886215	0.200024	NaN	NaN
015	0	1	16	16	Terrific	1	NaN	0	1	1.139938	0.200081	NaN	NaN
015	0	1	17	17	Disgusting	0	NaN	1	1	0.815810	0.200057	NaN	NaN
015	0	1	18	18	Superb	1	NaN	0	1	1.017619	0.200007	NaN	NaN
015	0	1	19	19	Wonderful	1	NaN	0	1	0.612618	0.200021	NaN	NaN
015	0	1	20	20	Lovely	1	NaN	0	1	0.588374	0.200026	NaN	NaN
015	0	2	1	21	B6jpg.jpg	NaN	1	0	1	1.120977	0.200044	NaN	NaN
015	0	2	2	22	B8jpg.jpg	NaN	1	0	1	0.556774	0.200040	NaN	NaN
