SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	INK	MASK	STIM RACE	RESPONSE	RT	START TIME
056	1	80	01	01	black_00964_960627_fb_edt.bmp	pd_sm_inkblot_170816_1750_058.png	pdPR_noiseMask_170814_1952_088.png	1	0	2.532941	5878.354094
056	1	80	02	02	white_mw012.bmp	pd_sm_inkblot_170816_1750_004.png	pdPR_noiseMask_170814_1952_003.png	0	1	2.574540	5881.336389
056	1	80	03	03	other_00193_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_000.png	pdPR_noiseMask_170814_1952_067.png	2	0	2.698020	5884.268742
056	1	1	01	01	black_00467_940519_fb_edt.bmp	pd_sm_inkblot_170816_1750_060.png	pdPR_noiseMask_170814_1952_032.png	1	1	3.193914	5897.780800
056	1	1	02	02	white_00807_941205_fb_edt.bmp	pd_sm_inkblot_170816_1750_098.png	pdPR_noiseMask_170814_1952_066.png	0	0	1.521986	5901.212943
056	1	1	03	03	other_00318_940422_fb_edt.bmp	pd_sm_inkblot_170816_1750_027.png	pdPR_noiseMask_170814_1952_001.png	2	0	3.236335	5902.962335
056	1	1	04	04	white_00816_941205_fa_edt.bmp	pd_sm_inkblot_170816_1750_053.png	pdPR_noiseMask_170814_1952_022.png	0	0	1.322986	5906.427832
056	1	1	05	05	black_00716_941201_fa_edt_rot.bmp	pd_sm_inkblot_170816_1750_090.png	pdPR_noiseMask_170814_1952_096.png	1	0	0.885309	5907.977379
056	1	1	06	06	black_39M_NE_C.bmp	pd_sm_inkblot_170816_1750_075.png	pdPR_noiseMask_170814_1952_055.png	1	0	0.785171	5909.093563
056	1	1	07	07	white_mw015.bmp	pd_sm_inkblot_170816_1750_039.png	pdPR_noiseMask_170814_1952_017.png	0	0	1.656809	5910.109896
056	1	1	08	08	other_00110_931230_fb_edt.bmp	pd_sm_inkblot_170816_1750_052.png	pdPR_noiseMask_170814_1952_068.png	2	0	1.750000	5911.992573
056	1	1	09	09	white_mw002.bmp	pd_sm_inkblot_170816_1750_045.png	pdPR_noiseMask_170814_1952_082.png	0	1	1.623146	5913.975298
056	1	1	10	10	white_00897_960530_fb_edt.bmp	pd_sm_inkblot_170816_1750_064.png	pdPR_noiseMask_170814_1952_020.png	0	1	1.901801	5915.824612
056	1	1	11	11	white_mw018.bmp	pd_sm_inkblot_170816_1750_096.png	pdPR_noiseMask_170814_1952_018.png	0	1	1.633253	5917.957218
056	1	1	12	12	black_00558_940519_fa_edt.bmp	pd_sm_inkblot_170816_1750_068.png	pdPR_noiseMask_170814_1952_006.png	1	0	0.759127	5919.823246
056	1	1	13	13	other_00611_940928_fa_edt_rot.bmp	pd_sm_inkblot_170816_1750_043.png	pdPR_noiseMask_170814_1952_041.png	2	0	1.176123	5920.806246
056	1	1	14	14	other_00237_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_034.png	pdPR_noiseMask_170814_1952_047.png	2	0	0.992599	5922.205767
056	1	1	15	15	white_00898_960530_fa_edt.bmp	pd_sm_inkblot_170816_1750_043.png	pdPR_noiseMask_170814_1952_024.png	0	0	1.840322	5923.422033
056	1	1	16	16	white_mw019.bmp	pd_sm_inkblot_170816_1750_027.png	pdPR_noiseMask_170814_1952_016.png	0	0	1.614292	5925.488017
056	1	1	17	17	other_00619_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_074.png	pdPR_noiseMask_170814_1952_020.png	2	0	0.949046	5927.337333
056	1	1	18	18	white_00109_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_074.png	pdPR_noiseMask_170814_1952_092.png	0	0	0.806023	5928.520299
056	1	1	19	19	white_00283_940422_fa_edt.bmp	pd_sm_inkblot_170816_1750_062.png	pdPR_noiseMask_170814_1952_073.png	0	0	0.789035	5929.553262
056	1	1	20	20	black_00586_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_045.png	pdPR_noiseMask_170814_1952_018.png	1	0	0.860688	5930.569560
056	1	1	21	21	other_00512_940519_fa_edt.bmp	pd_sm_inkblot_170816_1750_098.png	pdPR_noiseMask_170814_1952_092.png	2	1	0.825623	5931.652530
056	1	1	22	22	other_00618_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_062.png	pdPR_noiseMask_170814_1952_034.png	2	0	1.264066	5932.702181
