SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	RESPONSE	RT	START TIME
056	1	1	01	01	black_mb039.bmp	1	5	7.878991	8766.468033
056	1	1	02	02	black_mb100.bmp	1	4	2.073640	8774.465032
056	1	1	03	03	white_mw052.bmp	0	5	3.874306	8776.664226
056	1	1	04	04	white_mw085.bmp	0	2	3.868261	8780.662845
056	1	1	05	05	other_00625_940928_fb_edt.bmp	2	7	2.405726	8784.644893
056	1	1	06	06	black_mb089.bmp	1	7	2.417261	8787.177278
056	1	1	07	07	black_mb071.bmp	1	5	4.436642	8789.709750
056	1	1	08	08	white_mw034.bmp	0	1	1.752144	8794.258201
056	1	1	09	09	black_mb046.bmp	1	4	4.854134	8796.124206
056	1	1	10	10	other_00740_941205_fa_edt.bmp	2	7	5.169024	8801.089195
056	1	1	11	11	black_mb079.bmp	1	5	6.471409	8806.370736
056	1	1	12	12	white_mw073.bmp	0	3	3.226370	8812.951790
056	1	1	13	13	black_mb058.bmp	1	5	2.869315	8816.300661
056	1	1	14	14	black_mb083.bmp	1	6	2.023014	8819.283011
056	1	1	15	15	other_00797_941205_fb_edt.bmp	2	4	2.810439	8821.415582
056	1	1	16	16	black_mb078.bmp	1	7	2.606049	8824.347914
056	1	1	17	17	other_00652_941031_fb_edt.bmp	2	7	2.290310	8827.063641
056	1	1	18	18	black_mb049.bmp	1	5	2.139071	8829.462866
056	1	1	19	19	white_mw051.bmp	0	2	2.553796	8831.712071
056	1	1	20	20	white_mw077.bmp	0	2	0.968092	8834.377814
056	1	1	21	21	black_mb050.bmp	1	4	2.589069	8835.460807
056	1	1	22	22	white_mw065.bmp	0	5	8.241794	8838.159863
056	1	1	23	23	other_00921_960627_fb_edt.bmp	2	6	1.790062	8846.523674
056	1	1	24	24	white_mw029.bmp	0	4	1.986713	8848.423016
056	1	1	25	25	other_00841_940307_fb_edt.bmp	2	5	3.351296	8850.522312
056	1	1	26	26	white_mw092.bmp	0	3	1.845823	8853.987776
056	1	1	27	27	white_mw040.bmp	0	4	2.759785	8855.953772
056	1	1	28	28	other_00976_960627_fb_edt.bmp	2	1	1.701314	8858.836140
056	1	1	29	29	black_mb042.bmp	1	6	6.445200	8860.652190
056	1	1	30	30	other_01207_940128_fb_edt.bmp	2	3	2.704768	8867.216635
056	1	1	31	31	black_mb047.bmp	1	5	1.753141	8870.032297
056	1	1	32	32	black_mb068.bmp	1	4	2.623043	8871.898347
