SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	RESPONSE	RT	START TIME
002	1	1	01	01	white_mw035.bmp	0	3	5.295244	3413.082057
002	1	1	02	02	white_mw077.bmp	0	5	4.756523	3418.596600
002	1	1	03	03	other_00640_941031_fa_edt_rot.bmp	2	7	4.730872	3423.478209
002	1	1	04	04	black_mb075.bmp	1	8	3.842443	3428.326511
002	1	1	05	05	black_mb073.bmp	1	4	3.820744	3432.292143
002	1	1	06	06	black_mb045.bmp	1	6	3.056429	3436.240409
002	1	1	07	07	black_mb068.bmp	1	1	3.170620	3439.405941
002	1	1	08	08	black_mb058.bmp	1	2	3.568921	3442.688141
002	1	1	09	09	other_00724_941201_fa_edt.bmp	2	8	1.622379	3446.370162
002	1	1	10	10	black_mb099.bmp	1	7	2.633617	3448.102889
002	1	1	11	11	other_00810_941205_fb_edt_rot.bmp	2	8	3.508524	3450.851965
002	1	1	12	12	white_mw089.bmp	0	8	2.060905	3454.467344
002	1	1	13	13	white_mw080.bmp	0	5	4.878331	3456.649900
002	1	1	14	14	white_mw070.bmp	0	4	2.312036	3461.648155
002	1	1	15	15	white_mw095.bmp	0	6	4.599471	3464.080619
002	1	1	16	16	white_mw054.bmp	0	2	3.060155	3468.795872
002	1	1	17	17	black_mb072.bmp	1	1	2.150092	3471.977855
002	1	1	18	18	black_mb067.bmp	1	3	5.836024	3474.243809
002	1	1	19	19	other_00866_940307_fa_edt.bmp	2	5	1.896136	3480.191638
002	1	1	20	20	other_00926_960627_fa_edt.bmp	2	6	1.640209	3482.207586
002	1	1	21	21	other_00698_941121_fb_edt.bmp	2	9	1.426720	3483.956977
002	1	1	22	22	white_mw048.bmp	0	5	2.341304	3485.506432
002	1	1	23	23	black_mb088.bmp	1	1	2.180008	3487.955631
002	1	1	24	24	other_00859_940307_fa_edt.bmp	2	1	2.016826	3490.254777
002	1	1	25	25	black_mb098.bmp	1	1	1.540069	3492.387381
002	1	1	26	26	white_mw041.bmp	0	4	5.050654	3494.036798
002	1	1	27	27	black_mb061.bmp	1	3	4.333612	3499.201628
002	1	1	28	28	other_00933_960627_fa_edt.bmp	2	6	1.493214	3503.650073
002	1	1	29	29	white_mw033.bmp	0	2	4.188974	3505.266170
002	1	1	30	30	black_mb046.bmp	1	5	1.658463	3509.564703
002	1	1	31	31	white_mw085.bmp	0	1	2.708338	3511.330730
002	1	1	32	32	black_mb065.bmp	1	2	2.580641	3514.146407
002	1	1	33	33	black_mb064.bmp	1	8	1.769565	3516.845445
002	1	1	34	34	black_mb089.bmp	1	3	2.366819	3518.728110
002	1	1	35	35	other_00733_941201_fa_edt.bmp	2	5	2.228409	3521.210583
002	1	1	36	36	other_00656_941121_fb_edt.bmp	2	6	1.550921	3523.559980
002	1	1	37	37	black_mb060.bmp	1	6	1.941678	3525.225853
002	1	1	38	38	black_mb079.bmp	1	9	2.139665	3527.275116
002	1	2	01	39	white_mw049.bmp	0	5	2.898643	3535.555932
002	1	2	02	40	other_00673_941121_fa_edt_rot.bmp	2	6	1.563303	3538.571149
002	1	2	03	41	other_00623_940928_fb_edt.bmp	2	5	2.032692	3540.253895
002	1	2	04	42	other_00672_941121_fa_edt.bmp	2	8	1.467369	3542.403147
002	1	2	05	43	black_mb093.bmp	1	2	2.212427	3543.985940
002	1	2	06	44	white_mw056.bmp	0	5	2.063720	3546.318643
002	1	2	07	45	white_mw073.bmp	0	2	3.993188	3548.501022
002	1	2	08	46	other_00797_941205_fb_edt.bmp	2	8	3.437940	3552.616220
002	1	2	09	47	other_00763_941201_fb_edt.bmp	2	7	2.889194	3556.164954
002	1	2	10	48	black_mb050.bmp	1	3	3.298192	3559.163925
002	1	2	11	49	black_mb070.bmp	1	2	1.755313	3562.579403
002	1	2	12	50	white_mw051.bmp	0	2	3.184531	3564.445414
002	1	2	13	51	white_mw076.bmp	0	4	3.397611	3567.744272
002	1	2	14	52	white_mw078.bmp	0	5	2.850168	3571.259667
002	1	2	15	53	other_00622_940928_fb_edt.bmp	2	9	1.452419	3574.225307
002	1	2	16	54	white_mw071.bmp	0	8	3.342255	3575.791423
002	1	2	17	55	black_mb071.bmp	1	5	2.741380	3579.240237
002	1	2	18	56	other_00710_960530_fa_edt.bmp	2	9	1.268342	3582.089238
002	1	2	19	57	black_mb062.bmp	1	8	4.173416	3583.472075
002	1	2	20	58	white_mw074.bmp	0	5	4.883494	3587.753894
002	1	2	21	59	white_mw058.bmp	0	5	2.253175	3592.752140
002	1	2	22	60	black_mb083.bmp	1	8	3.231306	3595.117986
002	1	2	23	61	white_mw047.bmp	0	4	2.802325	3598.466822
002	1	2	24	62	other_00652_941031_fb_edt.bmp	2	9	1.651294	3601.465759
002	1	2	25	63	black_mb096.bmp	1	2	2.205322	3603.231804
002	1	2	26	64	white_mw098.bmp	0	4	1.905434	3605.547666
002	1	2	27	65	black_mb038.bmp	1	7	2.249408	3607.563611
002	1	2	28	66	white_mw099.bmp	0	5	2.155443	3609.929446
002	1	2	29	67	black_mb100.bmp	1	1	1.369684	3612.195319
002	1	2	30	68	black_mb042.bmp	1	4	2.606757	3613.678140
002	1	2	31	69	black_mb081.bmp	1	5	2.426966	3616.393867
002	1	2	32	70	white_mw038.bmp	0	5	1.325795	3618.942975
002	1	2	33	71	white_mw063.bmp	0	2	2.532831	3620.375805
002	1	2	34	72	white_mw084.bmp	0	5	1.843923	3623.024851
002	1	2	35	73	other_00629_940928_fa_edt.bmp	2	9	2.061799	3624.990858
002	1	2	36	74	other_01207_940128_fb_edt.bmp	2	9	1.239245	3627.173406
002	1	2	37	75	white_mw096.bmp	0	5	1.321724	3628.522922
002	1	2	38	76	white_mw034.bmp	0	5	4.232808	3629.955741
