SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
002	0	1	1	1	Fantastic	1	NaN	0	1	1.321265	0.200065	NaN	NaN
002	0	1	2	2	Awful	0	NaN	1	1	0.885127	0.200087	NaN	NaN
002	0	1	3	3	Fantastic	1	NaN	0	1	0.699014	0.200094	NaN	NaN
002	0	1	4	4	Wonderful	1	NaN	0	1	0.590609	0.200067	NaN	NaN
002	0	1	5	5	Superb	1	NaN	0	1	0.558997	0.200151	NaN	NaN
002	0	1	6	6	Foul	0	NaN	0	0	1.151965	0.200011	2.191833	5921.172997
002	0	1	7	7	Terrible	0	NaN	1	1	1.097414	0.200065	NaN	NaN
002	0	1	8	8	Terrific	1	NaN	0	1	0.909988	0.200029	NaN	NaN
002	0	1	9	9	Awful	0	NaN	1	1	0.937589	0.200076	NaN	NaN
002	0	1	10	10	Disgusting	0	NaN	1	1	0.701388	0.200028	NaN	NaN
002	0	1	11	11	Wonderful	1	NaN	0	1	0.618540	0.200035	NaN	NaN
002	0	1	12	12	Superb	1	NaN	1	0	1.186157	0.200019	2.018177	5929.953118
002	0	1	13	13	Disgusting	0	NaN	1	1	0.921615	0.200022	NaN	NaN
002	0	1	14	14	Nice	1	NaN	0	1	0.638127	0.200061	NaN	NaN
002	0	1	15	15	Nasty	0	NaN	1	1	0.789065	0.200025	NaN	NaN
002	0	1	16	16	Nice	1	NaN	0	1	0.678834	0.200046	NaN	NaN
002	0	1	17	17	Terrible	0	NaN	1	1	1.509130	0.200107	NaN	NaN
002	0	1	18	18	Terrific	1	NaN	0	1	0.946048	0.200025	NaN	NaN
002	0	1	19	19	Horrid	0	NaN	1	1	1.076887	0.200008	NaN	NaN
002	0	1	20	20	Horrible	0	NaN	1	1	0.891325	0.200008	NaN	NaN
002	0	2	1	21	W9jpg.jpg	NaN	0	1	1	0.747236	0.200056	NaN	NaN
002	0	2	2	22	B8jpg.jpg	NaN	1	0	1	0.527020	0.200059	NaN	NaN
002	0	2	3	23	W4jpg.jpg	NaN	0	1	1	0.497757	0.200008	NaN	NaN
002	0	2	4	24	B5jpg.jpg	NaN	1	0	1	0.406195	0.200075	NaN	NaN
002	0	2	5	25	W0jpg.jpg	NaN	0	1	1	0.509763	0.200039	NaN	NaN
002	0	2	6	26	B6jpg.jpg	NaN	1	0	1	0.490195	0.200081	NaN	NaN
002	0	2	7	27	W4jpg.jpg	NaN	0	1	1	0.567111	0.200034	NaN	NaN
002	0	2	8	28	B8jpg.jpg	NaN	1	0	1	0.497420	0.200014	NaN	NaN
002	0	2	9	29	B4jpg.jpg	NaN	1	0	1	0.549599	0.200033	NaN	NaN
