SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
006	1	8	1	1	Disgusting	0	NaN	1	1	0.663598	0.200098	NaN	NaN
006	1	8	2	2	Nasty	0	NaN	1	1	0.486140	0.200096	NaN	NaN
006	1	8	3	3	Horrible	0	NaN	1	1	0.381442	0.200068	NaN	NaN
006	1	8	4	4	Fabulous	1	NaN	0	1	0.463686	0.200057	NaN	NaN
006	1	8	5	5	Lovely	1	NaN	0	1	0.382652	0.200151	NaN	NaN
006	1	8	6	6	Superb	1	NaN	0	1	0.359226	0.200057	NaN	NaN
006	1	8	7	7	Fabulous	1	NaN	0	1	0.426766	0.200021	NaN	NaN
006	1	8	8	8	Wonderful	1	NaN	0	1	0.332022	0.200060	NaN	NaN
006	1	8	9	9	Fabulous	1	NaN	0	1	0.312316	0.200006	NaN	NaN
006	1	8	10	10	Fabulous	1	NaN	0	1	0.302100	0.200061	NaN	NaN
006	1	8	11	11	Nice	1	NaN	0	1	0.580027	0.200069	NaN	NaN
006	1	8	12	12	Terrible	0	NaN	0	0	0.360432	0.200067	0.912858	4527.066492
006	1	8	13	13	Lovely	1	NaN	0	1	0.412943	0.200010	NaN	NaN
006	1	8	14	14	Foul	0	NaN	1	1	0.437749	0.200067	NaN	NaN
006	1	8	15	15	Superb	1	NaN	0	1	0.518319	0.200035	NaN	NaN
006	1	8	16	16	Horrid	0	NaN	1	1	0.507237	0.200032	NaN	NaN
006	1	8	17	17	Disgusting	0	NaN	1	1	0.537214	0.200013	NaN	NaN
006	1	8	18	18	Terrible	0	NaN	1	1	0.343350	0.200038	NaN	NaN
006	1	8	19	19	Terrible	0	NaN	1	1	0.371715	0.200010	NaN	NaN
006	1	8	20	20	Revolting	0	NaN	1	1	0.479985	0.200079	NaN	NaN
006	1	2	1	21	W8jpg.jpg	NaN	0	0	1	0.687225	0.200040	NaN	NaN
006	1	2	2	22	W5jpg.jpg	NaN	0	0	1	0.406930	0.200105	NaN	NaN
006	1	2	3	23	W8jpg.jpg	NaN	0	0	1	0.368565	0.200036	NaN	NaN
006	1	2	4	24	W2jpg.jpg	NaN	0	0	1	0.290469	0.200033	NaN	NaN
006	1	2	5	25	B8jpg.jpg	NaN	1	0	0	0.302938	0.200042	0.798862	4543.227321
006	1	2	6	26	B6jpg.jpg	NaN	1	1	1	0.480663	0.200071	NaN	NaN
006	1	2	7	27	W4jpg.jpg	NaN	0	0	1	0.407020	0.200007	NaN	NaN
006	1	2	8	28	B6jpg.jpg	NaN	1	1	1	0.407436	0.200039	NaN	NaN
006	1	2	9	29	B7jpg.jpg	NaN	1	1	1	0.378108	0.200058	NaN	NaN
006	1	2	10	30	W0jpg.jpg	NaN	0	0	1	0.445839	0.200069	NaN	NaN
006	1	2	11	31	B7jpg.jpg	NaN	1	1	1	0.453209	0.200033	NaN	NaN
006	1	2	12	32	W7jpg.jpg	NaN	0	0	1	0.438302	0.200053	NaN	NaN
006	1	2	13	33	B3jpg.jpg	NaN	1	1	1	0.397598	0.200022	NaN	NaN
006	1	2	14	34	B4jpg.jpg	NaN	1	1	1	0.335498	0.200015	NaN	NaN
006	1	2	15	35	B9jpg.jpg	NaN	1	1	1	0.315955	0.200060	NaN	NaN
006	1	2	16	36	W7jpg.jpg	NaN	0	0	1	0.457448	0.200023	NaN	NaN
006	1	2	17	37	B2jpg.jpg	NaN	1	1	1	0.448742	0.200014	NaN	NaN
006	1	2	18	38	W1jpg.jpg	NaN	0	0	1	0.465769	0.200038	NaN	NaN
006	1	2	19	39	W3jpg.jpg	NaN	0	0	1	0.617372	0.200002	NaN	NaN
006	1	2	20	40	B7jpg.jpg	NaN	1	1	1	0.433743	0.200075	NaN	NaN
006	1	4	1	41	B3jpg.jpg	NaN	1	1	1	0.603581	0.200064	NaN	NaN
006	1	4	2	42	Horrid	0	NaN	1	1	0.589672	0.200043	NaN	NaN
006	1	4	3	43	W2jpg.jpg	NaN	0	0	1	0.528613	0.200012	NaN	NaN
006	1	4	4	44	Horrible	0	NaN	1	1	0.557691	0.200025	NaN	NaN
006	1	4	5	45	B1jpg.jpg	NaN	1	1	1	0.489719	0.200051	NaN	NaN
006	1	4	6	46	Revolting	0	NaN	1	1	0.542195	0.200026	NaN	NaN
006	1	4	7	47	B5jpg.jpg	NaN	1	1	1	0.521872	0.200042	NaN	NaN
006	1	4	8	48	Nasty	0	NaN	1	1	0.542725	0.200012	NaN	NaN
006	1	4	9	49	W7jpg.jpg	NaN	0	0	1	0.514490	0.200021	NaN	NaN
006	1	4	10	50	Fantastic	1	NaN	0	1	0.790171	0.200029	NaN	NaN
006	1	4	11	51	W8jpg.jpg	NaN	0	0	1	0.496344	0.200029	NaN	NaN
006	1	4	12	52	Horrid	0	NaN	1	1	0.957447	0.200045	NaN	NaN
006	1	4	13	53	B0jpg.jpg	NaN	1	1	1	0.561905	0.200004	NaN	NaN
006	1	4	14	54	Nice	1	NaN	0	1	0.964803	0.200045	NaN	NaN
006	1	4	15	55	W6jpg.jpg	NaN	0	0	1	0.936401	0.200020	NaN	NaN
006	1	4	16	56	Lovely	1	NaN	1	0	0.533902	0.200028	1.142200	4577.931457
006	1	4	17	57	W2jpg.jpg	NaN	0	0	1	0.497107	0.200072	NaN	NaN
006	1	4	18	58	Fantastic	1	NaN	1	0	0.767146	0.200080	1.239137	4580.547202
006	1	4	19	59	B0jpg.jpg	NaN	1	1	1	0.535656	0.200041	NaN	NaN
006	1	4	20	60	Lovely	1	NaN	0	1	1.700521	0.200005	NaN	NaN
006	1	4	1	61	B2jpg.jpg	NaN	1	1	1	0.645150	0.200055	NaN	NaN
006	1	4	2	62	Fabulous	1	NaN	0	1	0.516887	0.200014	NaN	NaN
006	1	4	3	63	W8jpg.jpg	NaN	0	0	1	0.496155	0.200043	NaN	NaN
006	1	4	4	64	Disgusting	0	NaN	1	1	0.612928	0.200075	NaN	NaN
006	1	4	5	65	B3jpg.jpg	NaN	1	1	1	1.072058	0.200067	NaN	NaN
006	1	4	6	66	Terrific	1	NaN	1	0	0.431837	0.200079	0.848158	4596.475164
006	1	4	7	67	B1jpg.jpg	NaN	1	1	1	0.415608	0.200066	NaN	NaN
006	1	4	8	68	Superb	1	NaN	0	1	0.568029	0.200020	NaN	NaN
006	1	4	9	69	B6jpg.jpg	NaN	1	0	0	0.506791	0.200078	0.986349	4599.557034
006	1	4	10	70	Wonderful	1	NaN	0	1	0.755953	0.200069	NaN	NaN
006	1	4	11	71	W8jpg.jpg	NaN	0	0	1	0.503242	0.200064	NaN	NaN
006	1	4	12	72	Superb	1	NaN	0	1	0.532338	0.200033	NaN	NaN
006	1	4	13	73	W6jpg.jpg	NaN	0	0	1	0.408200	0.200005	NaN	NaN
006	1	4	14	74	Great	1	NaN	1	0	0.647814	0.200066	1.247757	4604.805150
006	1	4	15	75	B7jpg.jpg	NaN	1	1	1	1.008329	0.200084	NaN	NaN
006	1	4	16	76	Terrible	0	NaN	1	1	0.643489	0.200062	NaN	NaN
006	1	4	17	77	W1jpg.jpg	NaN	0	0	1	0.469122	0.200064	NaN	NaN
006	1	4	18	78	Horrible	0	NaN	1	1	0.434743	0.200060	NaN	NaN
006	1	4	19	79	B6jpg.jpg	NaN	1	1	1	0.356150	0.200029	NaN	NaN
006	1	4	20	80	Horrid	0	NaN	1	1	0.360513	0.200020	NaN	NaN
006	1	4	21	81	W3jpg.jpg	NaN	0	0	1	0.500120	0.200066	NaN	NaN
006	1	4	22	82	Awful	0	NaN	1	1	0.666405	0.200049	NaN	NaN
006	1	4	23	83	B2jpg.jpg	NaN	1	1	1	0.859376	0.200004	NaN	NaN
006	1	4	24	84	Superb	1	NaN	1	0	0.525475	0.200031	0.973438	4614.584988
006	1	4	25	85	W8jpg.jpg	NaN	0	0	1	0.559532	0.200007	NaN	NaN
006	1	4	26	86	Superb	1	NaN	0	1	0.626391	0.200032	NaN	NaN
006	1	4	27	87	B3jpg.jpg	NaN	1	0	0	0.481994	0.200025	0.778167	4617.783865
006	1	4	28	88	Disgusting	0	NaN	1	1	0.605263	0.200040	NaN	NaN
006	1	4	29	89	W1jpg.jpg	NaN	0	0	1	0.551557	0.200004	NaN	NaN
006	1	4	30	90	Horrid	0	NaN	1	1	0.500482	0.200029	NaN	NaN
006	1	4	31	91	W5jpg.jpg	NaN	0	0	1	0.690634	0.200046	NaN	NaN
006	1	4	32	92	Foul	0	NaN	1	1	0.871810	0.200005	NaN	NaN
006	1	4	33	93	B9jpg.jpg	NaN	1	1	1	0.535125	0.200041	NaN	NaN
006	1	4	34	94	Horrible	0	NaN	1	1	0.523882	0.200079	NaN	NaN
006	1	4	35	95	W6jpg.jpg	NaN	0	0	1	0.560782	0.200030	NaN	NaN
006	1	4	36	96	Fantastic	1	NaN	0	1	0.852723	0.200077	NaN	NaN
006	1	4	37	97	W4jpg.jpg	NaN	0	0	1	0.542088	0.200004	NaN	NaN
006	1	4	38	98	Great	1	NaN	0	1	0.505111	0.200003	NaN	NaN
006	1	4	39	99	B6jpg.jpg	NaN	1	1	1	0.517944	0.200021	NaN	NaN
006	1	4	40	100	Horrible	0	NaN	1	1	0.514990	0.200009	NaN	NaN
006	1	1	1	101	Nasty	0	NaN	0	1	0.755540	0.200018	NaN	NaN
