SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
006	1	1	01	01	other_sid1166_sk01110.png	2	3	6	4.850499	3365.181767
006	1	1	02	02	black_sid1126_sk11110.png	1	3	6	9.460961	3370.162928
006	1	1	03	03	black_sid1071_sk10000.png	1	4	0	2.121008	3379.742862
006	1	1	04	04	black_sid1107_sk11000.png	1	3	0	3.408326	3381.975395
006	1	1	05	05	black_sid1103_sk11100.png	1	1	2	3.052305	3385.507553
006	1	1	06	06	black_sid1102_sk11100.png	1	1	2	4.461936	3388.689630
006	1	1	07	07	black_sid1076_sk11100.png	1	2	4	3.520069	3393.271327
006	1	1	08	08	white_sid1120_sk00001.png	0	2	0	4.407919	3396.903365
006	1	1	09	09	white_sid1180_sk11110.png	0	3	6	2.860087	3401.435074
006	1	1	10	10	other_sid1025_sk01100.png	2	4	0	1.845797	3404.417328
006	1	1	11	11	white_sid1112_sk00000.png	0	4	0	1.607710	3406.383305
006	1	1	12	12	other_sid1167_sk11100.png	2	4	0	2.139562	3408.099357
006	1	1	13	13	other_sid1057_sk10000.png	2	4	0	2.130456	3410.348543
006	1	1	14	14	white_sid1097_sk11100.png	0	2	4	2.305086	3412.597742
006	1	1	15	15	other_sid1145_sk11111.png	2	1	2	6.553141	3415.013600
006	1	1	16	16	other_sid1022_sk11111.png	2	3	6	4.048783	3421.677833
006	1	1	17	17	black_sid1108_sk11100.png	1	3	6	3.915460	3425.843008
006	1	1	18	18	other_sid1024_sk11000.png	2	3	0	2.915465	3429.874917
006	1	1	19	19	white_sid1037_sk11110.png	0	1	2	2.675183	3432.907154
006	1	1	20	20	white_sid1176_sk11100.png	0	2	4	8.172444	3435.689518
006	1	1	21	21	other_sid1061_sk11000.png	2	3	0	1.940070	3443.969881
006	1	1	22	22	black_sid1026_sk11110.png	1	3	6	5.482707	3446.019161
006	1	1	23	23	other_sid1074_sk11110.png	2	3	6	2.108641	3451.617149
006	1	1	24	24	black_sid1122_sk11110.png	1	4	8	4.244658	3453.833023
006	1	1	25	25	white_sid1118_sk11111.png	0	4	8	1.999524	3458.198142
006	1	1	26	26	black_sid1109_sk00000.png	1	2	0	0.995626	3460.314028
006	1	1	27	27	black_sid1200_sk10101.png	1	2	0	3.575057	3461.430317
006	1	1	28	28	white_sid1031_sk11110.png	0	2	4	9.364844	3465.112326
006	1	1	29	29	white_sid1039_sk11100.png	0	4	0	2.940717	3474.592267
006	1	1	30	30	other_sid1090_sk11010.png	2	3	0	3.115851	3477.641187
006	1	1	31	31	other_sid1150_sk11100.png	2	3	6	2.371643	3480.873364
006	1	1	32	32	black_sid1010_sk11111.png	1	2	4	2.353032	3483.355818
006	1	1	33	33	black_sid1172_sk11111.png	1	3	6	2.063174	3485.821582
006	1	1	34	34	white_sid1190_sk11000.png	0	1	2	3.792622	3488.004148
006	1	1	35	35	white_sid1171_sk11000.png	0	3	0	2.741114	3491.919416
006	1	1	36	36	white_sid1185_sk00000.png	0	2	0	5.716935	3494.768397
006	1	1	37	37	black_sid1002_sk00000.png	1	1	0	2.132757	3500.599650
006	1	1	38	38	black_sid1009_sk11111.png	1	2	4	5.379303	3502.848850
006	1	2	01	39	white_sid1030_sk11100.png	0	1	2	2.937511	3514.378455
006	1	2	02	40	other_sid1047_sk01101.png	2	2	4	1.769034	3517.426968
