SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
031	2	1	01	01	black_sid1010_sk11111.png	1	0	0	6.215349	5962.287619
031	2	1	02	02	black_sid1088_sk11111.png	1	0	0	3.628417	5968.618426
031	2	1	03	03	black_sid1029_sk11000.png	1	0	0	1.455853	5972.367146
031	2	1	04	04	white_sid1037_sk11110.png	0	0	0	1.529413	5973.933271
031	2	1	05	05	other_sid1130_sk00000.png	2	0	0	2.088230	5975.582842
031	2	1	06	06	other_sid1090_sk11010.png	2	0	0	2.600273	5977.798617
031	2	1	07	07	black_sid1109_sk00000.png	1	5	0	2.740230	5980.514323
031	2	1	08	08	black_sid1126_sk11110.png	1	0	0	1.787482	5983.363341
031	2	1	09	09	black_sid1108_sk11100.png	1	5	0	4.127748	5985.262687
031	2	1	10	10	white_sid1042_sk01111.png	0	0	0	1.519222	5989.511260
031	2	1	11	11	white_sid1021_sk11111.png	0	0	0	1.222687	5991.143995
031	2	1	12	12	white_sid1065_sk00000.png	0	0	0	1.473842	5992.476897
031	2	1	13	13	black_sid1179_sk11110.png	1	5	0	1.219251	5994.059640
031	2	1	14	14	white_sid1097_sk11100.png	0	0	0	1.310166	5995.392533
031	2	1	15	15	black_sid1173_sk11110.png	1	0	0	1.996826	5996.825365
031	2	1	16	16	other_sid1134_sk00000.png	2	0	0	1.153133	5998.941307
031	2	1	17	17	white_sid1190_sk11000.png	0	0	0	3.270656	6000.207534
031	2	1	18	18	black_sid1102_sk11100.png	1	0	0	2.208727	6003.589734
031	2	1	19	19	white_sid1016_sk11000.png	0	0	0	1.981203	6005.905569
031	2	1	20	20	black_sid1107_sk11000.png	1	0	0	1.313612	6008.004847
031	2	1	21	21	other_sid1094_sk00000.png	2	0	0	1.416666	6009.437686
031	2	1	22	22	white_sid1118_sk11111.png	0	0	0	1.195803	6010.970492
031	2	1	23	23	white_sid1003_sk11110.png	0	0	0	2.919267	6012.286707
031	2	1	24	24	black_sid1103_sk11100.png	1	0	0	0.958908	6015.318992
031	2	1	25	25	white_sid1175_sk11100.png	0	0	0	0.916727	6016.385290
031	2	1	26	26	white_sid1198_sk11110.png	0	0	0	3.028176	6017.418307
031	2	1	27	27	other_sid1150_sk11100.png	2	0	0	1.734848	6020.567185
031	2	1	28	28	white_sid1120_sk00001.png	0	5	10	1.597303	6022.416581
031	2	1	29	29	other_sid1047_sk01101.png	2	0	0	1.105292	6024.132621
031	2	1	30	30	other_sid1166_sk01110.png	2	0	0	1.785379	6025.348851
031	2	1	31	31	black_sid1009_sk11111.png	1	0	0	1.373800	6027.248212
031	2	1	32	32	other_sid1074_sk11110.png	2	0	0	1.227084	6028.731021
031	2	1	33	33	white_sid1171_sk11000.png	0	0	0	2.798164	6030.063898
031	2	1	34	34	black_sid1002_sk00000.png	1	0	0	1.218505	6032.979572
031	2	1	35	35	other_sid1057_sk10000.png	2	0	0	1.381533	6034.312443
031	2	1	36	36	white_sid1112_sk00000.png	0	0	0	1.209913	6035.811980
031	2	1	37	37	white_sid1180_sk11110.png	0	0	0	2.485859	6037.128184
031	2	1	38	38	white_sid1031_sk11110.png	0	0	0	0.982560	6039.727248
031	2	2	01	39	other_sid1167_sk11100.png	2	0	0	2.131459	6046.858545
031	2	2	02	40	white_sid1039_sk11100.png	0	0	0	1.498064	6049.107338
031	2	2	03	41	black_sid1015_sk11000.png	1	5	0	1.626275	6050.723452
031	2	2	04	42	black_sid1049_sk11100.png	1	0	0	1.548835	6052.472867
031	2	2	05	43	other_sid1061_sk11000.png	2	0	0	1.314339	6054.138926
031	2	2	06	44	white_sid1176_sk11100.png	0	0	0	1.369659	6055.571784
031	2	2	07	45	other_sid1045_sk11000.png	2	0	0	1.126944	6057.054602
031	2	2	08	46	other_sid1145_sk11111.png	2	0	0	1.542091	6058.287512
031	2	2	09	47	other_sid1022_sk11111.png	2	0	0	5.428321	6059.936941
031	2	2	10	48	black_sid1050_sk00000.png	1	0	0	2.392466	6065.485033
031	2	2	11	49	other_sid1044_sk11110.png	2	0	0	1.844987	6067.984163
031	2	2	12	50	white_sid1189_sk11100.png	0	5	0	3.983318	6069.950157
031	2	2	13	51	black_sid1129_sk11100.png	1	0	0	1.940530	6074.048765
031	2	2	14	52	other_sid1104_sk00000.png	2	0	0	1.067027	6076.098027
031	2	2	15	53	black_sid1200_sk10101.png	1	0	0	0.796296	6077.280949
031	2	2	16	54	black_sid1071_sk10000.png	1	0	0	0.743738	6078.197326
031	2	2	17	55	white_sid1051_sk10000.png	0	0	0	0.814566	6079.047008
031	2	2	18	56	white_sid1020_sk11100.png	0	0	0	1.489328	6079.980031
031	2	2	19	57	black_sid1137_sk00000.png	1	0	0	1.209509	6081.579481
031	2	2	20	58	white_sid1006_sk00000.png	0	0	0	3.277411	6082.895694
031	2	2	21	59	black_sid1035_sk11100.png	1	0	0	1.062390	6086.294522
031	2	2	22	60	white_sid1075_sk00000.png	0	0	0	0.951581	6087.477528
031	2	2	23	61	other_sid1025_sk01100.png	2	0	0	2.221085	6088.543747
031	2	2	24	62	other_sid1116_sk11110.png	2	0	0	1.880854	6090.876276
031	2	2	25	63	white_sid1110_sk11100.png	0	0	0	0.729603	6092.875572
031	2	2	26	64	white_sid1168_sk11111.png	0	0	0	2.263717	6093.725329
031	2	2	27	65	white_sid1185_sk00000.png	0	0	0	1.761241	6096.107792
031	2	2	28	66	other_sid1034_sk11110.png	2	0	0	0.806224	6097.990494
031	2	2	29	67	black_sid1201_sk11110.png	1	0	0	0.818380	6098.906826
031	2	2	30	68	black_sid1172_sk11111.png	1	0	0	0.773344	6099.839872
031	2	2	31	69	black_sid1184_sk00000.png	1	0	0	0.954038	6100.722866
031	2	2	32	70	other_sid1024_sk11000.png	2	0	0	0.783801	6101.789180
031	2	2	33	71	white_sid1030_sk11100.png	0	0	0	1.044474	6102.688860
031	2	2	34	72	black_sid1122_sk11110.png	1	0	0	0.837516	6103.855118
031	2	2	35	73	white_sid1054_sk00000.png	0	0	0	4.744099	6104.804808
031	2	2	36	74	black_sid1026_sk11110.png	1	0	0	0.799225	6109.669831
