SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	RESPONSE	RT	START TIME
031	1	1	01	01	white_mw074.bmp	0	6	3.604746	5598.279937
031	1	1	02	02	white_mw043.bmp	0	4	1.753024	5602.011509
031	1	1	03	03	white_mw098.bmp	0	2	1.583200	5603.877513
031	1	1	04	04	black_mb059.bmp	1	5	2.155538	5605.576941
031	1	1	05	05	black_mb073.bmp	1	6	1.874011	5607.842888
031	1	1	06	06	other_01207_940128_fb_edt.bmp	2	6	2.690731	5609.842098
031	1	1	07	07	other_00673_941121_fa_edt_rot.bmp	2	7	1.843236	5612.641131
031	1	1	08	08	white_mw092.bmp	0	2	1.557501	5614.607159
031	1	1	09	09	black_mb039.bmp	1	6	2.507378	5616.273212
031	1	1	10	10	white_mw056.bmp	0	5	1.499442	5618.888993
031	1	1	11	11	black_mb067.bmp	1	6	1.795465	5620.505178
031	1	1	12	12	white_mw095.bmp	0	4	2.791086	5622.421106
031	1	1	13	13	black_mb065.bmp	1	5	1.908027	5625.320109
031	1	1	14	14	black_mb078.bmp	1	7	1.820053	5627.336079
031	1	1	15	15	other_00859_940307_fa_edt.bmp	2	7	1.599891	5629.268870
031	1	1	16	16	other_00652_941031_fb_edt.bmp	2	7	1.355264	5630.984807
031	1	1	17	17	white_mw077.bmp	0	5	2.177285	5632.450981
031	1	1	18	18	black_mb042.bmp	1	6	1.718233	5634.750193
031	1	1	19	19	black_mb066.bmp	1	6	2.181305	5636.582906
031	1	1	20	20	black_mb094.bmp	1	5	1.562017	5638.882108
031	1	1	21	21	white_mw096.bmp	0	4	2.679075	5640.564854
031	1	1	22	22	black_mb060.bmp	1	4	1.424016	5643.363916
031	1	1	23	23	other_00921_960627_fb_edt.bmp	2	7	1.435397	5644.896692
031	1	1	24	24	other_00912_960530_fa_edt.bmp	2	7	1.445612	5646.446174
031	1	1	25	25	white_mw054.bmp	0	5	1.903367	5648.012307
031	1	1	26	26	white_mw070.bmp	0	5	3.503744	5650.028256
031	1	1	27	27	black_mb044.bmp	1	4	2.240032	5653.643662
031	1	1	28	28	black_mb075.bmp	1	6	1.450780	5655.992887
031	1	1	29	29	black_mb082.bmp	1	6	1.468847	5657.558997
031	1	1	30	30	white_mw047.bmp	0	5	1.294005	5659.141818
031	1	1	31	31	white_mw049.bmp	0	6	1.781795	5660.557946
031	1	1	32	32	black_mb092.bmp	1	7	1.802240	5662.457340
031	1	1	33	33	other_00622_940928_fb_edt.bmp	2	7	1.334275	5664.373297
031	1	1	34	34	white_mw071.bmp	0	5	1.365283	5665.822815
031	1	1	35	35	other_00640_941031_fa_edt_rot.bmp	2	6	1.977822	5667.305634
031	1	1	36	36	black_mb058.bmp	1	6	1.870477	5669.404915
031	1	1	37	37	white_mw029.bmp	0	5	1.232259	5671.387544
031	1	1	38	38	white_mw076.bmp	0	5	1.002237	5672.737108
031	1	1	39	39	white_mw044.bmp	0	6	2.982022	5673.853379
031	1	1	40	40	black_mb077.bmp	1	6	2.794976	5676.952309
031	1	1	41	41	white_mw067.bmp	0	5	1.375342	5679.867969
031	1	1	42	42	white_mw084.bmp	0	4	1.228736	5681.350777
031	1	1	43	43	white_mw097.bmp	0	7	3.855102	5682.700327
031	1	1	44	44	black_mb079.bmp	1	7	1.217898	5686.665626
031	1	1	45	45	white_mw034.bmp	0	5	1.972660	5687.998500
031	1	1	46	46	black_mb057.bmp	1	4	1.794270	5690.081103
031	1	1	47	47	other_00672_941121_fa_edt.bmp	2	5	2.094321	5691.997130
031	1	1	48	48	black_mb047.bmp	1	4	1.238278	5694.213032
031	1	1	49	49	other_00724_941201_fa_edt.bmp	2	7	1.424699	5695.562573
031	1	1	50	50	other_00740_941205_fa_edt.bmp	2	6	1.851976	5697.095359
031	1	1	51	51	white_mw040.bmp	0	5	1.741925	5699.061355
031	1	1	52	52	other_00733_941201_fa_edt.bmp	2	7	2.284588	5700.910701
031	1	1	53	53	other_00810_941205_fb_edt_rot.bmp	2	7	1.325050	5703.309874
031	1	1	54	54	black_mb040.bmp	1	5	3.476211	5704.742712
031	1	1	55	55	black_mb050.bmp	1	5	1.157678	5708.341496
031	1	1	56	56	black_mb056.bmp	1	4	1.307378	5709.607717
031	1	1	57	57	other_00629_940928_fa_edt.bmp	2	7	1.491147	5711.023895
031	1	1	58	58	white_mw065.bmp	0	4	2.179423	5712.623345
031	1	1	59	59	other_00793_941205_fb_edt.bmp	2	7	1.696166	5714.922552
031	1	1	60	60	other_00737_941201_fa_edt.bmp	2	6	1.992149	5716.738592
031	1	1	61	61	other_00866_940307_fa_edt.bmp	2	6	1.461178	5718.837868
031	1	1	62	62	white_mw073.bmp	0	5	1.398160	5720.420656
031	1	1	63	63	white_mw080.bmp	0	7	1.986017	5721.936807
031	1	1	64	64	black_mb049.bmp	1	4	1.574777	5724.036077
031	1	1	65	65	other_00911_960530_fa_edt.bmp	2	5	1.555780	5725.718815
031	1	1	66	66	other_00623_940928_fb_edt.bmp	2	6	1.249899	5727.384921
031	1	1	67	67	other_00797_941205_fb_edt.bmp	2	6	1.227703	5728.751117
031	1	1	68	68	white_mw057.bmp	0	5	1.077852	5730.100659
031	1	1	69	69	white_mw072.bmp	0	3	1.782533	5731.300239
031	1	2	01	70	black_mb054.bmp	1	6	5.331824	5739.231018
031	1	2	02	71	black_mb055.bmp	1	5	1.107568	5744.678960
031	1	2	03	72	white_mw068.bmp	0	4	1.267358	5745.895208
031	1	2	04	73	other_00869_940307_fa_edt.bmp	2	5	1.220493	5747.278063
031	1	2	05	74	black_mb083.bmp	1	5	1.503449	5748.610937
031	1	2	06	75	white_mw038.bmp	0	6	2.119494	5750.227050
031	1	2	07	76	other_00625_940928_fb_edt.bmp	2	5	2.134756	5752.459652
031	1	2	08	77	other_00880_960530_fa_edt.bmp	2	7	1.208533	5754.825536
031	1	2	09	78	other_00763_941201_fb_edt.bmp	2	5	1.180965	5756.141675
031	1	2	10	79	black_mb061.bmp	1	5	2.272852	5757.441229
031	1	2	11	80	white_mw089.bmp	0	4	1.650263	5759.823741
031	1	2	12	81	black_mb093.bmp	1	5	1.772326	5761.589796
031	1	2	13	82	black_mb099.bmp	1	5	1.281452	5763.472516
031	1	2	14	83	white_mw033.bmp	0	5	3.850543	5764.871999
031	1	2	15	84	other_00976_960627_fb_edt.bmp	2	7	1.380436	5768.837287
031	1	2	16	85	other_00726_941201_fb_edt.bmp	2	7	1.153553	5770.336784
031	1	2	17	86	other_00926_960627_fa_edt.bmp	2	5	2.246800	5771.603043
031	1	2	18	87	white_mw039.bmp	0	6	2.065326	5773.968869
031	1	2	19	88	other_00698_941121_fb_edt.bmp	2	8	2.170611	5776.151454
