SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	RESPONSE	RT	START TIME
016	1	1	01	01	white_mw070.bmp	0	2	3.346922	4128.711631
016	1	1	02	02	black_mb099.bmp	1	2	3.401762	4132.176742
016	1	1	03	03	white_mw074.bmp	0	1	2.262314	4135.692191
016	1	1	04	04	white_mw073.bmp	0	1	1.407710	4138.074689
016	1	1	05	05	black_mb065.bmp	1	7	2.235296	4139.591244
016	1	1	06	06	other_00621_941121_fa_edt.bmp	2	1	1.021821	4141.956680
016	1	1	07	07	white_mw084.bmp	0	1	1.144573	4143.089583
016	1	1	08	08	other_00698_941121_fb_edt.bmp	2	1	1.030545	4144.355857
016	1	1	09	09	white_mw072.bmp	0	1	1.232871	4145.505390
016	1	1	10	10	black_mb100.bmp	1	6	1.451127	4146.854929
016	1	1	11	11	other_00726_941201_fb_edt.bmp	2	1	0.941181	4148.421092
016	1	1	12	12	black_mb096.bmp	1	2	3.730870	4149.470678
016	1	1	13	13	black_mb097.bmp	1	3	2.362758	4153.319328
016	1	1	14	14	black_mb088.bmp	1	7	2.664339	4155.801773
016	1	1	15	15	black_mb071.bmp	1	2	3.241792	4158.584179
016	1	1	16	16	white_mw035.bmp	0	1	0.909016	4161.932954
016	1	1	17	17	other_00926_960627_fa_edt.bmp	2	1	0.964614	4162.949278
016	1	1	18	18	other_00809_941205_fa_edt.bmp	2	1	0.969670	4164.032231
016	1	1	19	19	white_mw056.bmp	0	1	2.481373	4165.248478
016	1	1	20	20	white_mw060.bmp	0	1	2.322203	4167.847563
016	1	1	21	21	black_mb054.bmp	1	7	2.473798	4170.280028
016	1	1	22	22	black_mb063.bmp	1	2	2.123196	4172.862473
016	1	1	23	23	black_mb060.bmp	1	8	3.058540	4175.095023
016	1	1	24	24	white_mw063.bmp	0	1	1.020916	4178.260572
016	1	1	25	25	white_mw052.bmp	0	3	2.231975	4179.393500
016	1	1	26	26	white_mw041.bmp	0	1	1.066730	4181.742726
016	1	1	27	27	black_mb064.bmp	1	1	1.979855	4182.925591
016	1	1	28	28	black_mb075.bmp	1	7	2.728479	4185.024870
016	1	1	29	29	white_mw058.bmp	0	1	2.303305	4187.873860
016	1	1	30	30	white_mw089.bmp	0	1	2.431606	4190.289723
016	1	1	31	31	other_00880_960530_fa_edt.bmp	2	1	2.146387	4192.838827
016	1	1	32	32	other_00724_941201_fa_edt.bmp	2	1	2.216517	4195.104669
016	1	1	33	33	other_00623_940928_fb_edt.bmp	2	4	2.419896	4197.437187
016	1	1	34	34	white_mw034.bmp	0	1	3.687294	4199.969659
016	1	1	35	35	white_mw038.bmp	0	1	2.704774	4203.768296
016	1	1	36	36	white_mw049.bmp	0	8	2.360974	4206.583972
016	1	1	37	37	other_00640_941031_fa_edt_rot.bmp	2	1	2.206039	4209.066419
016	1	1	38	38	other_00668_941121_fa_edt.bmp	2	1	2.442491	4211.382293
016	1	1	39	39	black_mb049.bmp	1	7	2.324968	4213.931767
016	1	1	40	40	other_01207_940128_fb_edt.bmp	2	1	2.004809	4216.363862
016	1	1	41	41	other_00828_940307_fa_edt.bmp	2	1	2.272893	4218.479795
016	1	1	42	42	other_00912_960530_fa_edt.bmp	2	1	2.098300	4220.862332
016	1	1	43	43	other_00911_960530_fa_edt.bmp	2	8	2.178376	4223.078187
016	1	1	44	44	other_00666_941121_fa_edt_rot.bmp	2	4	2.503085	4225.377389
016	1	1	45	45	black_mb061.bmp	1	6	2.134751	4227.993115
016	1	1	46	46	white_mw076.bmp	0	1	1.302318	4230.242327
016	1	1	47	47	white_mw067.bmp	0	1	1.757573	4231.658509
016	1	1	48	48	black_mb072.bmp	1	8	1.867592	4233.524522
