SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
023	2	1	01	01	white_sid1171_sk11000.png	0	4	0	3.697859	12367.215198
023	2	1	02	02	black_sid1129_sk11100.png	1	3	6	7.283382	12371.029963
023	2	1	03	03	white_sid1016_sk11000.png	0	1	2	6.358055	12378.427384
023	2	1	04	04	white_sid1120_sk00001.png	0	0	0	4.196469	12384.908466
023	2	1	05	05	white_sid1006_sk00000.png	0	1	0	5.384985	12389.223791
023	2	1	06	06	white_sid1065_sk00000.png	0	3	0	4.958556	12394.738337
023	2	1	07	07	black_sid1002_sk00000.png	1	2	0	2.548722	12399.819869
023	2	1	08	08	other_sid1047_sk01101.png	2	1	0	4.282617	12402.485600
023	2	1	09	09	white_sid1039_sk11100.png	0	4	0	2.116259	12406.884088
023	2	1	10	10	black_sid1107_sk11000.png	1	5	0	4.323468	12409.116638
023	2	1	11	11	white_sid1110_sk11100.png	0	4	0	3.842945	12413.565046
023	2	1	12	12	other_sid1024_sk11000.png	2	3	0	1.485592	12417.530318
023	2	1	13	13	white_sid1112_sk00000.png	0	2	0	6.142431	12419.129742
023	2	1	14	14	black_sid1137_sk00000.png	1	1	0	3.013656	12425.394257
023	2	1	15	15	black_sid1126_sk11110.png	1	3	6	5.249264	12428.526493
023	2	1	16	16	other_sid1116_sk11110.png	2	4	8	2.548449	12433.891252
023	2	1	17	17	other_sid1061_sk11000.png	2	0	0	1.914909	12436.556977
023	2	1	18	18	white_sid1037_sk11110.png	0	2	4	5.961902	12438.589598
023	2	1	19	19	white_sid1042_sk01111.png	0	2	4	2.232879	12444.670798
023	2	1	20	20	black_sid1201_sk11110.png	1	3	6	8.555306	12447.019979
023	2	1	21	21	black_sid1035_sk11100.png	1	4	0	1.907647	12455.683599
023	2	1	22	22	black_sid1088_sk11111.png	1	5	10	1.811565	12457.699590
023	2	1	23	23	other_sid1130_sk00000.png	2	3	0	3.518845	12459.632235
023	2	1	24	24	other_sid1166_sk01110.png	2	1	0	1.726813	12463.264274
023	2	1	25	25	other_sid1074_sk11110.png	2	2	4	3.245390	12465.113620
023	2	1	26	26	black_sid1119_sk10000.png	1	3	0	4.567633	12468.479115
023	2	1	27	27	other_sid1150_sk11100.png	2	1	2	5.181883	12473.160834
023	2	1	28	28	white_sid1003_sk11110.png	0	0	0	2.523637	12478.458976
023	2	1	29	29	other_sid1025_sk01100.png	2	2	4	3.163332	12481.091384
023	2	1	30	30	white_sid1097_sk11100.png	0	4	0	6.225249	12484.373564
023	2	1	31	31	white_sid1180_sk11110.png	0	3	6	1.717140	12490.721308
023	2	1	32	32	other_sid1094_sk00000.png	2	2	0	2.828480	12492.553998
023	2	1	33	33	other_sid1167_sk11100.png	2	3	6	4.047160	12495.502995
023	2	1	34	34	black_sid1173_sk11110.png	1	5	0	5.113968	12499.668202
