SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	RESPONSE	RT	START TIME
052	2	1	01	01	white_mw075.bmp	0	5	3.362323	11472.406330
052	2	1	02	02	other_00724_941201_fa_edt.bmp	2	4	1.312600	11475.888150
052	2	1	03	03	white_mw047.bmp	0	6	2.743595	11477.320965
052	2	1	04	04	other_00673_941121_fa_edt_rot.bmp	2	6	4.573850	11480.186655
052	2	1	05	05	white_mw039.bmp	0	7	2.659467	11484.885153
052	2	1	06	06	black_mb069.bmp	1	5	1.893087	11487.667431
052	2	1	07	07	other_00726_941201_fb_edt.bmp	2	3	4.756985	11489.683426
052	2	1	08	08	black_mb096.bmp	1	5	4.027862	11494.548413
052	2	1	09	09	other_00666_941121_fa_edt_rot.bmp	2	6	1.551260	11498.696996
052	2	1	10	10	white_mw052.bmp	0	6	3.261082	11500.363076
052	2	1	11	11	black_mb082.bmp	1	7	2.302927	11503.745279
052	2	1	12	12	black_mb044.bmp	1	6	3.510995	11506.161137
052	2	1	13	13	black_mb070.bmp	1	5	3.238904	11509.793221
052	2	1	14	14	black_mb062.bmp	1	6	2.137987	11513.142082
052	2	1	15	15	other_00737_941201_fa_edt.bmp	2	4	3.392700	11515.391311
052	2	1	16	16	black_mb054.bmp	1	4	1.733291	11518.906766
052	2	1	17	17	black_mb094.bmp	1	3	2.651877	11520.756144
052	2	1	18	18	white_mw084.bmp	0	4	2.654216	11523.521868
052	2	1	19	19	other_00698_941121_fb_edt.bmp	2	6	1.928340	11526.287591
052	2	1	20	20	white_mw029.bmp	0	5	1.742921	11528.336889
052	2	1	21	21	white_mw066.bmp	0	7	5.997592	11530.186241
052	2	1	22	22	white_mw068.bmp	0	7	1.802982	11536.300844
052	2	1	23	23	black_mb100.bmp	1	6	2.622972	11538.216863
052	2	1	24	24	other_00710_960530_fa_edt.bmp	2	4	1.714494	11540.949247
052	2	1	25	25	black_mb097.bmp	1	5	1.209851	11542.781946
052	2	1	26	26	white_mw054.bmp	0	7	2.182135	11544.098148
052	2	1	27	27	black_mb051.bmp	1	6	1.394248	11546.397385
052	2	1	28	28	white_mw057.bmp	0	4	3.430067	11547.913538
052	2	1	29	29	white_mw058.bmp	0	5	1.065260	11551.462335
052	2	1	30	30	black_mb042.bmp	1	5	1.690393	11552.645237
052	2	1	31	31	black_mb071.bmp	1	6	0.994931	11554.444637
052	2	1	32	32	black_mb055.bmp	1	5	1.726658	11555.560921
052	2	1	33	33	black_mb079.bmp	1	4	1.373315	11557.410296
052	2	1	34	34	other_00810_941205_fb_edt_rot.bmp	2	5	1.450504	11558.893103
052	2	1	35	35	other_00652_941031_fb_edt.bmp	2	8	4.388262	11560.459249
052	2	1	36	36	black_mb093.bmp	1	6	2.489724	11564.957718
052	2	1	37	37	black_mb050.bmp	1	5	8.066507	11567.556826
052	2	1	38	38	white_mw072.bmp	0	4	1.990046	11575.737351
052	2	1	39	39	other_00625_940928_fb_edt.bmp	2	6	1.602652	11577.836647
052	2	1	40	40	white_mw097.bmp	0	7	4.734442	11579.552728
052	2	1	41	41	other_00640_941031_fa_edt_rot.bmp	2	5	1.894147	11584.401074
052	2	1	42	42	other_00911_960530_fa_edt.bmp	2	8	2.661946	11586.417220
052	2	1	43	43	black_mb064.bmp	1	5	4.055615	11589.199437
052	2	1	44	44	white_mw051.bmp	0	6	1.882310	11593.364678
052	2	1	45	45	white_mw056.bmp	0	5	2.579048	11595.364002
052	2	1	46	46	other_00668_941121_fa_edt.bmp	2	7	2.511858	11598.063077
052	2	1	47	47	white_mw080.bmp	0	6	2.047589	11600.695498
052	2	1	48	48	white_mw085.bmp	0	5	2.169547	11602.861420
052	2	1	49	49	black_mb039.bmp	1	5	1.478950	11605.144005
052	2	1	50	50	black_mb049.bmp	1	5	1.807438	11606.743443
052	2	1	51	51	white_mw067.bmp	0	4	1.451486	11608.659453
052	2	1	52	52	white_mw046.bmp	0	4	3.453277	11610.225587
052	2	1	53	53	black_mb058.bmp	1	4	3.743881	11613.791020
052	2	1	54	54	other_00976_960627_fb_edt.bmp	2	5	1.230382	11617.656380
052	2	1	55	55	other_00933_960627_fa_edt.bmp	2	6	2.232861	11619.005925
052	2	1	56	56	other_00841_940307_fb_edt.bmp	2	7	2.235611	11621.355117
052	2	1	57	57	white_mw073.bmp	0	6	1.766372	11623.704313
052	2	1	58	58	white_mw082.bmp	0	7	3.251680	11625.587005
052	2	1	59	59	black_mb085.bmp	1	5	1.438055	11628.952534
052	2	1	60	60	black_mb063.bmp	1	5	1.096731	11630.501999
052	2	1	61	61	other_00921_960627_fb_edt.bmp	2	4	5.336838	11631.718243
052	2	1	62	62	black_mb047.bmp	1	5	1.792190	11637.166387
052	2	1	63	63	other_00740_941205_fa_edt.bmp	2	5	4.052732	11639.065734
052	2	1	64	64	black_mb068.bmp	1	5	1.183380	11643.230979
052	2	1	65	65	white_mw042.bmp	0	6	4.707929	11644.530534
052	2	1	66	66	white_mw043.bmp	0	4	1.900857	11649.345542
052	2	1	67	67	white_mw076.bmp	0	5	0.820757	11651.361523
052	2	1	68	68	black_mb088.bmp	1	3	4.863731	11652.294557
052	2	1	69	69	white_mw099.bmp	0	5	4.114052	11657.276181
052	2	2	01	70	white_mw038.bmp	0	4	1.298874	11667.539552
052	2	2	02	71	black_mb060.bmp	1	5	0.922584	11668.955513
052	2	2	03	72	black_mb078.bmp	1	8	1.793655	11669.988497
052	2	2	04	73	black_mb038.bmp	1	5	4.901624	11671.904505
052	2	2	05	74	white_mw034.bmp	0	6	3.150513	11676.919478
052	2	2	06	75	black_mb072.bmp	1	5	1.412889	11680.185023
052	2	2	07	76	other_00797_941205_fb_edt.bmp	2	4	3.016105	11681.717836
052	2	2	08	77	white_mw096.bmp	0	7	2.747864	11684.850084
052	2	2	09	78	white_mw065.bmp	0	5	1.762172	11687.715773
052	2	2	10	79	black_mb092.bmp	1	8	2.863459	11689.598449
052	2	2	11	80	black_mb056.bmp	1	5	1.769152	11692.580783
052	2	2	12	81	black_mb075.bmp	1	6	2.422331	11694.463441
052	2	2	13	82	white_mw063.bmp	0	5	1.193856	11696.995935
052	2	2	14	83	white_mw089.bmp	0	6	3.997598	11698.312166
052	2	2	15	84	other_00621_941121_fa_edt.bmp	2	7	2.114296	11702.427420
052	2	2	16	85	other_00656_941121_fb_edt.bmp	2	5	1.049688	11704.659984
052	2	2	17	86	other_00926_960627_fa_edt.bmp	2	6	1.291426	11705.826259
052	2	2	18	87	white_mw048.bmp	0	5	4.147852	11707.225790
052	2	2	19	88	other_00869_940307_fa_edt.bmp	2	4	1.378603	11711.491006
052	2	2	20	89	other_00623_940928_fb_edt.bmp	2	4	2.655017	11712.990480
052	2	2	21	90	other_00912_960530_fa_edt.bmp	2	4	5.329330	11715.756212
052	2	2	22	91	other_00828_940307_fa_edt.bmp	2	6	1.249163	11721.204350
052	2	2	23	92	black_mb077.bmp	1	5	1.274937	11722.570550
052	2	2	24	93	black_mb045.bmp	1	6	0.892054	11723.953409
052	2	2	25	94	other_00795_941205_fb_edt.bmp	2	4	2.044274	11724.953067
052	2	2	26	95	white_mw049.bmp	0	6	4.118424	11727.118987
052	2	2	27	96	other_00880_960530_fa_edt.bmp	2	5	1.366447	11731.350882
052	2	2	28	97	black_mb057.bmp	1	5	1.667516	11732.833709
052	2	2	29	98	white_mw078.bmp	0	4	2.988865	11734.616420
052	2	2	30	99	white_mw053.bmp	0	6	1.257904	11737.715366
052	2	2	31	100	black_mb083.bmp	1	5	2.379679	11739.081588
052	2	2	32	101	white_mw040.bmp	0	5	1.216561	11741.580707
052	2	2	33	102	black_mb065.bmp	1	6	1.035641	11742.913590
052	2	2	34	103	black_mb073.bmp	1	5	1.142017	11744.063208
052	2	2	35	104	black_mb098.bmp	1	5	1.156429	11745.312772
052	2	2	36	105	black_mb061.bmp	1	5	0.914130	11746.579018
052	2	2	37	106	other_01207_940128_fb_edt.bmp	2	6	2.401186	11747.611983
052	2	2	38	107	black_mb099.bmp	1	6	1.469376	11750.127810
052	2	2	39	108	other_00866_940307_fa_edt.bmp	2	5	1.174513	11751.710597
052	2	2	40	109	other_00859_940307_fa_edt.bmp	2	7	2.451631	11752.993490
052	2	2	41	110	white_mw091.bmp	0	4	3.429752	11755.559272
052	2	2	42	111	white_mw071.bmp	0	6	1.704885	11759.108072
052	2	2	43	112	white_mw098.bmp	0	5	2.016838	11760.924115
052	2	2	44	113	white_mw060.bmp	0	5	2.276115	11763.056726
052	2	2	45	114	white_mw077.bmp	0	4	2.637579	11765.439218
052	2	2	46	115	white_mw044.bmp	0	7	3.912599	11768.188301
052	2	2	47	116	other_00763_941201_fb_edt.bmp	2	6	1.776588	11772.220262
052	2	2	48	117	black_mb046.bmp	1	6	1.125225	11774.119609
052	2	2	49	118	other_00733_941201_fa_edt.bmp	2	5	0.948318	11775.352524
052	2	2	50	119	other_00734_941201_fa_edt.bmp	2	5	1.506047	11776.418822
052	2	2	51	120	black_mb066.bmp	1	5	1.449791	11778.034942
052	2	2	52	121	white_mw035.bmp	0	5	4.667626	11779.601065
052	2	2	53	122	white_mw095.bmp	0	4	3.525809	11784.382772
052	2	2	54	123	white_mw041.bmp	0	4	2.645125	11788.031524
052	2	2	55	124	other_00672_941121_fa_edt.bmp	2	5	1.679355	11790.797251
052	2	2	56	125	other_00793_941205_fb_edt.bmp	2	5	1.287967	11792.596634
052	2	2	57	126	white_mw033.bmp	0	6	1.920410	11793.996164
052	2	2	58	127	other_00712_941205_fa_edt.bmp	2	4	1.247795	11796.028793
052	2	2	59	128	black_mb040.bmp	1	7	1.841574	11797.394984
052	2	2	60	129	black_mb059.bmp	1	6	0.844205	11799.344326
052	2	2	61	130	white_mw074.bmp	0	5	1.437875	11800.310664
052	2	2	62	131	black_mb089.bmp	1	5	0.800377	11801.860128
052	2	2	63	132	other_00809_941205_fa_edt.bmp	2	6	4.395820	11802.776489
052	2	2	64	133	white_mw070.bmp	0	7	3.712768	11807.291602
052	2	2	65	134	other_00629_940928_fa_edt.bmp	2	5	1.800641	11811.123628
052	2	2	66	135	black_mb081.bmp	1	5	1.084592	11813.039635
052	2	2	67	136	black_mb067.bmp	1	5	1.165060	11814.239243
052	2	2	68	137	other_00622_940928_fb_edt.bmp	2	4	1.402165	11815.522135
052	2	2	69	138	white_mw092.bmp	0	5	1.390002	11817.038283
