SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
022	2	1	01	01	black_sid1103_sk11100.png	1	0	0	3.088237	4101.891813
022	2	1	02	02	other_sid1022_sk11111.png	2	0	0	1.097143	4105.106873
022	2	1	03	03	black_sid1184_sk00000.png	1	0	0	0.824924	4106.323113
022	2	1	04	04	other_sid1166_sk01110.png	2	0	0	1.299927	4107.256133
022	2	1	05	05	black_sid1010_sk11111.png	1	1	2	1.563646	4108.672417
022	2	1	06	06	white_sid1180_sk11110.png	0	0	0	1.832896	4110.355058
022	2	1	07	07	other_sid1130_sk00000.png	2	0	0	1.091412	4112.304358
022	2	1	08	08	other_sid1044_sk11110.png	2	0	0	1.051960	4113.503927
022	2	1	09	09	white_sid1020_sk11100.png	0	0	0	0.957638	4114.670199
022	2	1	10	10	black_sid1172_sk11111.png	1	1	2	1.451359	4115.736498
022	2	1	11	11	white_sid1003_sk11110.png	0	2	4	1.229060	4117.302641
022	2	1	12	12	white_sid1039_sk11100.png	0	0	0	1.207566	4118.652154
022	2	1	13	13	other_sid1074_sk11110.png	2	0	0	1.219383	4119.968360
022	2	1	14	14	black_sid1026_sk11110.png	1	3	6	1.158402	4121.301214
022	2	1	15	15	other_sid1145_sk11111.png	2	1	2	1.588223	4122.567435
022	2	1	16	16	black_sid1015_sk11000.png	1	3	0	3.448715	4124.266871
022	2	1	17	17	other_sid1150_sk11100.png	2	0	0	1.067274	4127.832289
022	2	1	18	18	white_sid1198_sk11110.png	0	2	4	2.020425	4129.015202
022	2	1	19	19	black_sid1102_sk11100.png	1	3	6	1.351732	4131.147809
022	2	1	20	20	white_sid1006_sk00000.png	0	0	0	0.949563	4132.613962
022	2	1	21	21	white_sid1030_sk11100.png	0	1	2	2.939237	4133.680256
022	2	1	22	22	black_sid1029_sk11000.png	1	0	0	1.754156	4136.729205
022	2	1	23	23	black_sid1122_sk11110.png	1	1	2	1.368129	4138.595221
022	2	1	24	24	black_sid1200_sk10101.png	1	2	0	1.765247	4140.078069
