SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
012	2	1	01	01	black_sid1122_sk11110.png	1	2	4	12.209251	15086.401495
012	2	1	02	02	white_sid1039_sk11100.png	0	3	6	8.216907	15098.729657
012	2	1	03	03	black_sid1107_sk11000.png	1	4	0	5.902160	15107.060036
012	2	1	04	04	black_sid1002_sk00000.png	1	0	0	7.415527	15113.074594
012	2	1	05	05	black_sid1179_sk11110.png	1	2	4	3.852831	15120.605271
012	2	1	06	06	other_sid1116_sk11110.png	2	2	4	6.799282	15124.570560
012	2	1	07	07	black_sid1186_sk11111.png	1	1	2	4.740975	15131.484801
012	2	1	08	08	black_sid1035_sk11100.png	1	0	0	2.940683	15136.333099
012	2	1	09	09	other_sid1024_sk11000.png	2	2	4	3.635648	15139.382030
012	2	1	10	10	black_sid1101_sk11000.png	1	1	2	6.494825	15143.130704
012	2	1	11	11	black_sid1088_sk11111.png	1	2	4	8.640228	15149.745033
012	2	1	12	12	white_sid1031_sk11110.png	0	0	0	3.053252	15158.491970
012	2	1	13	13	white_sid1030_sk11100.png	0	3	6	3.439560	15161.657545
012	2	1	14	14	other_sid1034_sk11110.png	2	1	2	4.234734	15165.206304
012	2	1	15	15	black_sid1076_sk11100.png	1	1	2	5.054479	15169.554770
012	2	1	16	16	white_sid1189_sk11100.png	0	0	0	2.441331	15174.719633
012	2	1	17	17	other_sid1130_sk00000.png	2	3	0	8.723916	15177.268738
012	2	1	18	18	other_sid1025_sk01100.png	2	1	0	4.069601	15186.098961
012	2	1	19	19	white_sid1065_sk00000.png	0	4	0	4.687684	15190.280838
012	2	1	20	20	black_sid1129_sk11100.png	1	1	2	3.225329	15195.079155
012	2	1	21	21	black_sid1109_sk00000.png	1	1	0	2.733047	15198.411320
012	2	1	22	22	black_sid1126_sk11110.png	1	1	2	2.739995	15201.260321
012	2	1	23	23	other_sid1022_sk11111.png	2	1	2	6.186906	15204.109320
012	2	1	24	24	black_sid1137_sk00000.png	1	3	0	3.384935	15210.407103
012	2	1	25	25	white_sid1175_sk11100.png	0	1	2	4.654052	15213.905884
012	2	1	26	26	white_sid1016_sk11000.png	0	0	0	3.361027	15218.670878
012	2	1	27	27	other_sid1044_sk11110.png	2	1	2	5.270852	15222.152993
012	2	1	28	28	other_sid1145_sk11111.png	2	1	2	1.857230	15227.534434
012	2	1	29	29	white_sid1054_sk00000.png	0	0	0	2.019294	15229.500410
012	2	1	30	30	black_sid1010_sk11111.png	1	2	4	4.782510	15231.632968
012	2	1	31	31	white_sid1120_sk00001.png	0	1	0	4.988094	15236.531292
012	2	1	32	32	black_sid1119_sk10000.png	1	2	0	3.873946	15241.629493
012	2	1	33	33	black_sid1071_sk10000.png	1	1	2	5.563856	15245.611414
012	2	1	34	34	white_sid1110_sk11100.png	0	0	0	5.746367	15251.292755
012	2	1	35	35	white_sid1112_sk00000.png	0	2	0	4.833660	15257.157374
012	2	1	36	36	white_sid1171_sk11000.png	0	2	4	3.485244	15262.105640
012	2	1	37	37	other_sid1061_sk11000.png	2	1	2	5.486687	15265.704378
012	2	1	38	38	white_sid1051_sk10000.png	0	2	0	2.008398	15271.302400
012	2	2	01	39	other_sid1090_sk11010.png	2	0	0	2.787947	15279.466591
012	2	2	02	40	black_sid1172_sk11111.png	1	2	4	1.793348	15282.365193
012	2	2	03	41	black_sid1173_sk11110.png	1	1	2	1.613945	15284.264530
012	2	2	04	42	white_sid1198_sk11110.png	0	1	2	4.913112	15285.997257
012	2	2	05	43	black_sid1103_sk11100.png	1	0	0	5.889351	15291.028810
012	2	2	06	44	black_sid1009_sk11111.png	1	1	2	2.035557	15297.026711
012	2	2	07	45	other_sid1047_sk01101.png	2	0	0	8.182161	15299.175966
012	2	2	08	46	black_sid1015_sk11000.png	1	3	0	2.420899	15307.473043
012	2	2	09	47	other_sid1104_sk00000.png	2	2	0	2.384430	15310.005497
012	2	2	10	48	white_sid1118_sk11111.png	0	0	0	2.125249	15312.504620
012	2	2	11	49	white_sid1185_sk00000.png	0	0	0	1.548626	15314.737175
012	2	2	12	50	other_sid1074_sk11110.png	2	1	2	1.642518	15316.403249
012	2	2	13	51	other_sid1167_sk11100.png	2	2	4	1.925057	15318.152642
012	2	2	14	52	other_sid1057_sk10000.png	2	2	0	2.156330	15320.185263
012	2	2	15	53	black_sid1108_sk11100.png	1	1	2	1.562519	15322.451120
012	2	2	16	54	black_sid1029_sk11000.png	1	2	4	2.071725	15324.133878
012	2	2	17	55	black_sid1200_sk10101.png	1	2	0	7.352962	15326.316446
012	2	2	18	56	white_sid1176_sk11100.png	0	2	4	3.816921	15333.780487
012	2	2	19	57	black_sid1201_sk11110.png	1	1	2	12.724632	15337.712447
012	2	2	20	58	white_sid1020_sk11100.png	0	0	0	2.687131	15350.557949
012	2	2	21	59	white_sid1021_sk11111.png	0	1	2	1.912023	15353.356992
