SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	RESPONSE	RT	START TIME
028	2	1	01	01	white_mw078.bmp	0	7	4.675561	3847.603627
028	2	1	02	02	black_mb060.bmp	1	8	2.461862	3852.401397
028	2	1	03	03	white_mw099.bmp	0	6	1.551338	3854.983810
028	2	1	04	04	other_00673_941121_fa_edt_rot.bmp	2	9	1.789264	3856.649890
028	2	1	05	05	white_mw066.bmp	0	8	1.833697	3858.549363
028	2	1	06	06	black_mb062.bmp	1	7	1.532542	3860.498542
028	2	1	07	07	other_00737_941201_fa_edt.bmp	2	9	1.371025	3862.147951
028	2	1	08	08	black_mb065.bmp	1	7	2.392177	3863.630783
028	2	1	09	09	black_mb056.bmp	1	4	1.956988	3866.129902
028	2	1	10	10	white_mw076.bmp	0	2	1.555300	3868.195843
028	2	1	11	11	black_mb067.bmp	1	8	3.480821	3869.861933
028	2	1	12	12	other_00912_960530_fa_edt.bmp	2	9	0.874069	3873.460681
028	2	1	13	13	black_mb072.bmp	1	6	1.563020	3874.443650
028	2	1	14	14	white_mw067.bmp	0	5	1.736238	3876.126391
028	2	1	15	15	white_mw034.bmp	0	5	1.310929	3877.975750
028	2	1	16	16	black_mb044.bmp	1	7	1.613949	3879.408566
028	2	1	17	17	black_mb079.bmp	1	8	1.633333	3881.141300
028	2	1	18	18	white_mw063.bmp	0	3	2.531877	3882.890672
028	2	1	19	19	white_mw072.bmp	0	4	1.610612	3885.539743
028	2	1	20	20	black_mb100.bmp	1	6	1.573265	3887.289141
028	2	1	21	21	white_mw054.bmp	0	5	2.690754	3888.971872
028	2	1	22	22	black_mb069.bmp	1	6	1.747407	3891.770909
028	2	1	23	23	white_mw053.bmp	0	4	1.793469	3893.636927
028	2	1	24	24	white_mw098.bmp	0	3	2.797313	3895.552913
028	2	1	25	25	other_00672_941121_fa_edt.bmp	2	8	1.441652	3898.468555
028	2	1	26	26	other_00793_941205_fb_edt.bmp	2	9	0.916072	3900.018012
028	2	1	27	27	black_mb082.bmp	1	9	1.163044	3901.050985
028	2	1	28	28	white_mw040.bmp	0	4	2.600224	3902.333866
028	2	1	29	29	white_mw033.bmp	0	7	1.764465	3905.049569
028	2	1	30	30	other_00623_940928_fb_edt.bmp	2	6	1.481780	3906.932255
028	2	1	31	31	black_mb054.bmp	1	8	2.162218	3908.531679
028	2	1	32	32	black_mb051.bmp	1	5	1.943733	3910.814227
028	2	1	33	33	white_mw071.bmp	0	2	1.565761	3912.880166
028	2	1	34	34	other_00869_940307_fa_edt.bmp	2	9	0.834945	3914.562899
028	2	1	35	35	black_mb058.bmp	1	6	1.605271	3915.512579
028	2	1	36	36	black_mb097.bmp	1	6	1.065144	3917.228640
028	2	1	37	37	other_00712_941205_fa_edt.bmp	2	9	0.730167	3918.411577
028	2	1	38	38	other_00629_940928_fa_edt.bmp	2	9	0.728523	3919.261260
028	2	1	39	39	white_mw095.bmp	0	4	2.286719	3920.110949
028	2	1	40	40	white_mw082.bmp	0	5	1.279584	3922.510109
028	2	1	41	41	other_01207_940128_fb_edt.bmp	2	9	1.103991	3923.909634
028	2	1	42	42	other_00880_960530_fa_edt.bmp	2	9	0.663636	3925.125869
028	2	1	43	43	other_00933_960627_fa_edt.bmp	2	9	0.560709	3925.908931
028	2	1	44	44	white_mw041.bmp	0	3	2.781500	3926.592029
028	2	1	45	45	black_mb055.bmp	1	8	1.210580	3929.491007
028	2	1	46	46	white_mw047.bmp	0	3	1.629621	3930.823872
028	2	1	47	47	black_mb098.bmp	1	6	1.448156	3932.573262
028	2	1	48	48	black_mb083.bmp	1	7	1.490110	3934.139375
028	2	1	49	49	other_00640_941031_fa_edt_rot.bmp	2	8	1.042610	3935.738816
028	2	1	50	50	other_00976_960627_fb_edt.bmp	2	9	0.924912	3936.888410
028	2	1	51	51	white_mw097.bmp	0	1	2.003814	3937.921367
028	2	1	52	52	white_mw074.bmp	0	2	1.207931	3940.037306
028	2	1	53	53	other_00733_941201_fa_edt.bmp	2	8	1.203697	3941.353516
028	2	1	54	54	other_00666_941121_fa_edt_rot.bmp	2	7	1.215413	3942.669699
028	2	1	55	55	white_mw070.bmp	0	4	1.418632	3944.002582
028	2	1	56	56	other_00668_941121_fa_edt.bmp	2	9	0.965745	3945.535376
028	2	1	57	57	black_mb050.bmp	1	7	1.786686	3946.618330
028	2	1	58	58	other_00911_960530_fa_edt.bmp	2	9	0.759426	3948.517666
028	2	1	59	59	white_mw068.bmp	0	4	1.637058	3949.384014
028	2	1	60	60	white_mw044.bmp	0	5	1.559721	3951.133413
028	2	1	61	61	other_00622_940928_fb_edt.bmp	2	9	1.213550	3952.799481
028	2	1	62	62	other_00809_941205_fa_edt.bmp	2	9	0.648657	3954.132374
028	2	1	63	63	black_mb099.bmp	1	7	1.666103	3954.898760
028	2	1	64	64	black_mb096.bmp	1	8	2.131365	3956.681467
028	2	1	65	65	white_mw038.bmp	0	4	2.682199	3958.930699
028	2	1	66	66	black_mb047.bmp	1	6	1.451107	3961.729694
