SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
018	2	1	01	01	black_sid1010_sk11111.png	1	2	4	9.635630	19610.826528
018	2	1	02	02	other_sid1104_sk00000.png	2	3	0	2.032616	19620.589328
018	2	1	03	03	other_sid1034_sk11110.png	2	2	4	1.419483	19622.738546
018	2	1	04	04	black_sid1129_sk11100.png	1	2	4	0.934648	19624.271386
018	2	1	05	05	white_sid1051_sk10000.png	0	2	0	1.005012	19625.321142
018	2	1	06	06	white_sid1171_sk11000.png	0	3	0	1.024260	19626.453931
018	2	1	07	07	black_sid1122_sk11110.png	1	4	8	1.915045	19627.586875
018	2	1	08	08	white_sid1054_sk00000.png	0	1	0	2.954344	19629.619545
018	2	1	09	09	other_sid1150_sk11100.png	2	1	2	1.569387	19632.685152
018	2	1	10	10	white_sid1042_sk01111.png	0	2	4	0.853892	19634.367920
018	2	1	11	11	black_sid1119_sk10000.png	1	4	0	10.367504	19635.334305
018	2	1	12	12	other_sid1057_sk10000.png	2	4	0	1.455775	19645.813971
018	2	1	13	13	black_sid1029_sk11000.png	1	2	4	1.513498	19647.380104
018	2	1	14	14	white_sid1003_sk11110.png	0	4	8	1.144824	19649.012927
018	2	1	15	15	other_sid1024_sk11000.png	2	4	0	1.463262	19650.279143
018	2	1	16	16	white_sid1030_sk11100.png	0	4	0	1.167663	19651.861951
018	2	1	17	17	black_sid1102_sk11100.png	1	3	6	1.476800	19653.144809
018	2	1	18	18	black_sid1071_sk10000.png	1	4	0	2.013306	19654.744302
018	2	1	19	19	other_sid1022_sk11111.png	2	2	4	4.864720	19656.876872
018	2	1	20	20	other_sid1167_sk11100.png	2	2	4	1.603072	19661.858553
018	2	1	21	21	white_sid1175_sk11100.png	0	4	0	1.271683	19663.574593
018	2	1	22	22	other_sid1025_sk01100.png	2	3	6	11.775943	19664.957479
018	2	1	23	23	black_sid1179_sk11110.png	1	4	8	1.592532	19676.853449
018	2	1	24	24	other_sid1166_sk01110.png	2	4	8	12.724360	19678.552804
018	2	1	25	25	black_sid1184_sk00000.png	1	3	0	1.102720	19691.398451
018	2	1	26	26	white_sid1021_sk11111.png	0	4	8	1.694463	19692.614701
018	2	1	27	27	black_sid1088_sk11111.png	1	4	8	3.750402	19694.430724
018	2	1	28	28	white_sid1198_sk11110.png	0	5	0	0.692879	19698.296231
018	2	1	29	29	other_sid1134_sk00000.png	2	4	0	0.821299	19699.095792
018	2	1	30	30	black_sid1126_sk11110.png	1	4	8	0.984160	19700.028821
018	2	1	31	31	other_sid1130_sk00000.png	2	4	0	0.932538	19701.128412
018	2	1	32	32	white_sid1110_sk11100.png	0	4	0	1.242839	19702.178100
018	2	1	33	33	black_sid1009_sk11111.png	1	3	6	2.061346	19703.527588
018	2	1	34	34	black_sid1035_sk11100.png	1	4	0	1.878664	19705.710198
018	2	1	35	35	white_sid1037_sk11110.png	0	2	4	1.520024	19707.709547
018	2	1	36	36	black_sid1015_sk11000.png	1	5	0	3.399264	19709.342322
018	2	1	37	37	other_sid1044_sk11110.png	2	2	4	1.737186	19712.859656
018	2	1	38	38	white_sid1065_sk00000.png	0	5	0	1.185716	19714.707166
018	2	2	01	39	other_sid1061_sk11000.png	2	3	0	1.327175	19722.038355
018	2	2	02	40	white_sid1097_sk11100.png	0	4	0	0.917304	19723.487442
018	2	2	03	41	black_sid1002_sk00000.png	1	3	0	1.372314	19724.520420
