SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	STIM VALENCE	STIM RACE	RESPONSE	CORRECT	RT	START TIME	CORRECTION TIME	CORRECTION START
018	0	1	1	1	Wonderful	1	NaN	1	1	0.660797	0.200065	NaN	NaN
018	0	1	2	2	Disgusting	0	NaN	0	1	0.506444	0.200071	NaN	NaN
018	0	1	3	3	Revolting	0	NaN	0	1	0.550798	0.200080	NaN	NaN
018	0	1	4	4	Wonderful	1	NaN	1	1	0.610806	0.200036	NaN	NaN
018	0	1	5	5	Lovely	1	NaN	1	1	0.466835	0.200131	NaN	NaN
018	0	1	6	6	Great	1	NaN	1	1	0.463605	0.200027	NaN	NaN
018	0	1	7	7	Nice	1	NaN	1	1	0.845474	0.200082	NaN	NaN
018	0	1	8	8	Wonderful	1	NaN	1	1	0.574367	0.200012	NaN	NaN
018	0	1	9	9	Disgusting	0	NaN	0	1	0.559410	0.200027	NaN	NaN
018	0	1	10	10	Disgusting	0	NaN	0	1	0.457630	0.200082	NaN	NaN
018	0	1	11	11	Nice	1	NaN	1	1	0.545621	0.200025	NaN	NaN
018	0	1	12	12	Revolting	0	NaN	0	1	0.556922	0.200073	NaN	NaN
018	0	1	13	13	Nice	1	NaN	1	1	0.600522	0.200038	NaN	NaN
018	0	1	14	14	Lovely	1	NaN	1	1	0.504194	0.200071	NaN	NaN
018	0	1	15	15	Foul	0	NaN	0	1	0.518304	0.200070	NaN	NaN
018	0	1	16	16	Revolting	0	NaN	0	1	0.561450	0.200049	NaN	NaN
018	0	1	17	17	Nice	1	NaN	1	1	0.603961	0.200008	NaN	NaN
018	0	1	18	18	Disgusting	0	NaN	0	1	0.442126	0.200036	NaN	NaN
018	0	1	19	19	Disgusting	0	NaN	0	1	0.409387	0.200068	NaN	NaN
018	0	1	20	20	Revolting	0	NaN	0	1	0.569351	0.200077	NaN	NaN
018	0	2	1	21	B4jpg.jpg	NaN	1	1	1	0.380805	0.200041	NaN	NaN
018	0	2	2	22	W8jpg.jpg	NaN	0	0	1	0.406292	0.200091	NaN	NaN
018	0	2	3	23	W4jpg.jpg	NaN	0	0	1	0.382670	0.200007	NaN	NaN
018	0	2	4	24	B3jpg.jpg	NaN	1	1	1	0.423343	0.200055	NaN	NaN
018	0	2	5	25	W1jpg.jpg	NaN	0	0	1	0.413967	0.200060	NaN	NaN
018	0	2	6	26	W4jpg.jpg	NaN	0	0	1	0.396023	0.200049	NaN	NaN
018	0	2	7	27	W8jpg.jpg	NaN	0	0	1	0.419090	0.200032	NaN	NaN
018	0	2	8	28	B9jpg.jpg	NaN	1	1	1	0.482640	0.200044	NaN	NaN
018	0	2	9	29	B7jpg.jpg	NaN	1	1	1	0.391655	0.200003	NaN	NaN
018	0	2	10	30	B8jpg.jpg	NaN	1	1	1	0.400020	0.200039	NaN	NaN
018	0	2	11	31	W4jpg.jpg	NaN	0	0	1	0.464797	0.200059	NaN	NaN
018	0	2	12	32	W3jpg.jpg	NaN	0	0	1	0.439090	0.200006	NaN	NaN
018	0	2	13	33	B4jpg.jpg	NaN	1	1	1	0.414714	0.200054	NaN	NaN
018	0	2	14	34	B2jpg.jpg	NaN	1	1	1	0.398992	0.200012	NaN	NaN
018	0	2	15	35	W3jpg.jpg	NaN	0	0	1	0.456574	0.200016	NaN	NaN
018	0	2	16	36	B2jpg.jpg	NaN	1	1	1	0.430921	0.200003	NaN	NaN
018	0	2	17	37	W7jpg.jpg	NaN	0	0	1	0.447219	0.200016	NaN	NaN
018	0	2	18	38	W7jpg.jpg	NaN	0	0	1	0.470712	0.200094	NaN	NaN
018	0	2	19	39	B3jpg.jpg	NaN	1	1	1	0.427694	0.200020	NaN	NaN
018	0	2	20	40	B6jpg.jpg	NaN	1	1	1	0.555916	0.200055	NaN	NaN
018	0	3	1	41	B1jpg.jpg	NaN	1	1	1	0.524454	0.200054	NaN	NaN
018	0	3	2	42	Foul	0	NaN	0	1	0.871854	0.200082	NaN	NaN
018	0	3	3	43	B3jpg.jpg	NaN	1	1	1	1.029630	0.200053	NaN	NaN
018	0	3	4	44	Revolting	0	NaN	0	1	1.245601	0.200036	NaN	NaN
018	0	3	5	45	W6jpg.jpg	NaN	0	0	1	0.900608	0.200053	NaN	NaN
018	0	3	6	46	Nice	1	NaN	1	1	1.177766	0.200082	NaN	NaN
018	0	3	7	47	W4jpg.jpg	NaN	0	0	1	1.060860	0.200003	NaN	NaN
018	0	3	8	48	Fabulous	1	NaN	0	0	0.995996	0.200040	2.819977	5580.096695
018	0	3	9	49	W5jpg.jpg	NaN	0	0	1	0.860956	0.200064	NaN	NaN
018	0	3	10	50	Terrible	0	NaN	0	1	1.555527	0.200017	NaN	NaN
018	0	3	11	51	W2jpg.jpg	NaN	0	0	1	0.766140	0.200018	NaN	NaN
018	0	3	12	52	Foul	0	NaN	0	1	1.569331	0.200025	NaN	NaN
018	0	3	13	53	B5jpg.jpg	NaN	1	1	1	0.619950	0.200078	NaN	NaN
018	0	3	14	54	Nasty	0	NaN	0	1	0.620723	0.200082	NaN	NaN
018	0	3	15	55	B7jpg.jpg	NaN	1	1	1	0.573075	0.200055	NaN	NaN
018	0	3	16	56	Great	1	NaN	1	1	1.151464	0.200030	NaN	NaN
018	0	3	17	57	B7jpg.jpg	NaN	1	1	1	0.529900	0.200020	NaN	NaN
018	0	3	18	58	Nice	1	NaN	1	1	0.501527	0.200083	NaN	NaN
018	0	3	19	59	W9jpg.jpg	NaN	0	0	1	0.569898	0.200083	NaN	NaN
018	0	3	20	60	Nice	1	NaN	1	1	0.645416	0.200057	NaN	NaN
018	0	3	1	61	Superb	1	NaN	1	1	0.709663	0.200081	NaN	NaN
018	0	3	2	62	W4jpg.jpg	NaN	0	0	1	0.609346	0.200055	NaN	NaN
018	0	3	3	63	Horrible	0	NaN	0	1	0.650036	0.200017	NaN	NaN
018	0	3	4	64	B5jpg.jpg	NaN	1	1	1	0.512052	0.200006	NaN	NaN
018	0	3	5	65	Fantastic	1	NaN	1	1	0.484349	0.200050	NaN	NaN
018	0	3	6	66	B3jpg.jpg	NaN	1	1	1	0.449329	0.200017	NaN	NaN
018	0	3	7	67	Foul	0	NaN	0	1	0.656925	0.200055	NaN	NaN
