SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	RESPONSE	RT	START TIME
046	2	1	01	01	white_mw096.bmp	0	6	3.155060	23280.045767
046	2	1	02	02	black_mb065.bmp	1	2	1.977827	23283.310959
046	2	1	03	03	white_mw080.bmp	0	2	1.487036	23285.410209
046	2	1	04	04	black_mb089.bmp	1	7	1.711559	23287.009663
046	2	1	05	05	black_mb063.bmp	1	4	1.582555	23288.842366
046	2	1	06	06	white_mw060.bmp	0	4	1.395422	23290.541774
046	2	1	07	07	black_mb070.bmp	1	2	1.559082	23292.057939
046	2	1	08	08	white_mw075.bmp	0	4	1.716797	23293.724064
046	2	1	09	09	white_mw044.bmp	0	4	1.404380	23295.556742
046	2	1	10	10	other_00710_960530_fa_edt.bmp	2	5	2.295645	23297.072890
046	2	1	11	11	white_mw033.bmp	0	5	1.264348	23299.488732
046	2	1	12	12	black_mb055.bmp	1	3	2.265447	23300.871579
046	2	1	13	13	white_mw071.bmp	0	4	1.498376	23303.254117
046	2	1	14	14	black_mb083.bmp	1	4	2.778308	23304.870227
046	2	1	15	15	black_mb038.bmp	1	4	0.815154	23307.769237
046	2	1	16	16	other_00793_941205_fb_edt.bmp	2	4	1.114148	23308.702251
046	2	1	17	17	white_mw035.bmp	0	5	2.105762	23309.935162
046	2	1	18	18	white_mw063.bmp	0	5	1.281688	23312.151064
046	2	1	19	19	black_mb060.bmp	1	2	1.282126	23313.550595
046	2	1	20	20	white_mw052.bmp	0	4	1.402738	23314.950108
046	2	1	21	21	black_mb047.bmp	1	4	1.118669	23316.466253
046	2	1	22	22	black_mb061.bmp	1	2	1.229223	23317.699165
046	2	1	23	23	black_mb071.bmp	1	3	0.903449	23319.048718
046	2	1	24	24	black_mb081.bmp	1	1	1.455295	23320.065039
046	2	1	25	25	black_mb073.bmp	1	1	1.040958	23321.631168
046	2	1	26	26	black_mb051.bmp	1	2	2.707976	23322.780775
046	2	1	27	27	other_00866_940307_fa_edt.bmp	2	2	1.131783	23325.596462
046	2	1	28	28	other_00625_940928_fb_edt.bmp	2	5	1.810554	23326.846050
