SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	INK	MASK	STIM RACE	RESPONSE	RT	START TIME
048	1	80	01	01	black_mb005.bmp	pd_sm_inkblot_170816_1750_015.png	pdPR_noiseMask_170814_1952_003.png	1	1	3.521720	1808.758168
048	1	80	02	02	white_00519_940519_fb_edt.bmp	pd_sm_inkblot_170816_1750_064.png	pdPR_noiseMask_170814_1952_094.png	0	0	1.059623	1812.740083
048	1	80	03	03	other_00058_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_089.png	pdPR_noiseMask_170814_1952_043.png	2	0	0.941538	1814.106266
048	1	1	01	01	black_mb021.bmp	pd_sm_inkblot_170816_1750_068.png	pdPR_noiseMask_170814_1952_011.png	1	1	0.911620	1828.567856
048	1	1	02	02	black_mb009.bmp	pd_sm_inkblot_170816_1750_084.png	pdPR_noiseMask_170814_1952_082.png	1	0	0.698006	1829.717406
048	1	1	03	03	white_00283_940422_fa_edt.bmp	pd_sm_inkblot_170816_1750_065.png	pdPR_noiseMask_170814_1952_091.png	0	0	0.669002	1830.650412
048	1	1	04	04	white_mw010.bmp	pd_sm_inkblot_170816_1750_029.png	pdPR_noiseMask_170814_1952_011.png	0	0	0.601305	1831.550105
048	1	1	05	05	white_mw002.bmp	pd_sm_inkblot_170816_1750_014.png	pdPR_noiseMask_170814_1952_059.png	0	0	0.720697	1832.383189
048	1	1	06	06	black_00467_940519_fb_edt.bmp	pd_sm_inkblot_170816_1750_058.png	pdPR_noiseMask_170814_1952_067.png	1	0	0.681953	1833.349446
048	1	1	07	07	other_00575_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_048.png	pdPR_noiseMask_170814_1952_095.png	2	0	0.645381	1834.265786
048	1	1	08	08	other_00461_940422_fb_edt.bmp	pd_sm_inkblot_170816_1750_019.png	pdPR_noiseMask_170814_1952_027.png	2	1	1.266387	1835.148807
048	1	1	09	09	other_00583_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_094.png	pdPR_noiseMask_170814_1952_067.png	2	0	0.911094	1836.648377
048	1	1	10	10	black_mb035.bmp	pd_sm_inkblot_170816_1750_069.png	pdPR_noiseMask_170814_1952_052.png	1	0	0.817968	1837.781196
048	1	1	11	11	white_00340_940422_fa_edt.bmp	pd_sm_inkblot_170816_1750_072.png	pdPR_noiseMask_170814_1952_068.png	0	0	0.744353	1838.830837
048	1	1	12	12	other_00246_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_024.png	pdPR_noiseMask_170814_1952_016.png	2	0	0.690032	1839.797170
048	1	1	13	13	white_00602_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_091.png	pdPR_noiseMask_170814_1952_060.png	0	1	0.973664	1840.713503
048	1	1	14	14	other_00132_931230_fb_edt.bmp	pd_sm_inkblot_170816_1750_084.png	pdPR_noiseMask_170814_1952_034.png	2	0	0.749955	1841.913078
048	1	1	15	15	black_00677_941121_fa_edt.bmp	pd_sm_inkblot_170816_1750_020.png	pdPR_noiseMask_170814_1952_002.png	1	0	0.631257	1842.896064
048	1	1	16	16	other_00570_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_045.png	pdPR_noiseMask_170814_1952_077.png	2	0	0.612679	1843.762410
048	1	1	17	17	black_00801_941205_fa_edt.bmp	pd_sm_inkblot_170816_1750_051.png	pdPR_noiseMask_170814_1952_048.png	1	0	1.491420	1844.612124
048	1	1	18	18	other_00097_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_076.png	pdPR_noiseMask_170814_1952_057.png	2	0	0.486758	1846.328181
048	1	1	19	19	other_00580_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_090.png	pdPR_noiseMask_170814_1952_010.png	2	0	0.594391	1847.044581
048	1	1	20	20	white_mw013.bmp	pd_sm_inkblot_170816_1750_051.png	pdPR_noiseMask_170814_1952_071.png	0	0	1.346502	1847.860973
048	1	1	21	21	white_mw008.bmp	pd_sm_inkblot_170816_1750_063.png	pdPR_noiseMask_170814_1952_067.png	0	0	0.611111	1849.443731
048	1	1	22	22	white_mw028.bmp	pd_sm_inkblot_170816_1750_024.png	pdPR_noiseMask_170814_1952_035.png	0	0	0.545952	1850.276791
048	1	1	23	23	white_00816_941205_fa_edt.bmp	pd_sm_inkblot_170816_1750_090.png	pdPR_noiseMask_170814_1952_026.png	0	0	0.395543	1851.059840
048	1	1	24	24	other_00611_940928_fa_edt_rot.bmp	pd_sm_inkblot_170816_1750_078.png	pdPR_noiseMask_170814_1952_009.png	2	0	0.450560	1851.676288
048	1	1	25	25	black_00488_940519_fb_edt.bmp	pd_sm_inkblot_170816_1750_019.png	pdPR_noiseMask_170814_1952_017.png	1	1	0.575456	1852.359379
048	1	1	26	26	other_00216_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_086.png	pdPR_noiseMask_170814_1952_090.png	2	0	0.391677	1853.159104
048	1	1	27	27	black_mb018.bmp	pd_sm_inkblot_170816_1750_063.png	pdPR_noiseMask_170814_1952_090.png	1	0	0.559253	1853.775551
048	1	1	28	28	white_00807_941205_fb_edt.bmp	pd_sm_inkblot_170816_1750_020.png	pdPR_noiseMask_170814_1952_055.png	0	0	0.376141	1854.558615
048	1	1	29	29	black_00917_960620_fa_edt.bmp	pd_sm_inkblot_170816_1750_093.png	pdPR_noiseMask_170814_1952_091.png	1	0	0.400554	1855.158412
048	1	1	30	30	black_00183_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_048.png	pdPR_noiseMask_170814_1952_099.png	1	0	0.431281	1855.791496
048	1	2	01	31	other_00618_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_037.png	pdPR_noiseMask_170814_1952_030.png	2	0	1.541448	1862.489114
048	1	2	02	32	black_00257_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_088.png	pdPR_noiseMask_170814_1952_076.png	1	0	0.719359	1864.255153
048	1	2	03	33	black_mb017.bmp	pd_sm_inkblot_170816_1750_006.png	pdPR_noiseMask_170814_1952_066.png	1	1	0.489575	1865.204834
048	1	2	04	34	other_00114_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_040.png	pdPR_noiseMask_170814_1952_099.png	2	0	0.797132	1865.921233
048	1	2	05	35	white_mw019.bmp	pd_sm_inkblot_170816_1750_076.png	pdPR_noiseMask_170814_1952_022.png	0	0	0.564260	1866.954199
048	1	2	06	36	black_mb031.bmp	pd_sm_inkblot_170816_1750_005.png	pdPR_noiseMask_170814_1952_001.png	1	0	0.676471	1867.753931
048	1	2	07	37	other_00234_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_079.png	pdPR_noiseMask_170814_1952_025.png	2	1	0.416875	1868.653611
048	1	2	08	38	black_00108_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_077.png	pdPR_noiseMask_170814_1952_053.png	1	0	0.447027	1869.303394
048	1	2	09	39	other_00584_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_012.png	pdPR_noiseMask_170814_1952_001.png	2	0	0.707894	1869.986472
048	1	2	10	40	white_mw009.bmp	pd_sm_inkblot_170816_1750_073.png	pdPR_noiseMask_170814_1952_030.png	0	0	0.534850	1870.919481
048	1	2	11	41	black_mb004.bmp	pd_sm_inkblot_170816_1750_040.png	pdPR_noiseMask_170814_1952_009.png	1	1	0.944463	1871.685875
048	1	2	12	42	other_00122_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_069.png	pdPR_noiseMask_170814_1952_048.png	2	0	0.458967	1873.035381
048	1	2	13	43	black_mb019.bmp	pd_sm_inkblot_170816_1750_062.png	pdPR_noiseMask_170814_1952_027.png	1	0	0.383764	1873.718469
048	1	2	14	44	white_00939_960627_fa_edt.bmp	pd_sm_inkblot_170816_1750_058.png	pdPR_noiseMask_170814_1952_034.png	0	0	0.503342	1874.334933
048	1	2	15	45	white_00766_941201_fb_edt.bmp	pd_sm_inkblot_170816_1750_048.png	pdPR_noiseMask_170814_1952_001.png	0	1	0.474286	1875.068006
048	1	2	16	46	other_00512_940519_fa_edt.bmp	pd_sm_inkblot_170816_1750_010.png	pdPR_noiseMask_170814_1952_026.png	2	0	0.166381	1875.767757
048	1	2	17	47	black_mb026.bmp	pd_sm_inkblot_170816_1750_099.png	pdPR_noiseMask_170814_1952_012.png	1	0	0.414492	1876.167617
048	1	2	18	48	white_00223_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_074.png	pdPR_noiseMask_170814_1952_000.png	0	0	0.380807	1876.817373
048	1	2	19	49	other_00415_940422_fb_edt_rot.bmp	pd_sm_inkblot_170816_1750_062.png	pdPR_noiseMask_170814_1952_076.png	2	0	0.452355	1877.433836
048	1	2	20	50	other_00601_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_029.png	pdPR_noiseMask_170814_1952_071.png	2	1	0.433187	1878.116928
048	1	2	21	51	white_mw025.bmp	pd_sm_inkblot_170816_1750_040.png	pdPR_noiseMask_170814_1952_009.png	0	0	0.302689	1878.783360
048	1	2	22	52	black_00453_940422_fb_edt.bmp	pd_sm_inkblot_170816_1750_003.png	pdPR_noiseMask_170814_1952_081.png	1	1	0.529536	1879.316487
048	1	2	23	53	white_00248_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_004.png	pdPR_noiseMask_170814_1952_004.png	0	1	0.411263	1880.082898
048	1	2	24	54	white_00253_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_099.png	pdPR_noiseMask_170814_1952_053.png	0	1	0.495782	1880.718297
048	1	2	25	55	black_mb015.bmp	pd_sm_inkblot_170816_1750_021.png	pdPR_noiseMask_170814_1952_077.png	1	1	0.405017	1881.449084
048	1	2	26	56	other_00616_940928_fa_edt_rot.bmp	pd_sm_inkblot_170816_1750_077.png	pdPR_noiseMask_170814_1952_051.png	2	1	0.363880	1882.082190
048	1	2	27	57	white_mw012.bmp	pd_sm_inkblot_170816_1750_062.png	pdPR_noiseMask_170814_1952_099.png	0	0	0.372084	1882.681977
048	1	2	28	58	black_38M_NE_C.bmp	pd_sm_inkblot_170816_1750_036.png	pdPR_noiseMask_170814_1952_051.png	1	0	1.484226	1883.281752
048	1	2	29	59	other_00205_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_000.png	pdPR_noiseMask_170814_1952_022.png	2	0	0.432228	1884.997810
048	1	2	30	60	white_00659_941121_fa_edt.bmp	pd_sm_inkblot_170816_1750_084.png	pdPR_noiseMask_170814_1952_082.png	0	0	0.677716	1885.664255
048	1	3	01	61	other_00545_940519_fa_edt.bmp	pd_sm_inkblot_170816_1750_092.png	pdPR_noiseMask_170814_1952_011.png	2	0	0.466020	1892.611798
048	1	3	02	62	other_00070_941121_fb_edt.bmp	pd_sm_inkblot_170816_1750_059.png	pdPR_noiseMask_170814_1952_078.png	2	0	0.486262	1893.311555
048	1	3	03	63	black_mb014.bmp	pd_sm_inkblot_170816_1750_002.png	pdPR_noiseMask_170814_1952_022.png	1	0	0.473863	1894.027945
048	1	3	04	64	white_mw024.bmp	pd_sm_inkblot_170816_1750_078.png	pdPR_noiseMask_170814_1952_025.png	0	0	0.430056	1894.727712
048	1	3	05	65	white_00757_941201_fa_edt.bmp	pd_sm_inkblot_170816_1750_079.png	pdPR_noiseMask_170814_1952_052.png	0	0	0.403519	1895.394128
048	1	3	06	66	black_mb008.bmp	pd_sm_inkblot_170816_1750_037.png	pdPR_noiseMask_170814_1952_070.png	1	0	0.379027	1896.027253
048	1	3	07	67	black_00332_940422_fa_edt_contrast.bmp	pd_sm_inkblot_170816_1750_024.png	pdPR_noiseMask_170814_1952_024.png	1	0	0.434649	1896.627026
048	1	3	08	68	other_00282_940422_fb_edt.bmp	pd_sm_inkblot_170816_1750_093.png	pdPR_noiseMask_170814_1952_004.png	2	0	0.472213	1897.293473
048	1	3	09	69	other_00110_931230_fb_edt.bmp	pd_sm_inkblot_170816_1750_005.png	pdPR_noiseMask_170814_1952_079.png	2	0	0.364426	1897.993208
048	1	3	10	70	white_00120_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_010.png	pdPR_noiseMask_170814_1952_024.png	0	0	0.556600	1898.593016
048	1	3	11	71	white_00658_941121_fb_edt.bmp	pd_sm_inkblot_170816_1750_077.png	pdPR_noiseMask_170814_1952_012.png	0	0	0.613577	1899.376048
048	1	3	12	72	other_00096_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_072.png	pdPR_noiseMask_170814_1952_014.png	2	0	0.627740	1900.225765
048	1	3	13	73	black_00929_960627_fa_edt.bmp	pd_sm_inkblot_170816_1750_090.png	pdPR_noiseMask_170814_1952_063.png	1	0	0.538142	1901.075466
048	1	3	14	74	white_00341_940422_fa_edt.bmp	pd_sm_inkblot_170816_1750_055.png	pdPR_noiseMask_170814_1952_051.png	0	0	0.603651	1901.841860
048	1	3	15	75	white_00597_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_003.png	pdPR_noiseMask_170814_1952_078.png	0	0	0.634648	1902.674898
048	1	3	16	76	other_00582_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_098.png	pdPR_noiseMask_170814_1952_060.png	2	0	0.576179	1903.541244
048	1	3	17	77	black_39M_NE_C.bmp	pd_sm_inkblot_170816_1750_076.png	pdPR_noiseMask_170814_1952_088.png	1	0	0.432590	1904.340976
048	1	3	18	78	white_00785_941205_fb_edt.bmp	pd_sm_inkblot_170816_1750_000.png	pdPR_noiseMask_170814_1952_002.png	0	0	0.718105	1905.007391
048	1	3	19	79	white_00199_940128_fa_edt.bmp	pd_sm_inkblot_170816_1750_086.png	pdPR_noiseMask_170814_1952_077.png	0	0	0.592357	1905.957074
048	1	3	20	80	other_00383_941031_fa_edt_rot.bmp	pd_sm_inkblot_170816_1750_006.png	pdPR_noiseMask_170814_1952_035.png	2	0	0.632053	1906.773433
048	1	3	21	81	black_00716_941201_fa_edt_rot.bmp	pd_sm_inkblot_170816_1750_016.png	pdPR_noiseMask_170814_1952_018.png	1	0	0.605511	1907.639807
048	1	3	22	82	black_00531_940519_fa_edt.bmp	pd_sm_inkblot_170816_1750_032.png	pdPR_noiseMask_170814_1952_026.png	1	1	0.804472	1908.472847
048	1	3	23	83	black_mb033.bmp	pd_sm_inkblot_170816_1750_010.png	pdPR_noiseMask_170814_1952_054.png	1	0	0.763604	1909.505839
048	1	3	24	84	other_00578_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_020.png	pdPR_noiseMask_170814_1952_052.png	2	1	0.419959	1910.505447
048	1	3	25	85	white_00764_941201_fa_edt.bmp	pd_sm_inkblot_170816_1750_056.png	pdPR_noiseMask_170814_1952_081.png	0	0	0.562145	1911.155228
048	1	3	26	86	black_mb011.bmp	pd_sm_inkblot_170816_1750_000.png	pdPR_noiseMask_170814_1952_059.png	1	0	0.723088	1911.938287
048	1	3	27	87	black_00857_940307_fa_edt.bmp	pd_sm_inkblot_170816_1750_094.png	pdPR_noiseMask_170814_1952_038.png	1	0	0.773347	1912.887954
048	1	3	28	88	other_00619_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_073.png	pdPR_noiseMask_170814_1952_059.png	2	0	0.613625	1913.887582
048	1	3	29	89	other_00566_940928_fb_edt.bmp	pd_sm_inkblot_170816_1750_016.png	pdPR_noiseMask_170814_1952_066.png	2	1	0.667966	1914.737293
048	1	3	30	90	white_00972_960627_fa_edt.bmp	pd_sm_inkblot_170816_1750_006.png	pdPR_noiseMask_170814_1952_036.png	0	0	0.568264	1915.636977
048	1	4	01	91	white_mw016.bmp	pd_sm_inkblot_170816_1750_036.png	pdPR_noiseMask_170814_1952_014.png	0	0	0.673210	1922.467877
048	1	4	02	92	other_00237_940128_fb_edt.bmp	pd_sm_inkblot_170816_1750_002.png	pdPR_noiseMask_170814_1952_002.png	2	0	0.509360	1923.367575
048	1	4	03	93	white_00050_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_093.png	pdPR_noiseMask_170814_1952_019.png	0	0	0.528419	1924.100647
048	1	4	04	94	black_00558_940519_fa_edt.bmp	pd_sm_inkblot_170816_1750_079.png	pdPR_noiseMask_170814_1952_025.png	1	0	0.530621	1924.850383
048	1	4	05	95	white_00577_940928_fa_edt.bmp	pd_sm_inkblot_170816_1750_088.png	pdPR_noiseMask_170814_1952_063.png	0	0	0.524263	1925.616776
048	1	4	06	96	other_00046_931230_fa_edt.bmp	pd_sm_inkblot_170816_1750_036.png	pdPR_noiseMask_170814_1952_054.png	2	0	0.606464	1926.366535
048	1	4	07	97	black_mb013.bmp	pd_sm_inkblot_170816_1750_004.png	pdPR_noiseMask_170814_1952_071.png	1	1	0.853411	1927.199549
