SUBJECT ID	CONDITION	BLOCK	TRIAL NUM	CUMULATIVE TRIAL NUM	STIM	PARTNER RACE	SHARED	RECEIVED	RT	START TIME
021	1	1	01	01	white_sid1168_sk11111.png	0	2	4	8.650125	13777.434197
021	1	1	02	02	white_sid1054_sk00000.png	0	3	0	19.702810	13786.196951
021	1	1	03	03	white_sid1030_sk11100.png	0	1	2	4.444298	13806.023380
021	1	1	04	04	other_sid1024_sk11000.png	2	3	0	6.103141	13810.588459
021	1	1	05	05	other_sid1167_sk11100.png	2	2	4	2.720560	13816.802965
021	1	1	06	06	other_sid1061_sk11000.png	2	3	0	6.640076	13819.635317
021	1	1	07	07	white_sid1175_sk11100.png	0	3	6	4.812407	13826.382970
021	1	1	08	08	other_sid1104_sk00000.png	2	4	0	2.152676	13831.314587
021	1	1	09	09	black_sid1103_sk11100.png	1	2	4	3.262730	13833.580466
021	1	1	10	10	black_sid1015_sk11000.png	1	2	4	1.816622	13836.962634
021	1	1	11	11	black_sid1119_sk10000.png	1	3	0	10.355692	13838.895272
021	1	1	12	12	black_sid1076_sk11100.png	1	3	6	4.332657	13849.358315
021	1	1	13	13	black_sid1049_sk11100.png	1	4	0	3.420195	13853.806756
021	1	1	14	14	white_sid1176_sk11100.png	0	2	4	4.559963	13857.338861
021	1	1	15	15	white_sid1180_sk11110.png	0	4	8	1.902177	13862.020591
021	1	1	16	16	white_sid1110_sk11100.png	0	3	6	3.774128	13864.036545
021	1	1	17	17	other_sid1134_sk00000.png	2	2	0	3.212161	13867.918532
021	1	1	18	18	black_sid1126_sk11110.png	1	4	8	1.807860	13871.250703
021	1	1	19	19	white_sid1016_sk11000.png	0	2	4	4.003849	13873.166692
021	1	1	20	20	other_sid1145_sk11111.png	2	3	6	2.816525	13877.281947
021	1	1	21	21	white_sid1185_sk00000.png	0	3	0	4.060171	13880.214252
021	1	1	22	22	white_sid1075_sk00000.png	0	3	0	2.246196	13884.396132
021	1	1	23	23	white_sid1020_sk11100.png	0	3	6	2.096312	13886.761970
021	1	1	24	24	other_sid1047_sk01101.png	2	3	6	5.184227	13888.977876
021	1	1	25	25	other_sid1022_sk11111.png	2	4	8	8.845899	13894.276035
021	1	1	26	26	white_sid1120_sk00001.png	0	4	0	3.394288	13903.239573
021	1	1	27	27	black_sid1129_sk11100.png	1	4	0	1.798879	13906.755028
021	1	1	28	28	other_sid1074_sk11110.png	2	3	6	1.634809	13908.671017
021	1	1	29	29	black_sid1108_sk11100.png	1	4	0	1.845397	13910.420420
021	1	1	30	30	black_sid1088_sk11111.png	1	3	6	1.487369	13912.386407
021	1	1	31	31	black_sid1029_sk11000.png	1	3	0	1.767936	13913.985848
021	1	1	32	32	other_sid1025_sk01100.png	2	3	6	1.509251	13915.868526
021	1	1	33	33	other_sid1130_sk00000.png	2	2	0	1.605040	13917.484632
021	1	1	34	34	white_sid1189_sk11100.png	0	3	6	2.536969	13919.200704
021	1	1	35	35	black_sid1107_sk11000.png	1	2	4	1.431869	13921.849782
021	1	1	36	36	black_sid1122_sk11110.png	1	3	6	1.922334	13923.399242
021	1	1	37	37	other_sid1116_sk11110.png	2	3	6	2.425642	13925.431870
021	1	1	38	38	black_sid1101_sk11000.png	1	3	0	5.660418	13927.980983
021	1	2	01	39	white_sid1112_sk00000.png	0	2	0	2.863326	13939.793927
021	1	2	02	40	white_sid1097_sk11100.png	0	0	0	2.761412	13942.775837
021	1	2	03	41	black_sid1026_sk11110.png	1	3	6	3.342995	13945.658176
021	1	2	04	42	white_sid1042_sk01111.png	0	3	6	3.462139	13949.106948
021	1	2	05	43	other_sid1044_sk11110.png	2	3	6	2.040010	13952.689062
021	1	2	06	44	other_sid1094_sk00000.png	2	3	0	1.298583	13954.838314
021	1	2	07	45	black_sid1137_sk00000.png	1	3	0	1.474489	13956.254487
021	1	2	08	46	white_sid1118_sk11111.png	0	3	6	2.691671	13957.837273
021	1	2	09	47	black_sid1073_sk11000.png	1	4	0	2.508594	13960.636297
021	1	2	10	48	white_sid1198_sk11110.png	0	3	6	2.020690	13963.252042
021	1	2	11	49	white_sid1031_sk11110.png	0	2	4	2.160189	13965.384627
021	1	2	12	50	black_sid1050_sk00000.png	1	3	0	1.773588	13967.667174
021	1	2	13	51	black_sid1009_sk11111.png	1	3	6	2.002782	13969.549864
021	1	2	14	52	black_sid1035_sk11100.png	1	4	0	1.430907	13971.665796
021	1	2	15	53	black_sid1179_sk11110.png	1	5	0	3.833390	13973.215245
021	1	2	16	54	other_sid1090_sk11010.png	2	4	8	3.348677	13977.163886
021	1	2	17	55	black_sid1172_sk11111.png	1	3	6	1.771070	13980.629352
021	1	2	18	56	black_sid1102_sk11100.png	1	3	6	1.400483	13982.512029
021	1	2	19	57	black_sid1002_sk00000.png	1	1	0	2.924239	13984.028173
021	1	2	20	58	white_sid1051_sk10000.png	0	2	0	2.668003	13987.060447
021	1	2	21	59	white_sid1003_sk11110.png	0	2	4	2.253567	13989.842812
021	1	2	22	60	white_sid1039_sk11100.png	0	3	6	4.999563	13992.208655
021	1	2	23	61	white_sid1065_sk00000.png	0	3	0	2.188704	13997.323543
021	1	2	24	62	white_sid1037_sk11110.png	0	2	4	4.257265	13999.622744
021	1	2	25	63	other_sid1150_sk11100.png	2	2	4	2.052561	14003.987893
021	1	2	26	64	white_sid1021_sk11111.png	0	2	4	3.118196	14006.153807
021	1	2	27	65	black_sid1173_sk11110.png	1	2	4	1.157873	14009.386018
021	1	2	28	66	black_sid1071_sk10000.png	1	3	0	1.987748	14010.652244
021	1	2	29	67	white_sid1171_sk11000.png	0	2	4	1.272380	14012.751512
021	1	2	30	68	black_sid1200_sk10101.png	1	3	6	1.065543	14014.134366
021	1	2	31	69	white_sid1006_sk00000.png	0	1	0	2.698588	14015.317289
021	1	2	32	70	white_sid1190_sk11000.png	0	1	2	2.434847	14018.132963
